Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,Strain,Growth,Bio_Rep
1,1,2.8561,4.500709757,1.075098551,1.118302285,1086,790.6745562000001,809.0,265,434,300.2899408,309.0,126,pilH-cyaB-fliC-,Liquid,1
1,2,1.8252,2.7615432889999996,1.05038098,1.072007463,1116,783.3518518999999,810.5,325,411,273.8240741,281.5,104,pilH-cyaB-fliC-,Liquid,1
1,3,2.4336,3.765318705,1.075695585,1.072007463,1136,775.1111111,850.0,224,362,235.76388889999998,241.5,85,pilH-cyaB-fliC-,Liquid,1
1,4,2.1294,3.3130865789999997,1.0721738459999999,1.072007463,1074,766.1825397000001,799.5,282,340,235.1428571,247.5,73,pilH-cyaB-fliC-,Liquid,1
1,5,2.0956,3.384557521,1.051546082,1.118302285,1014,678.5887097,728.0,144,275,193.33870969999998,198.5,59,pilH-cyaB-fliC-,Liquid,1
1,6,2.2646,3.452325394,1.079669128,1.072007463,1185,825.4477612000001,902.5,292,365,257.2462687,266.5,95,pilH-cyaB-fliC-,Liquid,1
1,7,2.1463,3.0976955260000003,1.03212375,1.072007463,23,10.44094488,10.0,1,37,15.30708661,15.0,5,pilH-cyaB-fliC-,Liquid,1
1,8,1.859,2.9676955260000004,1.03339434,0.946414286,1146,826.1,835.0,275,316,232.3,236.5,92,pilH-cyaB-fliC-,Liquid,1
1,9,2.6364,4.276934342,1.067962798,1.072007463,1132,801.0384615,824.0,299,406,285.46153849999996,292.5,116,pilH-cyaB-fliC-,Liquid,1
1,10,3.0082,4.76156421,1.0772769709999999,1.103086579,1001,706.8089888,724.5,212,472,322.2865169,335.0,134,pilH-cyaB-fliC-,Liquid,1
1,11,1.7745,2.6946298680000003,1.077593356,1.103086579,1196,818.4,852.0,275,315,222.2,229.0,85,pilH-cyaB-fliC-,Liquid,1
1,12,3.1603,5.039187388999999,1.034139184,1.118302285,1223,879.3957219,913.0,336,480,327.8235294,341.0,109,pilH-cyaB-fliC-,Liquid,1
1,13,1.8928,3.0177164469999997,1.025888348,1.118302285,1224,831.5267857000001,884.0,241,365,253.8214286,259.5,97,pilH-cyaB-fliC-,Liquid,1
1,14,1.8421,2.8107097569999997,1.019216374,1.103086579,1174,842.8256881000001,887.0,253,532,371.54128439999994,385.0,189,pilH-cyaB-fliC-,Liquid,1
1,15,1.6224,2.393847763,1.021436788,1.072007463,1093,745.6145832999999,761.0,238,292,202.83333330000002,210.5,90,pilH-cyaB-fliC-,Liquid,1
1,16,2.5857,4.06610081,1.0425899509999998,1.118302285,918,666.0718954,697.0,273,324,217.60130719999998,230.0,83,pilH-cyaB-fliC-,Liquid,1
1,17,2.8223,4.815411973,1.07423468,1.162755348,1170,785.1137725,816.0,161,349,230.47904190000003,231.0,97,pilH-cyaB-fliC-,Liquid,1
2,2,2.0787,3.0837754160000004,1.07162133,1.162755348,934,336.3658537,197.0,14,312,201.91056909999998,208.0,59,pilH-cyaB-fliC-,Liquid,1
2,3,1.9773,2.891543289,1.0485281370000001,1.162755348,1135,385.8632479,211.0,22,358,248.3589744,262.0,66,pilH-cyaB-fliC-,Liquid,1
2,4,2.7039999999999997,4.19610081,1.047778433,1.162755348,1036,502.31875,515.0,16,329,221.74375,237.5,60,pilH-cyaB-fliC-,Liquid,1
2,5,1.8252,2.8330142310000004,1.057087504,1.162755348,953,410.9259259,324.5,18,243,167.38888889999998,171.0,55,pilH-cyaB-fliC-,Liquid,1
2,6,1.9604,2.7838477630000003,1.018570268,1.072007463,1001,294.4310345,166.5,40,385,271.7327586,285.0,100,pilH-cyaB-fliC-,Liquid,1
2,7,2.4505,4.133868683999999,1.076849677,1.072007463,1043,489.8827586,478.0,16,349,240.7034483,248.0,90,pilH-cyaB-fliC-,Liquid,1
2,8,2.028,3.223014231,1.062966116,1.162755348,1050,558.3833333,575.5,29,333,230.2666667,241.0,84,pilH-cyaB-fliC-,Liquid,1
2,9,1.6224,2.716934342,1.0821348290000001,1.072007463,1076,572.8020832999999,603.0,15,376,268.9166667,285.0,94,pilH-cyaB-fliC-,Liquid,1
2,10,0.3549,1.537695526,1.075311557,0.52,18,9.523809523999999,9.0,4,17,8.285714286000001,7.0,3,pilH-cyaB-fliC-,Liquid,1
2,11,2.5012,3.7783843630000002,1.032110483,1.04,1064,332.1891892,179.5,17,299,209.2837838,223.0,65,pilH-cyaB-fliC-,Liquid,1
2,12,2.8223,4.429238816,1.051957031,0.990050504,1012,614.6886228,709.0,25,440,315.3772455,337.0,99,pilH-cyaB-fliC-,Liquid,1
2,14,1.7407,2.577695526,1.03786731,1.072007463,1025,570.2427184,659.0,20,410,278.5728155,288.0,98,pilH-cyaB-fliC-,Liquid,1
2,15,3.4476,5.299187389,1.039750149,1.162755348,1144,451.8823529,342.0,10,397,270.1813725,274.5,85,pilH-cyaB-fliC-,Liquid,1
2,17,2.0449,3.1784052839999997,1.0152007379999999,1.118302285,1019,358.76033060000003,229.0,26,330,222.47933880000002,233.0,99,pilH-cyaB-fliC-,Liquid,1
2,19,2.2308,3.7123253939999996,1.081648855,1.072007463,1038,565.6363636,596.5,24,352,255.4848485,265.5,103,pilH-cyaB-fliC-,Liquid,1
2,20,3.0251,5.030803025,1.056767801,1.118302285,1156,514.2960893999999,455.0,19,390,268.5139665,277.0,66,pilH-cyaB-fliC-,Liquid,1
2,21,1.9942,3.147716447,1.03717968,1.103086579,1146,512.3389831000001,443.0,31,448,307.59322030000004,316.0,135,pilH-cyaB-fliC-,Liquid,1
2,22,3.1772,5.433868684,1.0821348290000001,1.072007463,1315,783.9148936,857.5,24,412,286.037234,297.0,65,pilH-cyaB-fliC-,Liquid,1
2,23,1.8252,2.9222321260000004,1.05150964,0.946414286,922,251.4351852,133.0,38,361,247.61111110000002,257.0,96,pilH-cyaB-fliC-,Liquid,1
2,24,2.7716,4.32610081,1.052333227,1.103086579,1171,391.6768293,239.5,29,374,247.15243900000002,258.0,84,pilH-cyaB-fliC-,Liquid,1
2,25,3.2448,5.062346315,1.034483515,1.162755348,1054,455.86458330000005,391.0,27,341,223.125,230.5,91,pilH-cyaB-fliC-,Liquid,1
2,26,2.4674,4.06610081,1.0531748920000001,1.118302285,941,381.1369863,282.0,23,314,217.7945205,230.0,89,pilH-cyaB-fliC-,Liquid,1
3,1,2.197,3.411543289,1.042228405,0.946414286,961,618.6,707.5,16,373,257.7538462,274.0,106,pilH-cyaB-fliC-,Liquid,1
3,2,2.4843,3.95002092,1.078315362,1.198540779,1018,571.3877551,651.0,22,293,193.9387755,201.0,47,pilH-cyaB-fliC-,Liquid,1
3,3,1.6393,2.716934342,1.0821348290000001,1.072007463,985,348.0618557,198.0,21,341,219.52577319999997,225.0,82,pilH-cyaB-fliC-,Liquid,1
3,4,2.7885,4.007695526,1.0253382340000001,1.072007463,994,355.3212121,209.0,18,352,243.44848480000002,254.0,71,pilH-cyaB-fliC-,Liquid,1
3,5,1.7407,2.869238816,1.070604045,1.072007463,882,274.5728155,151.0,34,285,183.78640780000003,186.0,56,pilH-cyaB-fliC-,Liquid,1
3,6,2.3322,3.766173157,1.079669128,1.072007463,1190,457.89130430000006,316.5,27,358,247.01449280000003,260.0,84,pilH-cyaB-fliC-,Liquid,1
3,7,2.3829,3.6492388160000004,1.0602295990000001,1.072007463,886,277.1702128,168.0,21,306,204.9574468,213.0,61,pilH-cyaB-fliC-,Liquid,1
3,8,1.8252,2.939855305,1.06368586,1.118302285,1095,394.5462963,249.0,18,288,193.22222219999998,200.5,76,pilH-cyaB-fliC-,Liquid,1
3,9,2.5012,3.905411973,1.056860875,1.118302285,1155,578.6418919,564.5,24,371,254.85810809999998,265.0,105,pilH-cyaB-fliC-,Liquid,1
3,10,2.9744,4.7931074989999995,1.082542168,1.118302285,1105,460.0965909,384.5,21,391,248.1647727,258.5,98,pilH-cyaB-fliC-,Liquid,1
3,12,2.1294,3.56002092,1.085024342,1.048093507,1125,588.8333332999999,596.5,32,342,237.8650794,251.0,91,pilH-cyaB-fliC-,Liquid,1
3,13,1.8083,2.7930865789999997,1.078315362,1.072007463,962,566.6261682,660.0,19,303,209.98130840000002,219.0,87,pilH-cyaB-fliC-,Liquid,1
3,14,2.0111,3.007623179,1.074041545,1.198540779,1210,445.47899160000003,312.0,13,346,233.0084034,245.0,61,pilH-cyaB-fliC-,Liquid,1
3,15,1.9942,3.075391052,1.057966685,1.072007463,22,9.805084746,10.0,1,37,19.11864407,19.0,6,pilH-cyaB-fliC-,Liquid,1
3,16,2.2646,3.415246358,1.025715137,1.162755348,1025,472.53731339999996,433.0,20,310,213.6492537,222.0,84,pilH-cyaB-fliC-,Liquid,1
3,17,3.6504,5.864650788,1.09414365,1.103086579,1128,457.04629630000005,338.5,29,392,259.6111111,269.0,80,pilH-cyaB-fliC-,Liquid,1
3,18,2.2646,3.541543289,1.047019736,1.072007463,928,575.9626866,652.0,30,301,194.4850746,198.5,70,pilH-cyaB-fliC-,Liquid,1
3,19,2.0449,3.07156421,1.012087346,1.103086579,1083,442.0743802,320.0,28,476,327.06611569999995,340.0,131,pilH-cyaB-fliC-,Liquid,1
3,20,1.7238,2.6,1.0,0.91,1118,688.627451,731.0,22,391,276.1470588,284.0,134,pilH-cyaB-fliC-,Liquid,1
3,21,1.6731,2.631543289,1.052364778,1.072007463,885,534.8383838000001,589.0,14,327,231.84848480000002,240.0,108,pilH-cyaB-fliC-,Liquid,1
4,1,2.1294,3.1069343419999997,1.079669128,1.162755348,1227,861.5476189999999,906.5,308,309,210.5555556,214.0,96,pilH-cyaB-fliC-,Liquid,1
4,2,1.5717,2.447695526,1.046023729,1.04,20,10.8172043,11.0,2,36,19.37634409,19.0,4,pilH-cyaB-fliC-,Liquid,1
4,3,3.1603,4.801491862,1.037225578,1.162755348,1067,728.2245989,748.0,252,334,220.684492,232.0,92,pilH-cyaB-fliC-,Liquid,1
4,4,2.7039999999999997,4.406934342,1.088447185,1.072007463,1173,825.6875,845.0,233,323,223.4875,230.0,77,pilH-cyaB-fliC-,Liquid,1
4,5,1.7745,2.726173157,1.0485281370000001,1.103086579,1232,889.6571428999999,915.0,250,342,234.18095240000002,242.0,86,pilH-cyaB-fliC-,Liquid,1
4,6,3.7518,5.760782105,1.06081678,1.072007463,1005,714.0450450000001,734.0,271,297,184.8873874,190.5,59,pilH-cyaB-fliC-,Liquid,1
4,8,2.8054,4.402253047,1.07085742,1.162755348,1024,730.5120482000001,763.0,275,338,222.8012048,233.5,81,pilH-cyaB-fliC-,Liquid,1
4,10,2.5519,3.855391052,1.0485281370000001,1.072007463,1217,830.7019868,875.0,293,393,273.46357620000003,281.0,87,pilH-cyaB-fliC-,Liquid,1
4,12,3.4476,5.370782105,1.06388212,1.072007463,1173,809.1372549,826.5,194,346,236.3382353,244.5,93,pilH-cyaB-fliC-,Liquid,1
4,15,1.8252,2.909166468,1.060828589,1.198540779,1063,722.6203704,735.5,268,308,217.4351852,232.0,89,pilH-cyaB-fliC-,Liquid,1
4,17,2.6026,3.8507097569999997,1.066077513,1.162755348,1192,847.3636364,891.5,315,423,291.3961039,308.0,97,pilH-cyaB-fliC-,Liquid,1
4,20,2.3998,3.590709757,1.07841279,1.162755348,1057,755.4788732000001,788.5,280,319,223.2394366,232.0,84,pilH-cyaB-fliC-,Liquid,1
4,21,2.9575,4.433796336,1.039743591,1.162755348,1326,844.6457142999999,914.0,224,403,269.92571430000004,276.0,107,pilH-cyaB-fliC-,Liquid,1
5,2,2.8223,4.403107499,1.057922865,1.118302285,1126,762.4011975999999,803.0,191,356,237.8982036,244.0,91,pilH-cyaB-fliC-,Liquid,1
5,3,2.6026,4.003014231,1.0753178509999999,1.198540779,1018,676.6883117000001,742.5,191,269,177.3441558,182.0,52,pilH-cyaB-fliC-,Liquid,1
5,5,2.3491,3.6584776310000002,1.082389832,1.162755348,1055,758.8489208999999,795.0,232,361,248.6402878,260.0,80,pilH-cyaB-fliC-,Liquid,1
5,6,1.9097,2.939855305,1.045345074,1.162755348,998,701.4601769999999,743.0,270,347,239.7433628,252.0,76,pilH-cyaB-fliC-,Liquid,1
5,7,2.366,3.6176955260000003,1.027866408,0.91,1038,741.8,776.0,182,365,253.21428569999998,265.0,79,pilH-cyaB-fliC-,Liquid,1
5,8,1.8759,3.10607989,1.059035158,1.015332458,917,630.6036036,627.0,259,241,162.11711709999997,164.0,60,pilH-cyaB-fliC-,Liquid,1
5,9,1.7745,2.7699276530000003,1.069374491,1.072007463,1162,828.952381,872.0,266,336,236.06666669999998,250.0,77,pilH-cyaB-fliC-,Liquid,1
5,10,1.7914,2.653847763,1.0194371770000001,1.072007463,936,641.0849057,673.0,192,333,224.2924528,237.5,89,pilH-cyaB-fliC-,Liquid,1
5,12,1.7914,2.909166468,1.060828589,1.048093507,1255,883.1320755,919.5,293,389,271.0754717,285.0,92,pilH-cyaB-fliC-,Liquid,1
5,13,2.3998,3.541543289,1.040887796,1.04,1318,925.6267606,953.5,215,365,240.6971831,255.5,80,pilH-cyaB-fliC-,Liquid,1
5,14,2.9913,4.913014231,1.0762747,1.048093507,1028,745.8644068,775.0,341,320,203.8587571,207.0,89,pilH-cyaB-fliC-,Liquid,1
5,16,2.3322,3.6715432889999997,1.0453070290000002,0.946414286,1103,830.2753623,881.0,292,391,271.86956519999995,284.0,103,pilH-cyaB-fliC-,Liquid,1
5,17,3.0251,4.73002092,1.0823818159999998,1.162755348,1173,768.8882682,799.0,235,333,233.9441341,244.0,73,pilH-cyaB-fliC-,Liquid,1
5,19,3.4138,5.114485173,1.050714111,1.162755348,23,9.920792079,10.0,2,33,16.84158416,17.0,2,pilH-cyaB-fliC-,Liquid,1
5,22,2.1294,3.3307097569999997,1.0494706740000002,1.162755348,1310,892.1984127000001,958.5,190,330,217.50793650000003,222.5,65,pilH-cyaB-fliC-,Liquid,1
5,23,2.3491,3.67610081,1.025065771,1.118302285,1032,722.4532374,747.0,209,315,225.323741,235.0,96,pilH-cyaB-fliC-,Liquid,1
6,1,2.7885,4.416173157,1.082392131,1.072007463,1033,652.2969697000001,720.0,33,313,215.27878790000003,220.0,80,pilH-cyaB-fliC-,Liquid,1
6,2,4.0898,6.182325393999999,1.071458598,1.162755348,1071,698.392562,791.5,30,358,250.0,258.5,63,pilH-cyaB-fliC-,Liquid,1
6,3,3.3293,5.347623179,1.076566885,1.072007463,833,279.2436548,172.0,38,293,188.71573600000002,194.0,46,pilH-cyaB-fliC-,Liquid,1
6,4,3.2279,5.293775416,1.0538826540000001,1.072007463,1108,704.0942408,802.0,41,418,299.9057592,310.0,117,pilH-cyaB-fliC-,Liquid,1
6,5,2.6026,4.155318705,1.075065324,1.072007463,1094,652.1623377000001,749.0,31,346,238.97402599999998,249.5,90,pilH-cyaB-fliC-,Liquid,1
6,6,2.366,3.6584776310000002,1.082389832,1.072007463,1043,674.1,796.5,38,367,254.0285714,265.5,99,pilH-cyaB-fliC-,Liquid,1
6,7,1.6562,2.509927653,1.070967201,1.198540779,1077,607.0,680.5,44,356,252.51020409999998,259.5,109,pilH-cyaB-fliC-,Liquid,1
