Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,Strain,Growth,Bio_Rep
1,1,1.10695,3.4765432893255097,1.04552018921728,0.536003731330296,1067,738.870229007634,781.5,159,9076,6375.28625954198,6763.0,1636,pilH-fliC-,Solid,1
1,2,0.7774,2.76154328932551,1.05038098032057,0.473207142803234,34,19.2826086956522,19.0,9,232,108.570652173913,99.5,82,pilH-fliC-,Solid,1
1,4,1.305525,4.3934414573937595,1.07887630917609,0.495025251881154,1197,826.660194174757,908.0,214,13222,10028.5663430421,10542.0,2709,pilH-fliC-,Solid,1
1,5,0.570375,1.9522787602970002,1.08028594514651,0.507666228933933,1042,664.637037037037,733.0,142,9186,6921.31851851852,7352.0,2703,pilH-fliC-,Solid,1
1,6,0.93795,3.25689816806826,1.07711530028528,0.524046753639406,1070,731.0810810810809,799.0,190,9076,7022.57657657658,7368.5,1910,pilH-fliC-,Solid,1
1,8,0.908375,3.0130970388562797,1.06768731931825,0.507666228933933,1193,826.2930232558141,901.0,259,14818,11348.1674418605,11835.0,5043,pilH-fliC-,Solid,1
1,9,0.7098,2.26846717087976,1.06541616283427,0.495025251881154,1214,855.2678571428571,936.5,314,14108,10762.6964285714,11437.5,3399,pilH-fliC-,Solid,1
1,11,0.7436,2.43924927574778,1.03881346967878,0.507666228933933,1208,860.4431818181821,949.0,266,14352,11095.9375,11647.5,4212,pilH-fliC-,Solid,1
1,12,0.9126,2.91846717087976,1.05449021401443,0.473207142803234,1135,767.134259259259,820.5,173,12790,9312.36574074074,10178.5,2149,pilH-fliC-,Solid,1
1,13,0.468975,1.6384309971884998,1.06803922136624,0.495025251881154,967,645.567567567568,722.0,156,9769,7097.02702702703,7484.0,2163,pilH-fliC-,Solid,1
1,16,0.874575,2.66961940777126,1.04455484901689,0.536003731330296,1192,820.5362318840581,899.0,215,10666,8001.285024154591,8408.0,1807,pilH-fliC-,Solid,1
1,17,1.119625,3.82421310205652,1.06531688067773,0.524046753639406,1391,958.011320754717,1020.0,249,15990,12231.7509433962,12848.0,3015,pilH-fliC-,Solid,1
1,18,1.432275,4.53693434175952,1.06541616283427,0.536003731330296,1075,797.365781710914,845.0,226,11435,8487.65191740413,8999.0,2465,pilH-fliC-,Solid,1
1,19,0.840775,2.7257459311767596,1.0780838787493001,0.5515432893255071,1303,924.8090452261309,1009.0,269,11018,8409.23618090452,8839.0,2286,pilH-fliC-,Solid,1
1,20,1.280175,4.0242597359530405,1.0511640435576999,0.524046753639406,1075,761.1254125412539,808.0,233,7828,5849.21452145215,6090.0,1449,pilH-fliC-,Solid,1
1,22,1.161875,4.15383250982777,1.0650852589301998,0.495025251881154,37,19.7127272727273,20.0,4,116,98.0945454545455,98.0,84,pilH-fliC-,Solid,1
1,23,1.153425,3.9992492757477796,1.0820872151407,0.495025251881154,1012,710.2820512820509,782.0,200,8991,6895.50183150183,7232.0,1555,pilH-fliC-,Solid,1
1,24,1.280175,3.9045575205940004,1.0764631422950302,0.559151142357771,1182,819.3531353135311,878.0,237,7033,5364.6798679868,5606.0,1429,pilH-fliC-,Solid,1
1,25,0.9633,3.1872787602969996,1.1047743409301,0.495025251881154,1329,912.2017543859649,954.0,226,8898,6388.298245614039,6744.5,1580,pilH-fliC-,Solid,1
1,26,1.07315,3.40728922050227,1.06890252332805,0.524046753639406,1145,794.9448818897639,856.5,238,8425,6204.71653543307,6452.0,2652,pilH-fliC-,Solid,1
1,27,0.66755,2.27308657865101,1.0823117459700502,0.495025251881154,1185,840.0822784810131,915.5,232,11197,8187.398734177221,8819.5,2945,pilH-fliC-,Solid,1
1,28,1.10695,3.33113698361077,1.0493852218138802,0.5813776741499449,1251,875.828244274809,921.5,249,12662,9627.73664122137,10043.0,1947,pilH-fliC-,Solid,1
1,29,0.654875,2.057695526217,1.04597190599802,0.495025251881154,1160,860.070967741936,933.0,316,11252,8566.038709677421,9303.0,2730,pilH-fliC-,Solid,1
1,30,0.747825,2.42539105243401,1.0682883666796,0.473207142803234,1044,732.870056497175,782.0,223,9302,6684.514124293791,7292.0,1821,pilH-fliC-,Solid,1
1,31,0.840775,2.80651757583951,1.04291520902466,0.507666228933933,1170,836.7839195979901,902.0,282,10406,7943.924623115579,8378.0,2202,pilH-fliC-,Solid,1
1,33,0.832325,2.69420264185125,1.10267066285103,0.536003731330296,1216,874.3248730964469,931.0,253,11207,8314.258883248729,8835.0,1583,pilH-fliC-,Solid,1
1,35,0.933725,3.09578210486802,1.08216184754124,0.536003731330296,1279,905.864253393665,961.0,227,10694,8115.389140271491,8485.0,2400,pilH-fliC-,Solid,1
1,36,0.806975,2.3288477631085,1.0220021313955698,0.473207142803234,1240,894.225130890052,944.0,360,11421,8494.26701570681,9026.0,3012,pilH-fliC-,Solid,1
1,37,1.313975,4.03881158941724,1.04359530692761,0.52,1104,782.684887459807,826.0,172,9307,6800.7524115755605,7178.0,1411,pilH-fliC-,Solid,1
1,38,1.297075,4.04805040495976,1.07615537988866,0.507666228933933,1264,931.4397394136811,964.0,363,11936,8624.104234527691,9095.0,3004,pilH-fliC-,Solid,1
1,39,0.95485,3.79771644662753,1.0638821202286,0.473207142803234,103,21.9469026548673,20.0,5,826,140.14601769911502,102.0,82,pilH-fliC-,Solid,1
