Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP
1,1,2.175875,3.16035487874275,1.0751667862455,1.0090713552569,1404,894.355339805825,926,264,958,599.299029126214,646,133
1,2,2.370225,3.45694480196478,1.06516760365481,1.02774023955472,790,501.520499108734,519,162,721,443.893048128342,459,106
1,3,2.818075,3.87806086516502,1.05967242499149,1.105,315,186.089955022489,193,47,730,459.058470764618,487,120
1,4,2.2815,3.30840528370251,1.02788639111839,0.966294468575703,2385,1691.37037037037,1741.5,591,891,593.996296296296,610,190
1,5,2.42515,3.68348809129029,1.04549032392238,0.990050503762308,505,284.081881533101,290.5,60,630,364.235191637631,379,63
1,6,3.16875,5.00770598642227,1.0872523504918,0.946414285606467,2234,1450.832,1506.5,499,677,420.356,432,85
1,7,2.5857,3.88459369428526,1.07755408747508,0.990050503762308,391,227.104575163399,232.5,57,676,427.305555555556,446,107
1,8,2.581475,3.77036533894802,1.09425091313149,0.990050503762308,1205,829.009819967267,854,228,850,536.214402618658,559,157
1,9,1.63085,2.49224258660574,1.05814356006381,1.0174109297624,683,424.823834196891,431.5,144,488,294.215025906736,309.5,79
1,10,2.15475,3.05308657865101,1.07531716468635,1.0090713552569,385,238.703921568627,245.5,73,743,449.821568627451,481,89
1,11,1.69,2.49501046020527,1.09895294893016,1.0090713552569,1505,1020.08,1052,321,975,623.74,642,111
1,12,2.028,3.29731493398826,1.07712548627981,0.946414285606467,2125,1479.47083333333,1536,453,1047,685.025,721.5,128
1,13,1.981525,3.04150711563425,1.07123880168582,0.946414285606467,376,219.633262260128,220,51,720,463.321961620469,479,93
1,14,2.2646,3.62231493398826,1.06991173962382,0.867208164168212,1193,848.744402985075,890,339,830,561.983208955224,583.5,140
1,15,2.12095,3.18536533894802,1.05127425808943,0.990050503762308,814,531.187250996016,540,164,780,497.950199203187,506,159
1,16,2.8392,3.967278760297,1.0706257389369,1.0090713552569,1161,746.333333333333,776,201,1007,619.395833333333,648,150
1,17,2.091375,3.01692388155425,1.00876630448697,0.946414285606467,3391,2388.93535353535,2484,540,922,581.090909090909,600,90
1,18,1.7069,2.63424927574778,1.06063776076333,0.966294468575703,1100,604.831683168317,579.5,179,731,412.5,403,128
1,19,1.702675,2.53265935252575,1.07042312908572,0.946414285606467,778,478.987593052109,481,160,647,392.327543424318,399,70
1,20,2.61105,3.73271644662753,1.08044438680037,1.07594144822105,1021,671.448220064725,701.5,186,771,500.846278317152,520,98
1,21,2.10405,3.23502092041053,1.08169122819875,0.990050503762308,751,454.387550200803,460.5,105,676,422.140562248996,429.5,75
1,22,2.082925,3.13528253136024,1.06120226315514,0.992181938960794,769,492.498985801217,506,162,714,458.030425963489,482,128
1,23,1.635075,2.50154328932551,1.05449021401443,0.884095583067804,1780,1159.05426356589,1183,374,772,479.012919896641,497,105
1,24,2.1463,3.07113698361077,1.02689349389029,1.02774023955472,1759,1158.76968503937,1204,449,873,565.931102362205,586,230
1,25,1.829425,2.77731493398826,1.06753105299777,0.930658369112963,1546,1033.61662817552,1056,299,734,445.773672055427,450,131
1,26,2.9237,4.23417692836526,1.07004720575079,1.02774023955472,1562,1034.40751445087,1085,326,647,417.481213872832,442.5,118
1,27,2.167425,3.21271644662753,1.04315985962744,0.975,903,576.224171539961,596,149,877,540.760233918129,572,115
1,28,2.03645,2.75692388155425,1.00957610719164,1.0090713552569,1902,1237.35684647303,1293.5,380,1088,671.369294605809,723.5,161
1,29,2.99975,4.88694480196478,1.08236918199806,0.930658369112963,1153,788.698591549296,808,268,744,487.559154929577,499,116
1,30,3.7349,5.39117315730203,1.07934422800307,0.990050503762308,1475,1012.39027149321,1059.5,236,878,555.409502262443,589,89
1,31,2.2984,3.39996382630874,1.04281104262606,0.946414285606467,719,456.191176470588,469.5,123,635,403.96875,416.5,59
1,32,1.685775,2.40408366057222,1.04528340530244,1.01533245786787,704,459.370927318296,475,171,862,568.568922305764,589,102
1,33,3.2448,4.96266981273101,1.07779631794405,0.946414285606467,1699,1045.15104166667,1080,237,1166,703.901041666667,747.5,138
1,34,2.057575,3.16688770786299,1.05691446204153,0.867208164168212,3106,2111.11498973306,2207,737,851,564.52772073922,589,105
1,35,2.108275,3.18308657865101,1.07375061921325,0.946414285606467,931,593.825651302605,608,186,718,478.963927855711,495,110
1,36,4.90945,7.20193434175952,1.04597190599802,0.975,1291,842.666092943201,870.5,235,919,576.032702237522,605.5,103
1,37,1.719575,2.56192388155425,1.01028880179665,0.91,620,402.314496314496,405,145,737,459.353808353808,482,127
1,38,2.082925,3.00151757583951,1.05357110608337,1.02774023955472,1770,1148.99594320487,1168,283,934,564.789046653144,600,136
1,39,1.913925,2.691861994377,1.02607449380802,1.02774023955472,1548,1052.71081677704,1122,354,1318,815.801324503311,866,183
1,40,2.6026,4.09961940777126,1.03381302465354,0.867208164168212,1840,1206.04058441558,1222.5,275,872,569.404220779221,580,155
1,41,2.082925,2.99036533894802,1.04883786958344,1.01533245786787,2088,1432.95943204868,1455,498,871,579.127789046653,592,149
1,42,2.767375,3.99690862827352,1.06003042170972,1.01533245786787,1190,759.435114503817,797,177,1214,771.95572519084,828,122
1,43,2.792725,4.24618361750729,1.05847334880946,0.990050503762308,2108,1452.12708018154,1522,534,740,471.649016641452,499,88
1,44,1.69845,2.62877541572599,1.07286008750496,0.959713498915171,1084,673.589552238806,692.5,205,900,548.950248756219,564.5,141
1,45,2.606825,3.69846717087976,1.04495132882315,0.946414285606467,425,262.382495948136,270,78,827,491.17017828201,517,112
1,46,2.488525,3.60611606320024,1.02457642981709,0.91,1477,954.925297113752,1002,269,1122,724.809847198642,766,102
1,47,3.211,5.06155374953077,1.07358477890234,0.946414285606467,1159,659.518421052632,639,211,886,494.586842105263,500,88
1,48,2.218125,2.96116269709676,1.07317740370634,1.0090713552569,854,546.209523809524,568,167,866,560.072380952381,595,131
1,49,2.091375,2.94496382630874,1.04354439722736,0.946414285606467,1537,984.832323232323,1005,296,1111,728.854545454545,760,175
1,50,2.167425,3.09344145739377,1.05240254268779,1.02774023955472,1498,979.307992202729,999,281,1065,684.24171539961,693,151
1,51,2.78005,4.22579256507328,1.07608948026669,0.990050503762308,1017,636.300911854103,663,119,733,476.38905775076,498.5,76
1,52,3.553225,5.32346717087976,1.03463229002486,0.946414285606467,2379,1413.73008323425,1397,315,871,522.815695600476,547,66
2,1,2.3153,3.45381158941724,1.0493642764232,0.946414285606467,1586,1004.36313868613,1031,273,894,540.622262773723,582,112
2,2,2.40825,3.37346717087976,1.04852813742386,1.0090713552569,587,338.505263157895,341,114,825,523.708771929825,549,123
2,4,2.243475,3.29497428651401,1.07830727753526,1.0090713552569,1533,995.655367231638,1030,254,1168,767.723163841808,806,144
2,5,2.49275,3.66039105243401,1.05062157607039,0.975,1334,882.147457627119,922,269,844,519.722033898305,542,138
2,6,2.50965,3.85077164466275,1.02127305626271,0.867208164168212,801,494.861952861953,498,140,511,321.405723905724,329,71
2,7,2.632175,3.68078210486802,1.07866638684783,1.0090713552569,1164,768.91974317817,798,217,1197,781.930979133226,811,146
2,8,2.05335,3.097695526217,1.03601857064114,0.867208164168212,1286,816.17695473251,856.5,286,850,499.960905349794,534.5,120
2,11,2.556125,3.88921310205652,1.06693523717608,0.990050503762308,1256,840.760330578512,868,234,730,472.299173553719,493,67
2,12,2.243475,3.37112652340551,1.07815206388578,0.946414285606467,1774,1207.11299435028,1263,289,786,482.455743879473,523,72
2,15,1.837875,2.66770598642227,1.07966912753363,0.990050503762308,790,503.848275862069,510,110,1003,657.896551724138,687,182
2,16,2.235025,3.36693434175952,1.07727697052852,0.990050503762308,1581,1101.67296786389,1134,338,774,508.149338374291,533,83
2,17,2.42515,3.666861994377,1.09752596110247,0.990050503762308,673,452.628919860627,463,129,940,618.879790940767,634,198
2,18,1.859,2.68724258660574,1.0760943175833,1.02774023955472,1165,795.061363636364,826.5,247,1117,726.570454545455,778.5,121
2,19,1.888575,2.79308657865101,1.07831536178965,0.946414285606467,2404,1606.78299776286,1684,508,877,552.062639821029,568,102
2,20,1.905475,2.91846717087976,1.05449021401443,0.872066511224918,537,329.636363636364,335,105,715,456.434589800443,471,98
2,21,3.865875,5.66773736703806,1.02747154301921,0.966294468575703,1594,1001.04590163934,1035,262,766,460.122404371585,481,50
2,22,2.40825,3.38498474671927,1.03636483423976,0.975,1350,901.957894736842,931,290,645,424.850877192982,457,101
2,23,2.420925,3.70117315730203,1.07898013100774,1.0090713552569,2744,1845.95462478185,1899,543,1059,681.621291448517,704,170
2,24,2.83075,3.77461940777126,1.03549853078257,1.0090713552569,1286,834.941791044776,870.5,258,1083,632.235820895522,684.5,146
2,26,1.6393,2.62877541572599,1.07286008750496,0.946414285606467,1573,1041.0824742268,1086.5,412,1105,707.577319587629,732.5,152
2,27,1.702675,2.57578210486802,1.08052451050059,0.946414285606467,1563,1042.04714640199,1086,349,1103,712.014888337469,743,263
2,28,2.142075,3.1357097574855,1.03968190603511,1.0174109297624,2961,2051.55424063116,2174,601,1205,785.005917159763,825,172
2,29,2.6026,3.75459369428526,1.07634958055307,0.990050503762308,1550,1075.57305194805,1132,445,889,579.157467532468,609,82
2,30,1.69845,2.68305040495976,1.08400547033261,0.946414285606467,1347,873.435323383085,877,288,577,366.216417910448,375,71
2,31,3.2279,4.80887914372429,1.05689651510424,0.990050503762308,3976,2721.71073298429,2838,712,1374,860.79057591623,925,125
2,32,2.2815,3.11303994475449,1.03505398809088,1.0090713552569,706,444.809259259259,460.5,117,873,553.805555555556,579,144
2,33,2.302625,3.17846717087976,1.0509339528419,1.0090713552569,662,436.460550458716,453,138,1090,725.623853211009,752,132
2,34,2.142075,2.967695526217,1.03339434035808,1.04,880,522.080867850099,524,178,687,419.909270216963,425,145
2,35,2.809625,4.10417692836526,1.06033562345418,1.01116269709676,683,412.105263157895,430,80,939,579.733834586466,617,56
2,36,1.98575,3.00762317883449,1.0740415448131,0.946414285606467,617,413.036170212766,421,128,799,487.572340425532,500,136
2,37,2.615275,3.79039105243401,1.053996082635,0.946414285606467,2367,1596.34410339257,1670,545,1044,623.877221324717,682,117
2,38,2.632175,3.73143476825173,1.06971048659193,1.07200746266059,1129,714.248796147673,727,224,1007,640.414125200642,692,154
2,39,2.76315,4.02425973595304,1.0542073737347,1.0174109297624,2041,1275.72018348624,1331,317,1083,690.564220183486,725.5,173
2,40,1.7576,2.71502092041053,1.03617507466852,0.966294468575703,1625,1063.84855769231,1083,305,939,588.274038461538,606,127
2,41,1.9097,2.88266981273101,1.08135563528056,0.990050503762308,2027,1331.26991150442,1357.5,379,1225,758.663716814159,778.5,167
2,42,2.86455,4.53416646815999,1.07572460945421,0.990050503762308,1478,933.017699115044,950,309,624,368.101769911504,394,71
2,45,1.859,3.02154328932551,1.05648366759633,0.867208164168212,1465,984.393181818182,1008,304,874,565.525,587,156
2,46,2.099825,3.03454706038874,1.07414903199732,1.0090713552569,1389,926.422535211268,956,268,1021,664.496981891348,697,152
2,47,2.894125,4.40231493398826,1.05197515722723,0.946414285606467,985,599.916788321168,610,202,987,567.716788321168,592,118
2,48,1.98575,2.9607354709715,1.06044479522364,0.946414285606467,1528,1041.31489361702,1048,393,1022,647.204255319149,658,197
2,49,2.37445,3.46077164466275,1.02219720765835,0.91,2150,1479.97864768683,1547,461,1055,697.261565836299,734,140
2,50,2.353325,3.31770598642227,1.08208040372062,1.02774023955472,1362,868.94434470377,895,250,921,622.138240574506,645,141
2,51,1.626625,2.51959369428526,1.03413918391986,0.975,1410,939.641558441558,964,337,1139,673.181818181818,714,131
2,52,2.59415,4.01650711563425,1.08407749409831,0.946414285606467,1782,1215.96091205212,1246,446,820,482.874592833876,510.5,120
2,53,1.83365,2.83535487874275,1.07713997336116,0.946414285606467,844,522.004608294931,536,147,948,548.311059907834,586,129
2,54,3.130725,4.46114744381603,1.03163843926355,1.01533245786787,999,628.125506072874,650,141,1002,606.099865047233,657,80
2,55,3.198325,4.88503138061579,1.06263020768144,0.975,494,299.846763540291,302,82,936,591.005284015852,600,114
3,2,1.719575,2.54147094194299,1.06494418332231,1.02774023955472,1488,988.159705159705,1034,287,907,561.02457002457,571,98
3,3,2.12095,3.01458323408,1.06821395081201,0.975,1679,1101.38844621514,1151,357,984,604.9203187251,650.5,107
3,4,2.4674,3.79266981273101,1.11185898597619,0.990050503762308,1311,883.470890410959,919.5,277,872,549.059931506849,571,93
3,5,2.30685,3.37155374953077,1.0822715281007,1.0090713552569,4097,2837.05677655678,2933.5,736,1062,713.184981684982,754,143
3,6,2.05335,3.13151757583951,1.06535620753644,0.990050503762308,2292,1526.94855967078,1554,408,1015,636.236625514403,645,117
3,7,1.888575,3.14920264185125,1.07798214051864,0.884095583067804,1140,747.288590604027,758,256,784,517.595078299776,532,127
3,8,2.877225,4.36651757583951,1.11192481798477,0.990050503762308,709,446.97503671072,456,138,1015,655.399412628488,691,139
3,9,2.13785,3.19189816806826,1.09667636118957,1.0090713552569,389,239.982213438735,244,61,860,554.284584980237,572.5,133
3,10,2.927925,4.77924927574777,1.08116121543416,0.884095583067804,848,549.78354978355,557,200,511,336.588744588745,346,58
3,11,2.30685,3.29078210486802,1.08134803506587,0.975,899,591.446886446886,611,178,914,583.131868131868,637.5,131
3,12,2.18855,3.34882204962251,1.11215125194455,0.990050503762308,2431,1631.11003861004,1694,548,740,461.611969111969,492.5,114
3,13,2.032225,3.1111265234055,1.07837845790595,0.990050503762308,752,489,505,140,770,487.652806652807,497,156
3,14,3.874325,5.57729968070753,1.06905552869258,1.07594144822105,477,282.760087241003,279,75,1006,589.398037077426,601,91
3,17,2.953275,4.30151757583951,1.07908754133787,1.0090713552569,784,471.738197424893,481,121,976,606.309012875537,648,133
3,18,1.68155,2.71416646816,1.05958889063888,0.937443331620637,2260,1459.50753768844,1472,560,776,466.663316582915,490,118
3,19,2.2308,3.46156420973604,1.04602372915257,0.937443331620637,1113,740.583333333333,768.5,214,679,445.903409090909,460,131
3,20,1.863225,2.81539105243401,1.06181463866535,0.975,748,490.736961451247,502,169,797,520.040816326531,530,212
3,21,2.995525,4.63113698361077,1.07643458752058,1.02774023955472,2186,1466.05923836389,1505,476,964,606.321579689704,626,104
3,22,3.325075,4.63347763108502,1.07845664748682,1.0090713552569,2996,2147.91867852605,2237,671,1078,705.714104193139,742,157
3,23,2.361775,3.64461940777126,1.03393042329674,0.867208164168212,1814,1235.69946332737,1255,397,733,430.454382826476,451,104
3,24,2.30685,3.14039105243401,1.05706368889328,1.04,638,411.600732600733,429,122,934,587.07326007326,613.5,134
3,25,2.23925,3.59809703885628,1.07531716468635,0.930658369112963,2036,1414.28490566038,1460,513,744,477.184905660377,497,147
3,26,2.44205,3.76617315730203,1.07966912753363,0.937443331620637,1831,1195.79757785467,1231,330,883,566.086505190311,597.5,97
3,27,1.854775,2.691861994377,1.02607449380802,1.01533245786787,1967,1281.02733485194,1314,418,1044,655.469248291572,698,122
3,29,3.105375,4.9557097574855,1.07725120983962,1.0090713552569,1878,1221.34829931973,1227,445,976,637.699319727891,653,158
3,31,2.116725,3.19381158941724,1.05919226933694,0.946414285606467,581,368.51497005988,372,140,728,468.692614770459,474,92
3,32,2.142075,2.87109034971425,1.05467513757083,1.11830228471554,670,416.297830374753,417,127,1006,628.802761341223,641,131
3,33,2.167425,3.48386868351903,1.08240100627126,0.937443331620637,2226,1503.36842105263,1556,533,823,511.038986354776,542,100
