 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Strain,Growth
1,mNG_pilH_fliC-_liq_Gasket_0_event10_tirf_RAW_Stack.tif,814,255,255,255,34.54668,33.15233,1,922,314.09653,289597.0,172,497,69.46129,323.57797,284.95645,156,281.5641,43924.0,121,406,76.62941,0,0,278.55425,244.00073999999998,156,303.00641,47269.0,134,497,91.57077,5,0,0.89864,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event11_tirf_RAW_Stack.tif,856,255,255,255,43.07827,26.77804,1,969,257.72549,249736.0,136,446,56.85665,247.24763,252.36702000000002,137,239.43796,32803.0,102,351,72.61258000000001,0,0,306.10151,220.43804,137,247.28467,33878.0,112,446,89.25838,1,0,0.92396,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event12_tirf_RAW_Stack.tif,741,255,255,255,36.94399,27.26923,1,839,320.03099,268506.0,153,460,73.74351999999999,283.7266,230.79315,137,291.64234,39955.0,137,460,85.70081,0,0,238.48033999999998,261.51251,137,307.9635,42191.0,159,456,83.99198,1,0,0.9089299999999999,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event13_tirf_RAW_Stack.tif,769,255,255,255,45.72367,15.272429999999998,1,858,328.51049,281862.0,165,457,68.14517,206.65816,237.10969,156,279.08974,43538.0,117,413,81.29249,2,0,265.29128,245.25458999999998,156,299.14744,46667.0,100,457,105.57613,0,0,0.82365,mNG_pilH_fliC-,Liquid
2,mNG_pilH_fliC-_liq_Gasket_0_event13_tirf_RAW_Stack.tif,626,255,255,255,35.0607,23.45048,1,710,252.83802999999997,179515.0,132,341,51.31072,314.77002999999996,277.38716,137,229.0073,31374.0,125,304,53.15135,0,0,354.79602,254.61092999999997,137,238.77372000000003,32712.0,113,329,59.60001,1,0,0.88345,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event14_tirf_RAW_Stack.tif,606,255,255,255,15.30858,39.48515,1,677,240.09453,162544.0,125,313,49.63518,135.19925,340.70842000000005,137,198.27007,27163.0,73,282,63.84591999999999,0,0,127.4589,298.17226,137,231.59124,31728.0,104,309,57.31717,4,0,0.8356399999999999,mNG_pilH_fliC-,Liquid
2,mNG_pilH_fliC-_liq_Gasket_0_event14_tirf_RAW_Stack.tif,401,255,255,255,25.60224,17.89651,1,454,215.62335,97893.0,119,276,40.414809999999996,328.00866,177.11701000000002,137,190.9927,26166.0,93,267,53.59797,0,0,304.88729,169.18671,137,211.10949,28922.0,134,270,37.39115,0,0,0.84544,mNG_pilH_fliC-,Liquid
3,mNG_pilH_fliC-_liq_Gasket_0_event14_tirf_RAW_Stack.tif,419,255,255,255,27.63604,11.5716,1,474,202.89873,96174.0,102,265,42.76721,359.25372000000004,377.14926,112,169.20536,18951.0,82,230,40.52519,1,0,330.68511,383.57872000000003,112,198.41071000000002,22222.0,91,265,49.568870000000004,0,0,0.8354799999999999,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event15_tirf_RAW_Stack.tif,767,255,255,255,46.18188,17.616039999999998,1,860,260.88023,224357.0,136,430,57.721869999999996,231.41392000000002,291.05433999999997,137,258.0073,35347.0,109,430,86.0732,1,0,292.53667,299.31057999999996,137,258.94161,35475.0,116,428,77.2451,0,0,0.9865200000000001,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event16_tirf_RAW_Stack.tif,678,255,255,255,24.20354,39.77729,1,773,236.1436,182539.0,117,345,55.35864,266.97123999999997,259.41506,137,190.22628,26061.0,80,279,56.324690000000004,0,0,239.24661,306.71267,137,235.21898,32225.0,111,344,70.94143000000001,0,0,0.85429,mNG_pilH_fliC-,Liquid
