Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,Strain,Growth,Bio_Rep
1,1,0.44785,1.46154328932551,1.07684967654196,0.536003731330296,1211,849.0188679245281,889.5,279,312,210.27358490566002,217.5,86,pilG-fliC-,Solid,1
1,2,0.654875,2.14308657865101,1.0823117459700502,0.5813776741499449,1571,1119.57419354839,1186.0,338,349,235.832258064516,246.0,76,pilG-fliC-,Solid,1
1,3,0.53235,1.78420264185125,1.03971529398848,0.559151142357771,1351,969.119047619048,1008.5,322,316,224.404761904762,233.0,70,pilG-fliC-,Solid,1
1,4,0.494325,1.64496382630874,1.0646792045514002,0.536003731330296,1223,913.777777777778,949.0,502,274,197.196581196581,210.0,54,pilG-fliC-,Solid,1
1,6,0.511225,1.60035487874275,1.0507920279979999,0.5813776741499449,1246,902.2396694214881,912.0,303,309,217.768595041322,223.0,69,pilG-fliC-,Solid,1
1,7,0.54925,1.6806992972802401,1.04096009162519,0.559151142357771,1386,1071.23846153846,1108.5,493,325,223.023076923077,230.0,88,pilG-fliC-,Solid,1
1,8,0.6253,1.7976955262169998,1.05135584562486,0.536003731330296,1205,724.587837837838,816.0,137,289,183.506756756757,190.5,36,pilG-fliC-,Solid,1
1,9,0.697125,2.19693434175952,1.07966912753363,0.5813776741499449,1170,811.8303030303031,831.0,245,333,204.40606060606098,211.0,64,pilG-fliC-,Solid,1
1,11,0.781625,2.39846717087976,1.06298441789051,0.536003731330296,1434,1010.05945945946,1045.0,236,344,235.56216216216202,250.0,69,pilG-fliC-,Solid,1
1,12,0.468975,1.48846717087976,1.1107886634934898,0.5515432893255071,1473,1072.9009009009,1123.0,354,349,244.279279279279,258.0,100,pilG-fliC-,Solid,1
1,13,1.052025,3.3019343417595204,1.07790577136014,0.536003731330296,1500,1009.91967871486,1101.0,324,280,204.04016064257,210.0,94,pilG-fliC-,Solid,1
1,16,0.739375,2.49501046020527,1.08222781927339,0.536003731330296,1203,893.2285714285711,917.0,386,321,218.308571428571,233.0,49,pilG-fliC-,Solid,1
1,19,0.48165,1.50381158941725,1.0740415448131,0.536003731330296,1381,976.429824561404,1036.5,280,329,211.666666666667,221.5,71,pilG-fliC-,Solid,1
1,22,0.485875,1.4880399447544899,1.07918270319216,0.5813776741499449,1684,1235.5913043478301,1286.0,435,320,227.36521739130401,242.0,88,pilG-fliC-,Solid,1
