Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_mNeonGreen,MeanCellIntensity_mNeonGreen,MedianCellIntensity_mNeonGreen,MinCellIntensity_mNeonGreen,Strain,Growth,Bio_Rep
1,1,2.480075,3.56655374953077,1.0939062366931,1.0090713552569,109,27.6132879045997,27.0,0,pilB_mNG_pilG-,Solid,2
1,2,3.42225,4.730020920410531,1.08238181606303,1.07200746266059,186,29.0407407407407,26.0,0,pilB_mNG_pilG-,Solid,2
1,3,2.226575,3.0669448019647794,1.05903996050254,1.0581233387464801,81,25.9089184060721,25.0,0,pilB_mNG_pilG-,Solid,2
1,4,2.868775,3.7364814021482498,1.0519729352829001,1.105,157,26.938144329896897,24.0,0,pilB_mNG_pilG-,Solid,2
1,5,2.61105,3.66728922050227,1.0808080033554601,1.02774023955472,128,23.982200647249197,22.0,0,pilB_mNG_pilG-,Solid,2
1,7,2.13785,2.94539105243401,1.05984293919473,1.0090713552569,252,28.5138339920949,26.5,0,pilB_mNG_pilG-,Solid,2
1,8,2.674425,3.5372892205022697,1.08385401601589,1.0581233387464801,100,23.3680884676145,22.0,0,pilB_mNG_pilG-,Solid,2
1,9,2.2477,3.31579256507328,1.05680786381438,1.01533245786787,69,26.3740601503759,25.0,0,pilB_mNG_pilG-,Solid,2
1,10,2.082925,2.862278760297,1.0778799731967599,1.07200746266059,215,28.6409736308316,25.0,0,pilB_mNG_pilG-,Solid,2
1,11,2.674425,3.7104119728445397,1.04410895004105,1.02774023955472,84,30.6919431279621,29.0,0,pilB_mNG_pilG-,Solid,2
1,12,2.167425,2.81496382630874,1.04513962592062,1.07200746266059,82,26.6588693957115,25.0,0,pilB_mNG_pilG-,Solid,2
1,13,3.054675,4.33078210486802,1.29624343628406,0.946414285606467,114,32.5712309820194,31.0,0,pilB_mNG_pilG-,Solid,2
1,14,2.2477,3.1134671708797597,1.0517839955886001,1.0090713552569,78,23.734962406015,23.0,0,pilB_mNG_pilG-,Solid,2
1,15,2.175875,2.9522892205022697,1.03387227622995,1.0660792653456899,66,22.7766990291262,22.0,0,pilB_mNG_pilG-,Solid,2
1,16,2.361775,3.1403910524340097,1.05706368889328,1.07200746266059,108,24.595706618962396,22.0,0,pilB_mNG_pilG-,Solid,2
1,17,2.615275,3.68540151263927,1.08218193200772,1.0174109297624,72,25.3570274636511,24.0,0,pilB_mNG_pilG-,Solid,2
1,18,3.832075,5.374974286514009,1.08636005619366,1.0174109297624,118,28.1212789415656,27.0,0,pilB_mNG_pilG-,Solid,2
1,19,1.837875,2.5238477631085,1.0218007138091099,1.0090713552569,96,30.949425287356302,30.0,0,pilB_mNG_pilG-,Solid,2
1,20,2.801175,3.8042492757477797,1.0812392429733,1.07594144822105,72,27.6440422322775,26.0,0,pilB_mNG_pilG-,Solid,2
1,21,3.925025,5.00031870505149,1.08608115627802,1.07594144822105,155,31.4187298170075,29.0,0,pilB_mNG_pilG-,Solid,2
1,22,1.9097,2.4319238815542503,1.01082584451998,1.07200746266059,90,23.4048672566372,23.0,0,pilB_mNG_pilG-,Solid,2
1,24,2.7039999999999997,3.69002092041053,1.07437962789608,1.1351761977772399,99,25.4,24.0,0,pilB_mNG_pilG-,Solid,2
1,25,2.978625,3.9068981680682597,1.08978074479147,1.07200746266059,87,29.9078014184397,29.0,0,pilB_mNG_pilG-,Solid,2
1,26,3.494075,4.66921310205652,1.07792849411089,1.07200746266059,103,26.8730350665054,25.0,0,pilB_mNG_pilG-,Solid,2
1,27,1.183,2.03077164466275,1.0408432705106998,0.867208164168212,68,24.928571428571402,24.0,0,pilB_mNG_pilG-,Solid,2
1,28,3.60815,5.04195526217004,1.0633812581592,1.07594144822105,194,25.1545667447307,24.0,0,pilB_mNG_pilG-,Solid,2
1,29,2.209675,2.82654328932551,1.0556048170950698,1.07200746266059,178,36.0267686424474,33.0,0,pilB_mNG_pilG-,Solid,2
1,30,2.40825,3.189557520594,1.03288341128967,1.0660792653456899,88,27.631578947368396,26.0,0,pilB_mNG_pilG-,Solid,2
1,31,1.93505,2.7364709419429905,1.10749955559048,1.07594144822105,154,30.9126637554585,27.0,0,pilB_mNG_pilG-,Solid,2
1,32,2.649075,3.65385822331377,1.07684967654196,1.0090713552569,79,29.551834130781497,29.0,0,pilB_mNG_pilG-,Solid,2
1,33,2.556125,3.27920264185125,1.07754303395025,1.1351761977772399,87,32.3454545454545,31.0,0,pilB_mNG_pilG-,Solid,2
1,34,1.584375,2.5553910524340098,1.06604259790424,0.946414285606467,81,35.24,35.0,0,pilB_mNG_pilG-,Solid,2
1,35,1.930825,2.82796759737198,1.06848593397525,1.0090713552569,67,23.3807439824945,23.0,0,pilB_mNG_pilG-,Solid,2
1,36,2.6195,3.45041197284454,1.02750349692636,1.0660792653456899,199,28.7870967741935,24.5,0,pilB_mNG_pilG-,Solid,2
1,37,2.34065,3.2676231788344903,1.07373803283463,1.0090713552569,266,42.5361010830325,33.0,0,pilB_mNG_pilG-,Solid,2
1,38,2.2646,3.1557354709715004,1.05793272493232,1.0090713552569,87,26.561567164179102,26.0,0,pilB_mNG_pilG-,Solid,2
1,39,2.581475,3.38270598642227,1.08185540218042,1.07200746266059,99,25.3878887070376,24.0,0,pilB_mNG_pilG-,Solid,2
1,40,2.387125,3.1334309971885004,1.07311483261557,1.07200746266059,248,30.989380530973502,27.0,0,pilB_mNG_pilG-,Solid,2
1,42,3.3293,4.43656420973604,1.10943144945232,1.07594144822105,100,33.8426395939086,33.0,0,pilB_mNG_pilG-,Solid,2
1,43,2.556125,3.51689816806826,1.07867625445728,1.07200746266059,156,25.4892561983471,23.0,0,pilB_mNG_pilG-,Solid,2
1,44,2.49275,3.28844145739377,1.08354888925106,1.1351761977772399,93,32.2508474576271,32.0,0,pilB_mNG_pilG-,Solid,2
1,45,2.488525,3.4115432893255098,1.0463626074421701,1.0090713552569,166,28.8505942275042,27.0,0,pilB_mNG_pilG-,Solid,2
1,47,2.049125,2.79308657865101,1.07831536178965,1.07200746266059,126,34.4659793814433,33.0,0,pilB_mNG_pilG-,Solid,2
1,48,2.970175,4.11113698361077,1.09032521774854,1.07594144822105,115,32.800853485064,32.0,0,pilB_mNG_pilG-,Solid,2
1,49,3.620825,5.03733585439879,1.0809509596145799,1.02774023955472,100,29.0011668611435,28.0,0,pilB_mNG_pilG-,Solid,2
1,50,1.8252,2.6784309971885,1.12358507991692,1.1627553482998898,120,25.060185185185198,24.0,0,pilB_mNG_pilG-,Solid,2
1,52,1.820975,2.54423881554251,1.07531716468635,1.07200746266059,81,29.3317865429234,28.0,0,pilB_mNG_pilG-,Solid,2
1,53,2.420925,3.46028253136024,1.08193409997464,1.07594144822105,129,31.4380453752181,30.0,0,pilB_mNG_pilG-,Solid,2
1,54,2.7885,3.82846717087976,1.0436547459858598,1.0090713552569,222,35.937878787878795,33.0,0,pilB_mNG_pilG-,Solid,2
1,55,2.4843,3.3037858759312497,1.05320713180595,1.07594144822105,79,23.952380952381002,23.0,0,pilB_mNG_pilG-,Solid,2
1,56,2.7039999999999997,3.76617315730203,1.07966912753363,1.07200746266059,74,30.9203125,31.0,0,pilB_mNG_pilG-,Solid,2
1,57,2.37445,3.13577164466275,1.02435455066902,1.0090713552569,176,31.466192170818502,30.0,0,pilB_mNG_pilG-,Solid,2
