Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_mNeonGreen,MeanCellIntensity_mNeonGreen,MedianCellIntensity_mNeonGreen,MinCellIntensity_mNeonGreen,Strain,Growth,Bio_Rep
1,2,2.387125,3.1180865786510097,1.07453647935373,1.1351761977772399,232,83.92212389380529,78.0,15,mNG_pilT_cyaB-,Solid,3
1,3,2.505425,3.39613698361077,1.05557428173609,1.1183022847155402,137,63.763912310286706,61.0,10,mNG_pilT_cyaB-,Solid,3
1,4,2.150525,3.01501046020526,1.0784241439593198,1.04,116,43.9174852652259,42.0,0,mNG_pilT_cyaB-,Solid,3
1,5,1.711125,2.3288477631085,1.0220021313955698,1.0090713552569,158,62.2592592592593,60.0,9,mNG_pilT_cyaB-,Solid,3
1,6,2.61105,3.5238582233137703,1.07802952550868,1.07200746266059,184,62.5016181229773,61.0,1,mNG_pilT_cyaB-,Solid,3
1,7,3.164525,4.27231493398826,1.0491318508096,1.07200746266059,195,60.95861148197601,58.0,5,mNG_pilT_cyaB-,Solid,3
1,8,1.770275,2.35577164466275,1.03172096002959,1.0090713552569,117,40.9904534606205,38.0,0,mNG_pilT_cyaB-,Solid,3
1,9,2.513875,3.601861994377,1.06623128190701,1.04809350727881,370,70.62352941176471,64.0,2,mNG_pilT_cyaB-,Solid,3
1,11,2.623725,3.47648140214825,1.0405432759669202,1.0660792653456899,225,66.9597423510467,65.0,6,mNG_pilT_cyaB-,Solid,3
1,12,2.539225,3.3334776310850205,1.08140770809048,1.1351761977772399,171,49.821963394342795,47.0,5,mNG_pilT_cyaB-,Solid,3
1,13,2.649075,3.70579256507328,1.0649510742789499,1.0660792653456899,261,63.352472089314205,59.0,2,mNG_pilT_cyaB-,Solid,3
1,14,2.98285,3.82846717087976,1.05027069018757,1.07200746266059,246,87.6416430594901,86.0,9,mNG_pilT_cyaB-,Solid,3
1,15,2.066025,2.732278760297,1.07782199617239,1.07594144822105,212,53.4846625766871,51.0,0,mNG_pilT_cyaB-,Solid,3
1,16,1.93505,2.51688770786299,1.0558186786777801,1.07200746266059,198,44.70960698689961,40.0,0,mNG_pilT_cyaB-,Solid,3
1,17,2.818075,3.8692492757477797,1.08159262340011,1.07200746266059,211,62.3778110944528,57.0,0,mNG_pilT_cyaB-,Solid,3
1,18,2.17165,3.0995470603887405,1.07436478524512,1.07200746266059,302,78.6050583657588,74.5,13,mNG_pilT_cyaB-,Solid,3
1,19,1.93505,2.4969238815542503,1.01055050385483,1.0090713552569,303,59.552401746724904,51.0,6,mNG_pilT_cyaB-,Solid,3
1,20,2.260375,3.14501046020527,1.15071455732934,1.04809350727881,250,81.6130841121495,80.0,11,mNG_pilT_cyaB-,Solid,3
1,21,2.6533,3.69002092041053,1.07437962789608,1.07594144822105,174,63.574840764331206,62.0,0,mNG_pilT_cyaB-,Solid,3
1,22,2.93215,3.6288477631085003,1.01506231135902,1.07200746266059,156,72.13832853025941,71.0,4,mNG_pilT_cyaB-,Solid,3
1,23,2.9913,3.88650711563425,1.06214789057531,1.07200746266059,182,70.2683615819209,69.0,6,mNG_pilT_cyaB-,Solid,3
1,24,1.9266,2.66493811282275,1.02949011236526,1.1183022847155402,136,59.4758771929825,60.0,8,mNG_pilT_cyaB-,Solid,3
1,25,2.480075,3.5219448019647794,1.0928945223103599,1.1351761977772399,154,60.5161839863714,59.0,3,mNG_pilT_cyaB-,Solid,3
1,28,2.640625,3.27692388155425,1.00808267487011,1.07200746266059,200,60.943999999999996,59.0,2,mNG_pilT_cyaB-,Solid,3
1,29,2.34065,3.08228922050227,1.04732893053574,1.0660792653456899,339,63.7906137184115,58.0,0,mNG_pilT_cyaB-,Solid,3
1,30,2.108275,2.7346194077712593,1.04365474598587,1.07200746266059,210,77.42484969939879,77.0,18,mNG_pilT_cyaB-,Solid,3
