Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_mNeonGreen,MeanCellIntensity_mNeonGreen,MedianCellIntensity_mNeonGreen,MinCellIntensity_mNeonGreen,Strain,Growth,Bio_Rep
1,2,2.142075,2.9638686835190295,1.0352488014510601,1.0581233387464801,123,37.6410256410256,35.0,0,pilB_mNG_pilG-,Liquid,1
1,4,2.2646,2.9249381128227503,1.04620661257676,1.1183022847155402,188,44.66604477611939,42.0,0,pilB_mNG_pilG-,Liquid,1
1,5,2.522325,3.58651757583951,1.09872009016196,1.07594144822105,162,44.211055276381906,43.0,0,pilB_mNG_pilG-,Liquid,1
1,8,2.0111,2.6876698127310097,1.0616216493939499,1.1183022847155402,126,38.4033613445378,37.0,0,pilB_mNG_pilG-,Liquid,1
1,14,3.046225,4.07873924203473,1.07221603238838,1.1351761977772399,296,30.862690707350897,27.0,0,pilB_mNG_pilG-,Liquid,1
1,17,3.45605,4.72306086516502,1.07592041853258,1.07594144822105,149,39.1931540342298,37.0,0,pilB_mNG_pilG-,Liquid,1
1,19,2.911025,3.95464032818178,1.07468111509379,1.07594144822105,169,31.763425253991297,29.0,0,pilB_mNG_pilG-,Liquid,1
1,20,4.14895,5.40694480196478,1.10558465411282,1.07594144822105,118,44.907331975560105,44.0,0,pilB_mNG_pilG-,Liquid,1
1,21,2.108275,2.7007354709715004,1.06398074839166,1.1351761977772399,100,36.8557114228457,35.0,0,pilB_mNG_pilG-,Liquid,1
1,22,3.4138,4.47193434175951,1.07276033465677,1.07594144822105,103,36.514851485148505,36.0,0,pilB_mNG_pilG-,Liquid,1
1,26,2.7039999999999997,3.7342026418512497,1.07480432418195,1.0090713552569,324,43.965625,37.0,0,pilB_mNG_pilG-,Liquid,1
1,27,2.08715,2.9161265234055,1.09815802097506,1.07594144822105,83,25.8056680161943,25.0,0,pilB_mNG_pilG-,Liquid,1
1,28,2.8223,3.4918877078629906,1.04357574264198,1.07200746266059,106,34.1347305389222,34.0,0,pilB_mNG_pilG-,Liquid,1
1,30,2.049125,2.81958323408,1.07049584617633,1.04,104,36.3814432989691,36.0,0,pilB_mNG_pilG-,Liquid,1
1,33,2.480075,3.34001046020526,1.07495768305416,1.07200746266059,108,41.0954003407155,41.0,0,pilB_mNG_pilG-,Liquid,1
1,37,2.7378,3.73462986797652,1.0811896094670999,1.07594144822105,119,46.450617283950606,46.0,0,pilB_mNG_pilG-,Liquid,1
1,40,3.48985,4.64420264185125,1.09869958876264,1.1351761977772399,108,43.4757869249395,44.0,0,pilB_mNG_pilG-,Liquid,1
1,43,2.2308,3.03731493398826,1.0636477221210199,1.07200746266059,148,40.0909090909091,39.0,0,pilB_mNG_pilG-,Liquid,1
1,44,4.21655,5.36504184082106,1.0310141384062501,1.1183022847155402,209,41.7194388777555,40.0,0,pilB_mNG_pilG-,Liquid,1
1,47,2.209675,2.9138477631085,1.01777700919844,1.0090713552569,102,33.8814531548757,33.0,0,pilB_mNG_pilG-,Liquid,1
1,48,2.0449,2.75458323408,1.07123652551123,1.07200746266059,142,31.0971074380165,29.5,0,pilB_mNG_pilG-,Liquid,1
1,49,2.3153,3.1984309971885003,1.07250068682107,1.07200746266059,114,31.875912408759103,30.5,0,pilB_mNG_pilG-,Liquid,1
1,51,2.83075,3.5149847467192696,1.03974407300115,1.105,107,33.5761194029851,33.0,0,pilB_mNG_pilG-,Liquid,1
1,52,3.705325,4.92729968070753,1.07203908220511,1.07200746266059,131,45.0068415051311,44.0,0,pilB_mNG_pilG-,Liquid,1
1,53,2.8561,3.8799742865140097,1.0782022936487,1.07200746266059,203,47.8180473372781,45.0,0,pilB_mNG_pilG-,Liquid,1
1,54,2.750475,3.6380865786510097,1.0682883666796,1.07200746266059,106,30.508448540706603,30.0,0,pilB_mNG_pilG-,Liquid,1
1,55,2.150525,2.707695526217,1.04012201529935,1.07200746266059,89,32.8939096267191,33.0,0,pilB_mNG_pilG-,Liquid,1
1,56,2.50965,3.3849847467192697,1.03228464188498,1.10308657865101,191,33.439393939393895,31.0,0,pilB_mNG_pilG-,Liquid,1
1,57,2.218125,2.90269552621701,1.03406707159539,1.07200746266059,231,41.3714285714286,37.0,0,pilB_mNG_pilG-,Liquid,1
1,59,3.308175,4.26152803604478,1.05334875218749,1.1627553482998898,102,36.9182630906769,36.0,0,pilB_mNG_pilG-,Liquid,1
1,60,2.7039999999999997,3.59028253136024,1.06280350324269,1.07594144822105,100,36.1703125,35.0,0,pilB_mNG_pilG-,Liquid,1
1,61,2.57725,3.5103653389480196,1.0698902979872,1.07200746266059,134,35.2213114754098,33.0,0,pilB_mNG_pilG-,Liquid,1
1,62,2.175875,3.0038582233137703,1.14640848453026,1.07594144822105,105,41.8699029126214,41.0,0,pilB_mNG_pilG-,Liquid,1
1,65,3.86165,5.01423881554251,1.04696397187617,1.07200746266059,102,40.1050328227571,39.0,0,pilB_mNG_pilG-,Liquid,1
1,66,3.16875,3.9696194077712597,1.03140577250886,1.07200746266059,93,37.021333333333295,37.0,0,pilB_mNG_pilG-,Liquid,1
1,67,2.784275,3.61578210486802,1.07917808426059,1.105,97,30.845220030349,29.0,0,pilB_mNG_pilG-,Liquid,1
1,68,4.567225,5.89078210486802,1.06421825546904,1.07200746266059,116,44.40333024976871,43.0,0,pilB_mNG_pilG-,Liquid,1
1,69,2.125175,3.01266981273101,1.06387370556912,1.07594144822105,90,29.829025844930396,28.0,0,pilB_mNG_pilG-,Liquid,1
