Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_mNeonGreen,MeanCellIntensity_mNeonGreen,MedianCellIntensity_mNeonGreen,MinCellIntensity_mNeonGreen,Strain,Growth,Bio_Rep
1,1,3.89545,5.993858223313769,1.05629963232357,0.8840955830678041,968,199.72668112798303,181.0,42,pilB_mNG_cpdA-,Liquid,3
1,2,3.587025,5.2527269068328,1.05946010359877,0.990050503762308,562,167.56183745583,156.0,52,pilB_mNG_cpdA-,Liquid,3
1,3,3.5152,5.2677059864222695,1.0733284719736,0.946414285606467,659,138.762019230769,125.0,18,pilB_mNG_cpdA-,Liquid,3
1,4,2.61105,3.7430142312685,1.0730300335725,1.0090713552569,511,166.276699029126,161.5,37,pilB_mNG_cpdA-,Liquid,3
1,5,4.01375,6.00266981273101,1.07222933225253,0.946414285606467,858,165.52315789473698,151.5,30,pilB_mNG_cpdA-,Liquid,3
1,6,4.406675,6.23346717087976,1.03111775755897,0.946414285606467,521,146.181208053691,139.0,31,pilB_mNG_cpdA-,Liquid,3
1,8,3.2955,5.27922356226178,1.06098168992086,0.9306583691129631,1709,220.233333333333,176.0,56,pilB_mNG_cpdA-,Liquid,3
1,9,3.671525,5.881481402148251,1.07803502883523,0.946414285606467,1102,204.303797468354,177.0,60,pilB_mNG_cpdA-,Liquid,3
1,10,4.457375,6.75653849625004,1.0670328567501801,0.990050503762308,513,183.661611374408,170.0,53,pilB_mNG_cpdA-,Liquid,3
1,11,2.78005,4.14502092041053,1.1099172676281102,0.946414285606467,900,176.77811550152,158.5,49,pilB_mNG_cpdA-,Liquid,3
1,12,4.8334,6.982654559450281,1.0610730110075801,1.02774023955472,1153,228.05506993007003,180.0,42,pilB_mNG_cpdA-,Liquid,3
1,13,3.587025,5.22039105243401,1.04163064994747,0.946414285606467,1119,179.89870435806802,158.0,63,pilB_mNG_cpdA-,Liquid,3
1,14,2.496975,3.7392492757477798,1.0808060680340799,0.946414285606467,419,142.28257191201402,141.0,30,pilB_mNG_cpdA-,Liquid,3
1,16,2.471625,3.6111626970967596,1.0648529502314301,0.990050503762308,313,146.736752136752,148.0,33,pilB_mNG_cpdA-,Liquid,3
1,18,2.446275,3.60648140214825,1.05080941574213,0.990050503762308,1200,226.084628670121,160.0,49,pilB_mNG_cpdA-,Liquid,3
1,19,3.65885,5.14879633613651,1.0730845765132901,1.02774023955472,387,131.9896073903,129.0,30,pilB_mNG_cpdA-,Liquid,3
1,21,3.139175,4.28845191759903,1.04044745423792,1.0174109297624,1153,247.07402422611,225.0,52,pilB_mNG_cpdA-,Liquid,3
1,22,2.927925,4.13152803604478,1.04074164149415,0.990050503762308,756,183.445887445887,159.0,40,pilB_mNG_cpdA-,Liquid,3
1,23,3.5828,5.13998474671927,1.07809575428235,0.990050503762308,594,180.058962264151,173.0,37,pilB_mNG_cpdA-,Liquid,3
1,24,4.08135,5.97617315730203,1.07608948026669,0.946414285606467,482,171.080745341615,169.0,50,pilB_mNG_cpdA-,Liquid,3
1,25,4.74045,6.81081348548381,1.0767963440155102,0.990050503762308,539,177.814616755793,171.5,40,pilB_mNG_cpdA-,Liquid,3
1,26,3.16875,4.783441457393759,1.0797774348731,0.946414285606467,435,151.57333333333298,147.0,47,pilB_mNG_cpdA-,Liquid,3
1,27,2.953275,4.86464032818178,1.07966912753363,0.946414285606467,531,185.623748211731,178.0,63,pilB_mNG_cpdA-,Liquid,3
1,28,2.76315,3.9538477631085,1.01324436148967,0.946414285606467,971,212.811926605505,187.0,67,pilB_mNG_cpdA-,Liquid,3
1,29,4.0053,5.79423881554251,1.0441167415591401,0.946414285606467,593,176.056962025316,160.0,42,pilB_mNG_cpdA-,Liquid,3
1,30,3.4645,4.85731493398826,1.04415054392423,0.946414285606467,899,183.55853658536597,161.0,43,pilB_mNG_cpdA-,Liquid,3
1,31,2.3829,3.47733585439879,1.02238992229044,0.975,248,136.767730496454,140.5,38,pilB_mNG_cpdA-,Liquid,3
1,32,2.79695,4.12420264185125,1.0717231905230602,0.946414285606467,365,136.459214501511,131.0,27,pilB_mNG_cpdA-,Liquid,3
1,33,2.429375,3.79039105243401,1.04920827554519,0.91,478,177.186086956522,166.0,67,pilB_mNG_cpdA-,Liquid,3
2,1,3.992625,5.67958323408,1.04661444109961,0.946414285606467,1151,179.010582010582,149.0,47,pilB_mNG_cpdA-,Liquid,3
2,2,4.225,6.24732539419352,1.07103070274486,0.946414285606467,2189,231.106,181.0,44,pilB_mNG_cpdA-,Liquid,3
2,4,4.372875,6.46924927574777,1.07692675911375,0.946414285606467,1065,160.168115942029,146.0,26,pilB_mNG_cpdA-,Liquid,3
2,5,2.873,3.93154328932551,1.03731401776285,0.946414285606467,852,187.041176470588,164.5,45,pilB_mNG_cpdA-,Liquid,3
2,6,3.0927,4.713822049622509,1.0766522126772,0.946414285606467,1031,185.97131147541,163.0,51,pilB_mNG_cpdA-,Liquid,3
2,7,2.682875,3.8396194077712598,1.0323702573837,0.946414285606467,1147,197.96062992126,154.0,31,pilB_mNG_cpdA-,Liquid,3
2,8,4.3095,5.953868683519031,1.08069398262411,1.0090713552569,902,168.286274509804,150.0,25,pilB_mNG_cpdA-,Liquid,3
2,9,2.150525,3.0865432893255096,1.04597190599802,0.975,492,154.705304518664,143.0,30,pilB_mNG_cpdA-,Liquid,3
2,10,3.27015,4.84695526217004,1.06526489278463,0.990050503762308,1490,243.232558139535,189.5,61,pilB_mNG_cpdA-,Liquid,3
