Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_mNeonGreen,MeanCellIntensity_mNeonGreen,MedianCellIntensity_mNeonGreen,MinCellIntensity_mNeonGreen,Strain,Growth,Bio_Rep
1,1,2.809625,4.1646194077712595,1.03006017667721,0.91,2140,370.670676691729,316.0,113,mNG_pilU_pilH-,Solid,2
1,2,3.28705,4.80297805757724,1.07281516944761,1.0090713552569,2445,386.363753213368,298.0,98,mNG_pilU_pilH-,Solid,2
1,3,2.0618,3.27728922050227,1.06412645498373,0.937443331620637,3272,539.899590163934,359.0,143,mNG_pilU_pilH-,Solid,2
1,4,5.88965,9.23620453791782,1.08583764751492,0.946414285606467,3393,445.80057388809195,338.0,121,mNG_pilU_pilH-,Solid,2
1,5,3.012425,4.5192492757477805,1.08200806778195,0.990050503762308,2702,518.03366058906,333.0,132,mNG_pilU_pilH-,Solid,2
1,6,4.80805,7.01808657865101,1.04121530210176,0.867208164168212,4435,679.318980667838,462.0,157,mNG_pilU_pilH-,Solid,2
1,7,3.16875,4.83999520692453,1.04256685334985,0.937443331620637,2467,484.022666666667,382.0,164,mNG_pilU_pilH-,Solid,2
1,8,3.03355,4.714249275747769,1.08140770809048,0.946414285606467,1854,356.196378830084,302.0,114,mNG_pilU_pilH-,Solid,2
1,9,3.781375,5.36424927574778,1.11380566478973,0.990050503762308,2055,337.31061452514,281.0,91,mNG_pilU_pilH-,Solid,2
1,10,3.874325,6.122737367038059,1.04863033405127,0.9306583691129631,3323,545.7011995637951,422.0,169,mNG_pilU_pilH-,Solid,2
1,11,3.35465,5.12691908847879,1.04565152155746,0.966294468575703,3609,640.301007556675,446.5,204,mNG_pilU_pilH-,Solid,2
1,12,4.854525,7.0350161273350595,1.0195964661490602,0.966294468575703,2282,409.936466492602,351.0,88,mNG_pilU_pilH-,Solid,2
1,13,4.347525,5.935391052434009,1.0333943403580799,0.946414285606467,2222,427.184645286686,377.0,98,mNG_pilU_pilH-,Solid,2
1,14,4.017975,5.92731014091279,1.0456700906354899,0.966294468575703,1524,316.235541535226,265.0,89,mNG_pilU_pilH-,Solid,2
1,15,3.2786,4.7584309971885,1.05741801418268,0.946414285606467,2246,454.029639175258,370.0,136,mNG_pilU_pilH-,Solid,2
1,16,3.401125,4.97695526217004,1.06181463866535,0.990050503762308,2390,408.563975155279,323.0,72,mNG_pilU_pilH-,Solid,2
1,17,3.764475,5.684995206924531,1.06171956037831,0.937443331620637,3139,512.273849607183,423.0,139,mNG_pilU_pilH-,Solid,2
1,18,3.55745,5.57921310205652,1.07995125833796,0.946414285606467,2396,495.420427553444,412.0,150,mNG_pilU_pilH-,Solid,2
1,19,3.0082,4.3315746699413,1.01330315030303,0.937443331620637,2926,496.658707865169,378.5,113,mNG_pilU_pilH-,Solid,2
1,20,4.034875,6.03002092041053,1.0784241439593198,0.946414285606467,2677,512.651308900524,442.0,126,mNG_pilU_pilH-,Solid,2
1,21,3.815175,5.64421310205652,1.07987178931939,0.946414285606467,1427,264.718715393134,232.0,83,mNG_pilU_pilH-,Solid,2
1,22,3.25325,4.50384297003304,1.0097306474941101,0.975,3763,575.9506493506491,378.5,97,mNG_pilU_pilH-,Solid,2
1,23,2.873,4.29960415449053,1.04983213883461,0.990050503762308,2511,417.83529411764704,357.0,143,mNG_pilU_pilH-,Solid,2
1,24,3.54055,5.101908628273519,1.0830710838614799,1.0090713552569,3005,513.609785202864,377.0,86,mNG_pilU_pilH-,Solid,2
1,25,4.279925,5.9000209204105305,1.0790617118338002,0.946414285606467,3902,444.25567620927904,344.0,107,mNG_pilU_pilH-,Solid,2
1,26,2.7209,3.9895832340800004,1.0573024122238601,0.946414285606467,1516,313.128881987578,263.0,85,mNG_pilU_pilH-,Solid,2
1,27,2.758925,4.40459369428526,1.0887111929162299,0.9306583691129631,1690,330.22817764165404,284.0,103,mNG_pilU_pilH-,Solid,2
1,29,3.9039,5.69423402246704,1.03013168738358,0.966294468575703,2551,433.150432900433,336.5,107,mNG_pilU_pilH-,Solid,2
1,30,3.147625,4.57920264185125,1.0679036297206,0.946414285606467,1851,379.58255033557,296.0,106,mNG_pilU_pilH-,Solid,2
1,31,4.339075,6.43196572237531,1.0585816085925899,0.937443331620637,2114,378.182083739046,309.0,125,mNG_pilU_pilH-,Solid,2
1,32,3.772925,5.23154328932551,1.02882321552617,0.946414285606467,1944,399.11646136618106,318.0,83,mNG_pilU_pilH-,Solid,2
1,33,3.451825,5.32887914372429,1.0667822791994899,0.9306583691129631,3926,611.608323133415,378.0,149,mNG_pilU_pilH-,Solid,2
1,34,3.64195,5.52387914372429,1.08622456898258,0.937443331620637,2006,377.006960556845,319.0,114,mNG_pilU_pilH-,Solid,2
1,35,2.8054,4.20348809129029,1.0778174593052,0.990050503762308,2283,480.35692771084297,430.0,178,mNG_pilU_pilH-,Solid,2
1,36,5.547425,7.73117315730203,1.06567631004493,1.0090713552569,2922,469.258187357197,394.0,95,mNG_pilU_pilH-,Solid,2
1,37,3.89545,5.478477631085019,1.07248911335735,0.975,1842,389.87201735357905,356.0,97,mNG_pilU_pilH-,Solid,2
1,38,3.7349,5.2880970388562805,1.0808060680340799,0.990050503762308,2141,446.676470588235,371.0,114,mNG_pilU_pilH-,Solid,2
1,39,2.733575,3.86733585439879,1.04655692761631,1.01533245786787,1244,337.75270479134497,309.0,89,mNG_pilU_pilH-,Solid,2
1,40,3.03355,4.24994857302801,1.0507578516371299,1.01116269709676,3616,499.140668523677,380.0,135,mNG_pilU_pilH-,Solid,2
1,41,3.8194,5.598117959266809,1.049835263881,0.975,2578,546.538716814159,456.5,167,mNG_pilU_pilH-,Solid,2
1,42,3.06735,4.28617315730203,1.0823117459700502,0.990050503762308,1749,383.629476584022,336.0,134,mNG_pilU_pilH-,Solid,2
1,43,3.18565,4.918060865165019,1.10294684096983,0.990050503762308,2709,556.789124668435,468.0,163,mNG_pilU_pilH-,Solid,2
1,44,3.64195,5.11306086516502,1.0787834514217198,1.0174109297624,2702,470.213457076566,393.5,126,mNG_pilU_pilH-,Solid,2
1,45,3.223675,4.9473253941935305,1.0793141961558101,0.8840955830678041,1830,415.981651376147,360.0,147,mNG_pilU_pilH-,Solid,2
1,47,5.77135,8.28037579915328,1.07969595422016,1.0090713552569,3156,543.371888726208,398.0,86,mNG_pilU_pilH-,Solid,2
1,48,3.265925,4.51654328932551,1.03296005791618,0.946414285606467,2336,493.93272962483803,364.0,129,mNG_pilU_pilH-,Solid,2
1,49,3.86165,5.581553749530769,1.06962191842953,0.946414285606467,2161,475.155361050328,404.0,151,mNG_pilU_pilH-,Solid,2
1,54,4.1912,6.395803025278551,1.0784241439593198,0.937443331620637,2774,506.004032258065,376.0,135,mNG_pilU_pilH-,Solid,2
1,55,3.679975,5.23339482349724,1.06736758775816,1.0090713552569,2268,451.462686567164,378.0,80,mNG_pilU_pilH-,Solid,2
1,56,4.043325,5.50576685158729,1.05673938514467,1.0660792653456899,2921,516.470219435737,444.0,163,mNG_pilU_pilH-,Solid,2
1,57,4.68975,6.6492701961583,1.07088833490319,0.975,2402,449.386486486486,370.0,121,mNG_pilU_pilH-,Solid,2
1,58,2.49275,3.98575639138202,1.05254694620678,0.937443331620637,929,344.66949152542395,343.0,75,mNG_pilU_pilH-,Solid,2
