Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP
1,2,3.215225,4.41808657865101,1.05984293919473,1.0090713552569,754,496.544021024967,514,158,1316,870.647831800263,921,203
1,3,2.589925,3.79962986797652,1.08084894017939,0.990050503762308,663,433.890701468189,457,92,1529,1014.19575856444,1050,210
1,4,2.22235,3.0461265234055,1.07824785424096,1.07594144822105,704,456.152091254753,472,130,1395,917.787072243346,959.5,228
1,5,3.595475,5.06617315730203,1.08084894017939,1.0174109297624,849,552.826086956522,569,144,1462,926.789659224442,952,208
1,6,2.995525,4.25271644662753,1.07429771853491,1.02774023955472,679,439.373765867419,454,106,1120,752.320169252468,797,176
1,7,2.3998,3.3934309971885,1.0705815158447,1.0090713552569,578,353.908450704225,363,84,1364,874.762323943662,905.5,213
1,8,2.7716,3.86690862827352,1.06420560684308,1.02774023955472,1104,740.791158536585,771,177,1262,858.282012195122,896,274
1,9,3.274375,4.80297805757724,1.07281516944761,0.990050503762308,824,527.498064516129,548,147,1477,1004.84387096774,1061,192
1,10,2.2477,3.07539105243401,1.05796668471339,1.07200746266059,554,347.701127819549,355.5,80,1293,861.618421052632,882,275
1,11,2.1463,2.99881158941724,1.05481995931868,1.0090713552569,643,411.049212598425,434.5,141,1406,938.194881889764,968.5,259
1,12,2.71245,3.94540151263927,1.08234951086038,1.0090713552569,660,424.018691588785,438.5,132,1351,888.953271028037,920,208
1,13,3.5152,5.07270598642227,1.06896314025272,0.975,659,425.574519230769,433.5,134,1432,939.84375,973,231
1,14,2.0111,2.84459369428526,1.05155729967269,1.07200746266059,747,491.165966386555,514.5,129,1306,852.094537815126,894.5,178
1,15,2.15475,2.88692388155425,1.00915334979845,0.975,714,454.729411764706,472.5,133,1424,920.454901960784,956,221
1,16,1.989975,2.75039105243401,1.06283649025031,1.07200746266059,1090,691.951167728238,715,167,1384,893.636942675159,914,216
1,17,3.40535,4.80069929728024,1.07219317588591,1.0090713552569,931,615.165012406948,633.5,191,1328,888.115384615385,928,187
1,18,2.64485,3.57308657865101,1.06905354398685,1.0090713552569,1218,797.183706070287,827.5,180,1442,980.809904153355,1019.5,238
1,19,2.843425,4.08797805757724,1.07970041815729,1.04809350727881,785,519.5720653789,547,134,1496,995.973254086181,1029,287
1,20,3.9208,5.36418738857052,1.04631025872575,1.06607926534569,622,394.744612068966,403,91,1452,944.25,992,201
1,21,3.570125,4.97886868351903,1.08228539915035,1.0090713552569,834,533.494674556213,555,176,1233,820.884023668639,867,178
1,22,2.2984,2.88692388155425,1.00915334979845,1.07200746266059,806,518.856617647059,533.5,136,1292,825.3125,860.5,221
1,23,2.184325,3.032695526217,1.0327470226379,0.975,606,369.725338491296,376,98,1279,869.164410058027,914,166
1,24,3.730675,5.12846717087976,1.03377555456236,0.975,743,509.066817667044,528,160,1443,992.619479048698,1027,283
1,25,2.581475,3.77689816806826,1.07900366550727,1.0090713552569,536,343.849427168576,361,109,1588,1039.26677577741,1088,234
1,26,2.708225,3.72958323408,1.06001774866078,1.0090713552569,779,508.152886115445,524,120,1326,900.276131045242,926,207
1,27,2.961725,3.85539105243401,1.04852813742386,1.07200746266059,1365,908.815977175464,957,263,1393,914.176890156919,966,253
1,28,2.243475,3.16078210486802,1.08194582775902,1.0174109297624,794,502.220338983051,517,139,1516,935.25988700565,976,185
1,29,3.1941,4.32695526217004,1.03962597048738,1.06607926534569,615,380.744708994709,400,81,1428,959.580687830688,1006,239
1,30,3.86165,5.56997428651401,1.07884628380142,1.0090713552569,977,626.524070021882,642.5,151,1260,814.152078774617,834,165
1,31,2.704,3.51498474671927,1.04283281080585,1.11830228471554,1178,771.5296875,797,183,1567,1011.0265625,1079,183
1,32,2.2139,3.11346717087976,1.0517839955886,1.0090713552569,1466,959.288167938931,1001,280,1586,1051.95038167939,1104,288
1,33,3.50675,4.75694480196478,1.08221650895138,1.07594144822105,624,393.715662650602,410.5,99,1603,1095.87108433735,1149.5,317
1,34,2.37445,3.17150711563425,1.06984451886782,1.07200746266059,1053,675.126334519573,707.5,159,1655,1067.32206405694,1102,294
1,35,2.446275,3.29035487874275,1.07412569316259,1.0090713552569,891,564.13298791019,598,158,1587,1058.0829015544,1111,302
1,36,4.31795,5.94462986797652,1.0778174593052,1.0174109297624,790,506.707436399217,518,122,1505,1000.39334637965,1024,253
1,37,3.206775,4.72306086516502,1.10031527565185,1.0090713552569,847,547.973649538867,573,171,1544,1002.28326745718,1063,218
1,38,2.10405,2.99461940777126,1.04037397890098,1.0090713552569,622,391.457831325301,400,102,1203,797.35140562249,823,185
1,39,2.142075,2.886861994377,1.03764770948305,1.05812333874648,871,553.67258382643,575,194,1633,1078.00986193294,1119,285
1,40,2.547675,3.65613698361077,1.06109909072264,1.02774023955472,919,605.432835820896,628,214,1418,931.761194029851,975,210
1,41,2.79695,3.89346717087976,1.04941585283707,1.0090713552569,849,547.936555891239,560,150,1521,1031.66616314199,1066,265
1,42,2.640625,3.53458323408,1.0621634331301,1.07200746266059,630,388.9904,410,118,1347,885.1088,938,190
1,43,2.209675,3.22578210486802,1.08167208423355,1.0090713552569,801,488.487571701721,502,120,1710,1134.65200764818,1181,236
1,44,2.32375,3.00577164466275,1.02533823417119,1.04,530,312.209090909091,324,84,1379,908.605454545455,962.5,177
