Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP
1,1,3.426475,4.80155374953077,1.07556212382778,1.0090713552569,1259,822.24784217016,846,266,1401,963.434032059186,991,211
1,2,2.76315,3.81916646816,1.10371084271496,1.07594144822105,2933,2092.70489296636,2219,714,1602,1047.79510703364,1127.5,269
1,3,4.04755,5.43614744381603,1.08504586112396,1.13517619777724,2331,1630.78079331942,1675,535,1973,1286.42901878914,1316,444
1,4,2.615275,3.48769552621701,1.02882321552617,1.0090713552569,987,675.760904684976,708,232,1658,1110.70597738288,1170,264
1,5,3.375775,4.52344145739376,1.07935822454739,1.105,2275,1557.06132665832,1604,521,1735,1108.11013767209,1171,280
1,6,2.17165,3.11808657865101,1.07453647935373,1.0090713552569,1479,1005.5233463035,1038.5,383,1325,881.626459143969,928.5,196
1,7,2.69555,3.71232539419352,1.08164885480721,1.07594144822105,1859,1276.09561128527,1323,448,1535,1042.82131661442,1089.5,279
1,8,3.9546,5.47805040495975,1.06578217631134,1.0090713552569,1949,1299.87286324786,1340.5,403,1909,1276.14743589744,1321.5,306
1,9,4.09825,5.57268027293627,1.08837830683084,1.06607926534569,2506,1746.66494845361,1813,564,1765,1146.71030927835,1241,231
1,10,3.730675,5.26770598642227,1.06735408027343,1.0090713552569,3084,2155.62740656852,2264,971,1790,1234.27406568516,1266,260
1,11,2.6195,3.5257097574855,1.08030597492802,1.13517619777724,1942,1390.48225806452,1454.5,569,1844,1279.05,1362.5,349
1,12,3.62505,4.99883250982777,1.08575835112854,1.07594144822105,2063,1405.38927738928,1450,526,2263,1438.27738927739,1478.5,402
1,13,3.16875,4.47464032818178,1.07550341524862,0.990050503762308,6096,4500.45333333333,4698.5,1777,1537,1031.74666666667,1123.5,249
1,14,3.122275,4.14650711563425,1.06602379264915,1.07200746266059,1984,1347.09201623816,1387,532,1670,1119.37347767253,1177,356
1,15,2.86455,4.09117315730203,1.08182040338347,1.02774023955472,2022,1423.86283185841,1475,575,1707,1191.22566371681,1234,354
1,16,3.01665,4.19233585439879,1.06422203421736,1.02774023955472,5435,3902.95378151261,4047.5,1496,1824,1255.15406162465,1309.5,415
1,17,2.826525,4.19844145739376,1.07772158504205,0.990050503762308,1446,1007.98206278027,1035,380,1867,1223.24813153961,1279,380
1,18,2.767375,3.97041197284454,1.05300317554512,1.02774023955472,1815,1249.37557251908,1288,364,1552,1058.3893129771,1115,246
1,19,4.97705,7.12466124859231,1.08270493636887,1.0174109297624,4661,3426.75551782683,3546,1444,1778,1190.57215619694,1232.5,398
1,20,2.319525,3.10693434175952,1.10950619862871,1.13517619777724,1088,734.531876138434,760,270,1775,1226.84153005464,1266,492
1,21,2.76315,3.80154328932551,1.04371460234783,1.0090713552569,1403,960.25993883792,981.5,386,1610,1127.00152905199,1170.5,430
1,22,2.59415,3.58651757583951,1.07962521851298,1.07200746266059,1854,1242.43973941368,1283,442,1788,1150.38273615635,1194,398
1,23,3.865875,5.35728922050227,1.28265333561747,1.0174109297624,786,507.237158469945,522,185,1572,1079.60327868852,1123,341
1,24,3.16875,4.62423881554251,1.05433366308669,0.946414285606467,1922,1320.36266666667,1366,561,2234,1589.556,1656,633
1,25,2.488525,3.72766981273101,1.0774590983698,1.0174109297624,1359,922.86078098472,948,366,1418,976.770797962649,1003,318
1,26,2.539225,3.6534309971885,1.06794200304375,1.0090713552569,1643,1137.58569051581,1167,426,1599,1109.28119800333,1152,366
1,27,2.319525,3.13577164466275,1.02620691122477,1.04,2348,1679.39162112933,1736,733,1140,790.530054644809,838,236
1,28,2.201225,3.34654328932551,1.04723648748983,0.91,1397,979.961612284069,995,357,1511,1038.97312859885,1064,375
1,29,3.046225,4.30996382630874,1.0315258409977,0.975,2427,1876.64216366158,1926,860,1686,1250.09431345354,1286,528
1,30,2.56035,3.66309703885628,1.07641700310426,1.02774023955472,2563,1899.07755775578,1961,827,1305,912.117161716172,937,263
1,31,2.78005,4.08193434175952,1.06993660258684,1.0090713552569,2768,2032.80699088146,2097.5,861,1933,1349.14741641337,1395.5,545
1,32,2.37445,3.50808657865101,1.06982576540532,0.975,960,644.825622775801,654,244,1342,873.453736654804,901.5,314
2,1,3.9208,5.13770598642227,1.06842284793577,1.13517619777724,938,623.467672413793,648.5,162,1869,1128.81896551724,1226.5,241
2,2,4.085575,5.66460415449052,1.11027511390158,1.07594144822105,2225,1539.32161323682,1606,517,1574,1062.15718717684,1105,265
2,3,3.1096,4.26535487874275,1.06507137310074,1.0174109297624,1361,914.98777173913,942,208,1609,1013.51494565217,1059,273
2,4,2.50965,3.47377541572599,1.23784260543571,1.15180293453351,1910,1315.58249158249,1359.5,453,1634,1075.68855218855,1122,243
2,5,1.7914,2.42077164466275,1.03094432229408,1.04,1321,868.747641509434,897.5,268,1608,1026.07311320755,1040,264
2,6,2.9913,3.65577164466275,1.02107563966554,1.07200746266059,2449,1795.62005649718,1888.5,634,1624,1030.15960451977,1125,272
2,7,2.116725,3.04193434175952,1.08020042269884,1.0090713552569,1415,957.712574850299,1007,287,1895,1269.92814371257,1295,285
2,8,2.716675,3.89993811282275,1.07329559733094,1.0174109297624,5471,3840.4401244168,4063,1275,1462,960.679626749611,1013,159
2,9,1.8252,2.49224258660574,1.05334106828648,1.11830228471554,1246,778.171296296296,806,255,1759,1088.5,1133,271
