Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP,Strain,Growth,Bio_Rep
1,1,3.3293,5.0861369836107695,1.08657182592002,0.946414285606467,10473,7279.61421319797,7564.5,2244,1118,700.761421319797,721.0,139,fliC-chpB-,Solid,2
1,2,2.64485,3.81263363903975,1.06209117199159,1.02774023955472,5679,4000.06709265176,4229.0,1220,815,532.682108626198,558.0,85,fliC-chpB-,Solid,2
1,4,3.91235,5.98541197284454,1.08220966521185,0.937443331620637,10237,7347.826133909291,7659.0,2134,1006,636.066954643628,675.0,152,fliC-chpB-,Solid,2
1,5,2.47585,3.7026593525257496,1.0561571444470799,0.946414285606467,7832,5454.66211604096,5754.0,1546,1095,648.29180887372,713.5,110,fliC-chpB-,Solid,2
1,6,2.6533,3.89383250982777,1.05766158386542,0.990050503762308,6110,4360.812101910829,4593.0,1240,1053,682.398089171975,716.0,187,fliC-chpB-,Solid,2
1,8,3.9715,6.1711731573020305,1.07492765654977,0.872066511224918,9444,6716.75744680851,7066.0,2114,874,535.368085106383,570.0,115,fliC-chpB-,Solid,2
1,11,3.620825,4.93611127012477,1.02055008361974,1.01533245786787,3745,2592.06067677946,2676.0,935,1020,651.147024504084,678.0,118,fliC-chpB-,Solid,2
1,12,2.40825,3.65847763108502,1.08238983168196,0.946414285606467,5184,3572.74736842105,3735.0,1175,898,512.9298245614041,568.0,75,fliC-chpB-,Solid,2
1,13,2.6871,3.6065432893255096,1.04024744406232,1.0090713552569,5990,4239.1792452830205,4478.0,1409,1159,751.951257861635,820.5,122,fliC-chpB-,Solid,2
1,14,3.215225,5.0104119728445395,1.09839099165931,0.946414285606467,10241,7314.84362680683,7676.0,2344,1166,772.002628120894,824.0,160,fliC-chpB-,Solid,2
1,15,3.4307,5.14041197284454,1.07808517449434,0.946414285606467,9015,6508.32019704434,6785.0,2416,1174,786.852216748768,834.5,193,fliC-chpB-,Solid,2
1,16,2.71245,4.146445228457,1.04787594037127,0.990050503762308,5909,4166.3535825545205,4372.5,1744,917,574.4080996884729,623.0,116,fliC-chpB-,Solid,2
1,17,2.006875,3.0892492757477794,1.0900553190788,0.937443331620637,3466,2497.56842105263,2624.0,1025,1159,747.549473684211,786.0,271,fliC-chpB-,Solid,2
1,18,2.4674,3.5953291652567594,1.03847401320485,1.0174109297624,7273,5219.78595890411,5460.5,1882,1093,670.7157534246579,717.0,145,fliC-chpB-,Solid,2
1,21,2.89835,4.5554119728445395,1.06975529699975,0.990050503762308,4145,2897.7944606414003,2945.0,863,1281,838.797376093294,869.0,201,fliC-chpB-,Solid,2
1,22,3.65885,5.2742388155425095,1.0450180504448299,0.91,8174,5836.993071593531,6166.5,1860,1007,647.602771362587,688.0,162,fliC-chpB-,Solid,2
1,23,2.615275,4.039238815542509,1.05583786490281,0.867208164168212,12324,8961.43134087238,9388.0,3305,1143,740.8723747980611,770.0,176,fliC-chpB-,Solid,2
1,26,3.18565,4.67574593117676,1.07798123371682,1.0090713552569,4112,2823.7891246684303,2927.0,947,878,552.599469496021,577.0,95,fliC-chpB-,Solid,2
1,28,4.394,6.448858223313769,1.05653630571454,0.946414285606467,6897,4830.41442307692,5035.5,1657,924,539.0740384615381,582.0,88,fliC-chpB-,Solid,2
1,32,2.632175,4.02808657865101,1.0638821202286,0.9306583691129631,3976,2833.7191011236,2947.0,1123,1104,755.592295345104,793.0,156,fliC-chpB-,Solid,2
1,33,4.41935,6.50073067789603,1.06709394010496,0.990050503762308,8704,6163.21223709369,6422.5,2164,1173,772.973231357553,809.0,181,fliC-chpB-,Solid,2
1,34,2.49275,3.95846717087976,1.04242674840674,0.845,14548,10444.6593220339,10783.5,3907,1164,747.25593220339,769.5,149,fliC-chpB-,Solid,2
1,35,2.9575,4.46540151263927,1.08069398262411,0.946414285606467,6195,4288.11714285714,4461.5,1437,991,631.094285714286,644.0,171,fliC-chpB-,Solid,2
1,36,3.443375,5.00031870505149,1.0708222822532198,1.0090713552569,5266,3605.66134969325,3719.0,1237,870,526.2343558282209,566.0,91,fliC-chpB-,Solid,2
1,37,3.443375,5.33036533894801,1.07958219419082,0.9306583691129631,7692,5300.02699386503,5539.0,1680,1144,772.3177914110429,806.0,175,fliC-chpB-,Solid,2
1,39,2.615275,4.099619407771259,1.0338130246535402,0.867208164168212,8330,6058.134087237479,6324.0,2375,1257,868.363489499192,894.0,336,fliC-chpB-,Solid,2
1,40,3.037775,4.3907354709714905,1.0451814149199599,0.946414285606467,5088,3492.3977746870696,3616.0,1085,1050,681.3643949930461,720.0,165,fliC-chpB-,Solid,2
1,43,4.21655,6.42543289325506,1.0376282615067098,0.9306583691129631,13590,9896.291583166329,10293.5,3275,1143,739.724448897796,786.0,183,fliC-chpB-,Solid,2
1,44,3.1265,4.31039105243401,1.0442132625504101,0.946414285606467,7082,4932.61621621622,5191.0,1329,1117,735.122972972973,769.0,202,fliC-chpB-,Solid,2
