Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP,Strain,Growth,Bio_Rep
1,1,2.64485,3.82846717087976,1.0436547459858598,0.946414285606467,2462,1796.6214057507998,1875.5,538,1005,689.76517571885,718.5,165,fliC-_pilA_T8V,Solid,2
1,2,2.83075,4.31075639138202,1.05803274711912,0.990050503762308,4715,3377.6597014925396,3512.5,1086,1113,719.8820895522391,750.0,208,fliC-_pilA_T8V,Solid,2
1,3,2.606825,3.82840528370251,1.05108956920884,1.0174109297624,1816,1253.88330632091,1299.0,357,1152,746.938411669368,795.0,196,fliC-_pilA_T8V,Solid,2
1,4,2.581475,3.6557097574855,1.0611639354094302,1.02774023955472,1052,704.967266775777,745.0,203,1077,725.6202945990179,753.0,216,fliC-_pilA_T8V,Solid,2
1,5,2.6533,3.94269552621701,1.02572766075689,0.946414285606467,2540,1793.42834394904,1876.5,562,1166,763.2213375796181,793.0,183,fliC-_pilA_T8V,Solid,2
1,6,2.7039999999999997,3.8396194077712598,1.03490213183576,1.0090713552569,1332,898.190625,941.0,217,1118,714.23125,758.0,177,fliC-_pilA_T8V,Solid,2
1,8,3.756025,5.33541197284454,1.07966912753363,1.0090713552569,6033,4182.390326209221,4205.0,1378,1658,1077.3025871766001,1094.0,314,fliC-_pilA_T8V,Solid,2
1,9,2.556125,3.74110080991951,1.0295822426657901,0.990050503762308,4128,2925.0760330578496,3027.0,999,1080,664.6148760330581,709.0,137,fliC-_pilA_T8V,Solid,2
1,10,2.86455,4.32616269709676,1.0569827405123,0.946414285606467,3355,2309.18731563422,2391.0,594,1296,820.148967551622,834.5,178,fliC-_pilA_T8V,Solid,2
1,11,2.3491,3.2699638263087403,1.0444450579237698,1.0090713552569,2025,1362.6996402877699,1424.0,407,1289,832.2302158273379,876.5,208,fliC-_pilA_T8V,Solid,2
1,12,3.916575,5.804270196158299,1.06050115772504,0.990050503762308,4940,3474.77022653722,3602.0,1267,1192,783.381877022654,813.0,208,fliC-_pilA_T8V,Solid,2
1,14,2.2477,3.31265935252575,1.06059959195172,0.946414285606467,2325,1613.8627819548901,1693.5,502,1204,765.556390977444,792.0,173,fliC-_pilA_T8V,Solid,2
1,15,3.16875,4.774629867976519,1.07375061921325,0.946414285606467,2449,1701.9866666666699,1774.5,456,1231,813.488,842.5,170,fliC-_pilA_T8V,Solid,2
1,16,2.733575,4.13116269709676,1.0589783666219699,0.91,5612,4066.08964451314,4261.0,1392,1032,688.795981452859,713.0,230,fliC-_pilA_T8V,Solid,2
1,17,2.4336,3.6422787602969997,1.07343702606621,1.0090713552569,736,486.888888888889,505.0,134,1100,702.944444444444,733.0,212,fliC-_pilA_T8V,Solid,2
1,18,2.953275,4.5007097574855,1.07509855090334,0.946414285606467,5263,3566.16881258941,3726.0,1177,964,638.281831187411,665.0,145,fliC-_pilA_T8V,Solid,2
1,19,3.28705,4.81541197284454,1.09016724038696,0.975,3280,2285.51542416452,2382.0,811,1055,669.969151670951,713.5,153,fliC-_pilA_T8V,Solid,2
1,21,4.153175,6.095020920410531,1.12164215653876,0.975,3805,2652.86164801628,2757.0,671,1150,722.1963377416071,758.0,174,fliC-_pilA_T8V,Solid,2
1,22,3.798275,5.492335854398791,1.07966912753363,0.990050503762308,3422,2422.35372636263,2497.0,707,1205,809.416017797553,847.0,169,fliC-_pilA_T8V,Solid,2
1,23,4.634825,6.953024691473759,1.07874152169332,0.990050503762308,5467,3900.15952597995,4057.0,1261,1276,871.986326344576,906.0,156,fliC-_pilA_T8V,Solid,2
1,24,3.130725,4.27502092041053,1.08109870010437,1.02774023955472,1635,1143.5870445344099,1187.0,384,1086,737.334682860999,784.0,244,fliC-_pilA_T8V,Solid,2
1,25,4.25035,6.13771644662753,1.12716315036519,0.990050503762308,3758,2605.1590457256502,2674.0,958,1154,767.111332007952,797.0,187,fliC-_pilA_T8V,Solid,2
1,26,4.26725,6.28619407771255,1.0692955923574001,0.990050503762308,3281,2311.5089108910897,2411.0,728,1106,753.9475247524749,776.5,217,fliC-_pilA_T8V,Solid,2
1,27,2.623725,3.79075639138202,1.03992542022891,0.975,2495,1778.1095008051502,1872.0,554,1041,684.074074074074,730.0,168,fliC-_pilA_T8V,Solid,2
1,28,2.699775,4.04151757583951,1.07764127632737,0.9306583691129631,6268,4426.56025039124,4678.0,1312,1140,765.1752738654151,789.0,200,fliC-_pilA_T8V,Solid,2
1,29,2.488525,3.72113698361077,1.0585207256358198,0.990050503762308,2858,2003.9168081494101,2142.0,625,1103,728.4872665534799,757.0,215,fliC-_pilA_T8V,Solid,2
1,30,2.50965,3.4988477631085004,1.01490834568102,0.946414285606467,1238,855.6414141414141,893.5,240,1252,817.739057239057,867.5,241,fliC-_pilA_T8V,Solid,2
1,31,4.056,5.89114744381603,1.07410450708833,1.0090713552569,3089,2112.70520833333,2205.5,773,1246,783.6604166666671,815.0,176,fliC-_pilA_T8V,Solid,2
1,32,3.341975,4.81689816806826,1.09121281905102,0.990050503762308,5322,3717.45891276865,3869.0,1056,1321,894.991150442478,920.0,236,fliC-_pilA_T8V,Solid,2
1,33,2.30685,3.4838686835190296,1.06181463866535,0.990050503762308,2766,1958.85897435897,2050.5,645,1037,681.783882783883,721.5,162,fliC-_pilA_T8V,Solid,2
1,34,2.8899,4.22770598642227,1.07613457287141,0.946414285606467,4178,2968.34649122807,3050.5,912,1151,748.269005847953,768.0,222,fliC-_pilA_T8V,Solid,2
1,35,3.60815,5.10154328932551,1.0323436728588,0.946414285606467,1774,1231.94847775176,1272.5,322,1331,885.6346604215461,907.0,234,fliC-_pilA_T8V,Solid,2
1,36,2.285725,3.3149381128227504,1.0689956535107399,1.0090713552569,2300,1608.56192236599,1675.0,537,953,606.9297597042511,638.0,116,fliC-_pilA_T8V,Solid,2
1,37,2.86455,4.35536533894802,1.07779579484725,1.0090713552569,3760,2612.72418879056,2712.0,710,1148,739.022123893805,775.0,200,fliC-_pilA_T8V,Solid,2
1,38,2.606825,4.03498474671927,1.07396543203317,0.946414285606467,2870,1961.056726094,2075.0,686,908,572.382495948136,612.0,77,fliC-_pilA_T8V,Solid,2
1,39,2.699775,4.238858223313771,1.07123024714553,0.946414285606467,2464,1637.3395931142402,1687.0,474,1024,667.247261345853,683.0,122,fliC-_pilA_T8V,Solid,2
1,40,2.1294,3.0907354709715005,1.0587551372888702,0.975,727,485.063492063492,502.0,146,1175,736.7341269841271,775.5,150,fliC-_pilA_T8V,Solid,2
1,41,2.015325,2.8757097574855,1.02555394085765,0.975,4095,2731.1467505241103,2843.0,788,1286,842.589098532495,862.0,291,fliC-_pilA_T8V,Solid,2
1,42,4.2757,6.39580302527854,1.12831955307469,0.990050503762308,4017,2842.25395256917,2934.0,891,1129,731.194664031621,753.0,213,fliC-_pilA_T8V,Solid,2
1,43,2.573025,3.6330399447544903,1.03064548246781,0.946414285606467,3933,2730.14614121511,2835.0,744,950,614.615763546798,662.0,145,fliC-_pilA_T8V,Solid,2
1,44,2.285725,3.4319343417595203,1.07663395749603,0.946414285606467,4887,3526.3179297597,3665.0,1182,1456,953.79112754159,989.0,239,fliC-_pilA_T8V,Solid,2
1,45,3.38,4.96039105243401,1.0438274272233699,0.946414285606467,736,463.6825,473.0,149,1005,657.4,676.0,166,fliC-_pilA_T8V,Solid,2
1,46,2.45895,3.66962986797652,1.0814978291017,0.946414285606467,3149,2196.7371134020605,2319.0,801,1242,806.290378006873,843.5,239,fliC-_pilA_T8V,Solid,2
