Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,Strain,Growth,Bio_Rep
1,1,1.9604,3.39762317883449,1.07325893271698,0.990050503762308,1046,638.5517241379309,667.0,132,596,418.08620689655197,425.5,157,pilTU-fliC-,Liquid,2
1,3,1.4365,2.71693434175952,1.0821348285430998,0.946414285606467,966,680.164705882353,708.0,253,354,246.458823529412,250.0,100,pilTU-fliC-,Liquid,2
1,4,2.0111,3.69002092041053,1.07437962789608,0.990050503762308,1040,712.46218487395,771.0,176,733,531.865546218487,560.0,165,pilTU-fliC-,Liquid,2
1,5,1.5379,2.64916646816,1.0495308817052902,1.04809350727881,1114,765.978021978022,792.0,300,425,291.461538461538,303.0,128,pilTU-fliC-,Liquid,2
1,6,2.0618,3.69002092041053,1.07437962789608,1.01533245786787,1085,754.66393442623,782.5,212,419,288.05737704918,296.0,108,pilTU-fliC-,Liquid,2
1,7,1.6562,2.83769552621701,1.03476668459675,0.946414285606467,1085,726.510204081633,749.5,211,545,369.071428571429,375.0,118,pilTU-fliC-,Liquid,2
1,9,1.4365,2.29539105243401,1.07060404539402,1.07200746266059,969,569.364705882353,575.0,177,444,276.823529411765,279.0,104,pilTU-fliC-,Liquid,2
1,10,1.5548,2.7030142312685,1.0501756552602701,1.01533245786787,1037,747.1739130434779,787.0,321,388,280.228260869565,289.0,113,pilTU-fliC-,Liquid,2
1,11,2.2477,3.8869343417595204,1.07194882797645,0.990050503762308,1001,687.6390977443609,718.0,190,514,356.812030075188,363.0,148,pilTU-fliC-,Liquid,2
1,12,1.9942,3.36607988950898,1.0561943279172499,0.946414285606467,1201,817.067796610169,859.5,298,753,539.457627118644,564.5,191,pilTU-fliC-,Liquid,2
1,13,1.7238,3.03078210486802,1.0823117459700502,1.01533245786787,320,201.5,206.0,71,105,55.892156862745104,57.5,15,pilTU-fliC-,Liquid,2
1,15,2.0111,3.097695526217,1.03212375019718,1.04,1019,710.596638655462,750.0,160,404,264.05042016806703,274.0,103,pilTU-fliC-,Liquid,2
1,16,1.6731,2.9638686835190295,1.03954445808309,1.01533245786787,963,618.030303030303,661.0,124,450,291.787878787879,301.0,130,pilTU-fliC-,Liquid,2
1,18,1.7069,2.97693434175952,1.08069398262411,0.990050503762308,1086,727.405940594059,767.0,136,451,309.970297029703,326.0,98,pilTU-fliC-,Liquid,2
1,19,1.4872,2.6315432893255095,1.0523647784841998,0.946414285606467,1220,844.090909090909,861.5,234,924,639.863636363636,654.5,249,pilTU-fliC-,Liquid,2
1,20,2.6195,4.6892388155425095,1.04962471947159,0.946414285606467,950,615.438709677419,631.0,190,397,234.393548387097,229.0,84,pilTU-fliC-,Liquid,2
1,21,1.4365,2.5953187050514903,1.05808935588286,1.04809350727881,982,632.341176470588,642.0,171,359,245.870588235294,257.0,94,pilTU-fliC-,Liquid,2
1,22,1.4872,2.44769552621701,1.03962597048738,0.946414285606467,1021,678.102272727273,698.5,175,395,270.079545454545,284.0,127,pilTU-fliC-,Liquid,2
1,23,2.0111,3.41992765261748,1.06340293693156,0.946414285606467,1238,907.420168067227,953.0,359,459,314.117647058824,323.0,139,pilTU-fliC-,Liquid,2
1,25,1.859,3.3538686835190297,1.07124474688181,1.04809350727881,956,684.918181818182,709.0,253,929,686.236363636364,719.0,288,pilTU-fliC-,Liquid,2
1,26,1.6224,2.7568619943769996,1.0335479409271,1.01533245786787,931,615.09375,646.0,137,468,323.54166666666697,328.0,120,pilTU-fliC-,Liquid,2
1,27,2.1801,3.6492388155425095,1.06022959864934,0.990050503762308,1048,700.5658914728681,755.0,199,390,262.22480620155,269.0,104,pilTU-fliC-,Liquid,2
1,28,1.9435,3.4838686835190296,1.06181463866535,1.01533245786787,983,597.052173913043,644.0,136,724,500.73043478260905,514.0,173,pilTU-fliC-,Liquid,2
1,29,1.4534,2.47923881554251,1.07624261981353,1.07200746266059,1120,726.139534883721,746.5,173,396,258.96511627907,258.0,101,pilTU-fliC-,Liquid,2
1,30,2.197,3.7215642097360404,1.05954823920362,1.01533245786787,972,669.315384615385,719.5,124,776,561.338461538462,579.5,241,pilTU-fliC-,Liquid,2
1,32,1.3519999999999999,2.59617315730203,1.03962597048738,1.01533245786787,1018,696.475,717.5,199,435,296.75,303.0,123,pilTU-fliC-,Liquid,2
1,33,1.6731,2.90078210486802,1.0823738475359599,1.01533245786787,1003,705.787878787879,750.0,172,399,297.737373737374,309.0,123,pilTU-fliC-,Liquid,2
1,34,1.8421,3.07539105243401,1.05796668471339,1.07200746266059,977,684.596330275229,721.0,214,721,498.532110091743,524.0,136,pilTU-fliC-,Liquid,2
1,35,1.5041,2.577695526217,1.03786731044288,0.946414285606467,1208,856.898876404494,914.0,203,557,385.595505617978,396.0,143,pilTU-fliC-,Liquid,2
1,37,1.8083,3.2907821048680197,1.08134803506587,0.990050503762308,907,630.616822429907,669.0,147,473,336.915887850467,357.0,164,pilTU-fliC-,Liquid,2
1,38,2.366,4.16541197284454,1.05984293919473,1.01533245786787,1116,780.221428571429,851.5,215,640,452.071428571429,471.5,182,pilTU-fliC-,Liquid,2
1,39,1.7069,2.91002092041053,1.05289131048578,1.01533245786787,1258,850.039603960396,924.0,203,629,443.752475247525,454.0,193,pilTU-fliC-,Liquid,2
