Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,Strain,Growth,Bio_Rep
1,1,1.913925,2.8014709419429904,1.07081700225212,0.990050503762308,1697,1039.353200883,1149.0,184,3081,2128.3642384106,2250.0,824,fliC-lolo,Solid,1
1,2,3.16875,4.610745931176759,1.07823694613046,0.990050503762308,1969,1339.0720000000001,1449.0,254,1933,1336.59733333333,1409.0,412,fliC-lolo,Solid,1
1,3,2.13785,3.1887030683434703,1.06120298264031,1.02774023955472,1610,1064.1581027667999,1118.5,172,2468,1742.80039525692,1831.5,519,fliC-lolo,Solid,1
1,5,1.905475,2.78002092041053,1.04223022548282,1.02774023955472,1696,1028.38802660754,1135.0,185,4548,3102.49667405765,3209.0,1061,fliC-lolo,Solid,1
1,7,2.699775,4.18032916525676,1.05872688211835,0.937443331620637,1813,1222.35211267606,1264.0,327,3579,2517.08763693271,2619.0,892,fliC-lolo,Solid,1
1,9,3.265925,4.82465078838705,1.0444961381200601,0.990050503762308,1711,1195.3091849935302,1252.0,264,1322,850.2483829236741,898.0,265,fliC-lolo,Solid,1
1,10,2.496975,3.71651757583951,1.10241901195682,0.990050503762308,1594,1001.4297800338401,1100.0,180,3481,2495.86463620981,2587.0,821,fliC-lolo,Solid,1
1,11,1.8252,2.82001046020526,1.08023981159432,0.946414285606467,2172,1380.8495370370401,1492.0,226,4785,3381.47222222222,3528.5,1248,fliC-lolo,Solid,1
1,13,2.1632,3.097695526217,1.03212375019718,0.946414285606467,1726,1140.87890625,1228.0,261,6207,4286.041015625,4507.5,1425,fliC-lolo,Solid,1
1,14,2.235025,3.43421310205652,1.05206202098249,0.990050503762308,1719,1168.96786389414,1254.0,191,5454,3791.5255198487703,3990.0,1264,fliC-lolo,Solid,1
1,16,2.463175,3.5796194077712595,1.03448351520888,0.946414285606467,1559,1029.65180102916,1097.0,150,2158,1510.87650085763,1580.0,552,fliC-lolo,Solid,1
1,17,2.640625,4.00997428651401,1.08903884917584,0.946414285606467,1497,1009.0768,1057.0,181,3200,2287.7088,2402.0,735,fliC-lolo,Solid,1
1,18,3.772925,5.84383250982777,1.0798293473659302,0.9306583691129631,1726,1144.54423292273,1263.0,180,5005,3627.38633818589,3769.0,1277,fliC-lolo,Solid,1
1,21,2.446275,3.4988477631085004,1.01490834568102,0.946414285606467,1967,1203.41450777202,1324.0,239,2018,1401.29360967185,1476.0,466,fliC-lolo,Solid,1
1,22,3.9715,5.88844145739376,1.07694393032869,0.946414285606467,1657,1061.5053191489399,1166.5,184,4569,3258.84255319149,3394.5,1082,fliC-lolo,Solid,1
1,23,2.201225,3.1246194077712595,1.03890404128266,0.946414285606467,1640,1116.0403071017301,1182.0,202,3976,2771.85220729367,2888.0,814,fliC-lolo,Solid,1
1,24,2.1801,3.25689816806826,1.11484666372616,1.02774023955472,1558,986.058139534884,1063.0,162,1973,1384.0251937984501,1435.0,521,fliC-lolo,Solid,1
1,25,2.496975,3.53962986797652,1.08199910007047,1.0090713552569,1565,1066.92047377327,1162.0,216,4443,3167.2165820643,3302.0,992,fliC-lolo,Solid,1
1,26,2.175875,3.2903548787427503,1.07412569316259,0.946414285606467,1782,1230.9126213592199,1271.0,279,1945,1342.4640776699,1411.0,408,fliC-lolo,Solid,1
1,29,3.088475,4.830756391382019,1.06992447339899,0.937443331620637,1668,1105.3146374829,1157.0,254,4110,2868.6196990424105,2967.0,826,fliC-lolo,Solid,1
1,30,2.62795,3.96308657865101,1.06459220434141,0.8840955830678041,1671,1044.32154340836,1154.0,204,8166,5788.77652733119,6075.0,1911,fliC-lolo,Solid,1
1,31,2.49275,3.7342026418512497,1.07480432418195,0.946414285606467,1569,1002.5406779661,1115.0,195,2288,1594.26779661017,1668.5,474,fliC-lolo,Solid,1
1,32,2.61105,3.9068981680682597,1.07884208255896,0.946414285606467,1594,1094.92718446602,1181.5,194,2585,1888.2540453074398,2006.5,554,fliC-lolo,Solid,1
1,33,2.513875,3.69378587593125,1.06541111754396,1.02774023955472,1974,1305.7025210084,1411.0,219,2666,1870.1243697479001,1960.0,639,fliC-lolo,Solid,1
1,34,2.84765,4.13578210486802,1.07473225194088,1.0090713552569,1692,1069.5519287833802,1151.0,205,1214,776.491097922849,803.0,175,fliC-lolo,Solid,1
1,35,1.804075,2.4588477631085,1.02089955717991,1.0090713552569,1544,911.3372365339579,1001.0,178,3056,2103.2224824356,2195.0,787,fliC-lolo,Solid,1
1,36,1.888575,2.707695526217,1.04012201529935,0.946414285606467,1542,954.4272930648771,989.0,255,3984,2673.50111856823,2753.0,764,fliC-lolo,Solid,1
1,37,1.854775,2.6222425866057404,1.05400020973063,1.01533245786787,1482,943.273348519362,1026.0,196,1343,899.020501138952,938.0,323,fliC-lolo,Solid,1
1,38,2.742025,4.0188477631085,1.01303642192155,0.946414285606467,1569,1079.99229583975,1135.0,188,5555,3965.67026194145,4124.0,1391,fliC-lolo,Solid,1
1,39,3.1265,4.463060865165019,1.07272023020851,1.0090713552569,1948,1353.43378378378,1457.5,339,2614,1888.0027027027,1983.5,511,fliC-lolo,Solid,1
1,40,2.81385,3.80154328932551,1.04172594140683,1.0090713552569,1624,1036.2027027027,1096.0,276,2259,1460.4969969970002,1518.5,353,fliC-lolo,Solid,1
