Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_0,0,87,2,1,0,0,0,88,0,88,0.243,0,105.237,321.371,0,0.014,0.241,0.0,3.292e-07,0.056,12.611,15.316,12.007,12.007,1.19,pilTU-fliC-,PaQa,1,1
Track_1,1,114,1,2,0,0,0,115,0,115,0.248,1,155.737,310.732,0,0.006,0.142,0.0,1.003e-07,0.027000000000000003,17.325,17.574,16.333,17.574,0.327,pilTU-fliC-,PaQa,1,1
Track_2,2,10,0,0,0,0,0,9,0,9,0.111,2,234.283,220.37,0,0.106,0.155,3.325e-07,0.116,0.06,17.723,18.537,16.393,17.574,0.792,pilTU-fliC-,PaQa,1,1
Track_3,3,4,1,1,0,0,0,4,0,4,4.782e-07,3,41.275,224.9,0,1.479e-07,2.358e-07,8.907e-08,1.188e-07,7.76e-08,7.6960000000000015,7.6960000000000015,7.6960000000000015,7.6960000000000015,0.0,pilTU-fliC-,PaQa,1,1
Track_4,4,12,1,2,0,0,0,13,0,13,1.188e-07,4,41.275,224.9,0,2.679e-07,6.948e-07,3.34e-13,2.316e-07,2.071e-07,7.6960000000000015,7.6960000000000015,7.6960000000000015,7.6960000000000015,4.46e-07,pilTU-fliC-,PaQa,1,1
Track_5,5,591,2,1,0,0,0,592,0,592,0.449,5,168.68900000000005,236.768,0,0.001,0.243,0.0,2.552e-07,0.015,14.642,15.316,13.836,15.316,0.723,pilTU-fliC-,PaQa,1,1
Track_6,6,58,0,0,0,0,0,57,1,58,0.6729999999999999,6,320.003,225.92,0,0.16,0.405,0.0,0.118,0.121,18.372,19.856,15.93,18.352,0.838,pilTU-fliC-,PaQa,1,1
Track_7,7,51,2,1,0,0,0,52,0,52,6.485e-08,7,26.964,249.286,0,5.816e-08,3.496e-07,0.0,2.846e-08,1.089e-07,5.214,5.214,5.214,5.214,0.0,pilTU-fliC-,PaQa,1,1
Track_8,8,54,2,1,0,0,0,55,0,55,3.689e-08,8,26.986,249.286,0,6.688e-08,3.739e-07,0.0,3.2430000000000007e-08,9.085e-08,5.214,5.214,5.214,5.214,0.0,pilTU-fliC-,PaQa,1,1
Track_9,9,51,2,1,0,0,0,52,0,52,3.2430000000000007e-08,9,26.964,249.264,0,6.375e-08,4.53e-07,0.0,3.2430000000000007e-08,1.094e-07,5.214,5.214,5.214,5.214,0.0,pilTU-fliC-,PaQa,1,1
