Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_0,0,601,0,0,0,0,0,600,0,600,1.117,0,249.187,9.23,0,0.02,0.218,0.0,0.009000000000000001,0.025,2.7569999999999997,3.091,2.467,2.752,0.127,pilTU-fliC-,PaQa,0,2
Track_1,1,600,1,1,0,0,0,600,0,600,0.49200000000000005,1,210.456,7.249,0,0.019,0.2,0.0,1.101e-06,0.027999999999999997,2.7889999999999997,3.0460000000000003,2.63,2.765,0.078,pilTU-fliC-,PaQa,0,2
Track_3,3,601,0,0,0,0,0,600,0,600,0.14,3,159.305,8.995,0,0.027000000000000003,0.441,0.0,0.004,0.040999999999999995,2.8760000000000003,3.438,2.622,2.89,0.087,pilTU-fliC-,PaQa,0,2
Track_4,4,601,0,0,0,0,0,600,0,600,2.967,4,269.07,5.443,0,0.078,0.414,3.654e-08,0.063,0.064,3.221,3.532,2.347,3.28,0.226,pilTU-fliC-,PaQa,0,2
Track_5,5,601,0,0,0,0,0,600,0,600,0.298,5,11.602,6.766,0,0.042,0.183,5.927000000000001e-08,0.038,0.037000000000000005,2.928,3.159,2.7110000000000003,2.9210000000000003,0.091,pilTU-fliC-,PaQa,0,2
Track_6,6,51,1,1,0,0,0,51,0,51,0.48,6,44.678999999999995,6.6129999999999995,0,0.038,0.138,9.083e-08,0.002,0.047,2.92,3.0060000000000002,2.625,2.94,0.085,pilTU-fliC-,PaQa,0,2
Track_7,7,601,0,0,0,0,0,600,0,600,0.382,7,159.532,21.886,0,0.021,0.23399999999999999,6.506999999999999e-09,0.01,0.027000000000000003,2.403,2.688,2.032,2.4419999999999997,0.111,pilTU-fliC-,PaQa,0,2
Track_8,8,418,0,0,0,0,0,417,0,417,1.329,8,174.398,21.982,0,0.057999999999999996,0.253,0.0,0.043,0.053,2.187,2.665,1.601,2.174,0.209,pilTU-fliC-,PaQa,0,2
Track_9,9,155,0,0,0,0,0,154,0,154,0.48700000000000004,9,322.14599999999996,22.342,0,0.022000000000000002,0.12,6.488e-10,0.0007486000000000001,0.028999999999999998,2.824,3.065,2.6239999999999997,2.822,0.083,pilTU-fliC-,PaQa,0,2
Track_10,10,601,0,0,0,0,0,600,0,600,0.7809999999999999,10,252.787,21.193,0,0.034,0.188,0.0,0.027999999999999997,0.035,2.863,3.125,2.5869999999999997,2.861,0.096,pilTU-fliC-,PaQa,0,2
