Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR,Strain,Reporter,TimePoint,TeckRep
ID170098,170098,0,16.973,10.646,225.94,0,0,0,3,1,-10921639,52.577,0,0,255,5100,103.7,2.903,1.0,0.507,cpdA-fliC-,PaQa,1,1
ID170005,170005,0,16.687,9.369,226.303,0,1,1,3,1,-10921639,55.206,0,0,255,5355,105.569,4.266,1.0,0.523,cpdA-fliC-,PaQa,1,1
ID169906,169906,0,12.007,10.581,226.979,0,2,2,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,cpdA-fliC-,PaQa,1,1
ID170099,170099,1,15.017,141.786,228.15,0,0,0,3,1,-10921639,34.175,0,0,255,3315,87.323,2.717,1.0,0.391,cpdA-fliC-,PaQa,1,1
ID170006,170006,1,15.017,141.786,228.15,0,1,1,3,1,-10921639,34.175,0,0,255,3315,87.323,2.717,1.0,0.391,cpdA-fliC-,PaQa,1,1
ID169907,169907,1,15.017,141.786,228.15,0,2,2,3,1,-10921639,34.175,0,0,255,3315,87.323,2.717,1.0,0.391,cpdA-fliC-,PaQa,1,1
ID170122,170122,1,16.033,141.811,228.383,0,3,3,3,1,-10921639,39.433,0,0,255,3825,92.677,2.708,1.0,0.425,cpdA-fliC-,PaQa,1,1
ID169978,169978,1,16.033,141.811,228.383,0,4,4,3,1,-10921639,39.433,0,0,255,3825,92.677,2.708,1.0,0.425,cpdA-fliC-,PaQa,1,1
ID169888,169888,1,16.033,141.811,228.383,0,5,5,3,1,-10921639,39.433,0,0,255,3825,92.677,2.708,1.0,0.425,cpdA-fliC-,PaQa,1,1
ID169957,169957,1,16.033,141.811,228.383,0,6,6,3,1,-10921639,39.433,0,0,255,3825,92.677,2.708,1.0,0.425,cpdA-fliC-,PaQa,1,1
ID169929,169929,1,16.033,141.811,228.383,0,7,7,3,1,-10921639,39.433,0,0,255,3825,92.677,2.708,1.0,0.425,cpdA-fliC-,PaQa,1,1
ID170054,170054,1,16.033,141.811,228.383,0,8,8,3,1,-10921639,39.433,0,0,255,3825,92.677,2.708,1.0,0.425,cpdA-fliC-,PaQa,1,1
ID170074,170074,1,15.017,141.786,228.15,0,9,9,3,1,-10921639,34.175,0,0,255,3315,87.323,2.717,1.0,0.391,cpdA-fliC-,PaQa,1,1
ID170143,170143,1,15.017,141.786,228.15,0,10,10,3,1,-10921639,34.175,0,0,255,3315,87.323,2.717,1.0,0.391,cpdA-fliC-,PaQa,1,1
ID170029,170029,1,17.765,141.72799999999995,228.584,0,11,11,3,1,-10921639,44.691,0,0,255,4335,97.451,2.8560000000000003,1.0,0.459,cpdA-fliC-,PaQa,1,1
