Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_3,3,62,0,0,0,0,0,61,0,61,8.777999999999999,3,131.59799999999998,224.68900000000002,0,0.507,1.4509999999999998,0.006999999999999999,0.45899999999999996,0.28600000000000003,2.311,2.6519999999999997,1.26,2.374,0.23600000000000002,cpdA-fliC-,PaQa,0,3
Track_8,8,22,1,1,0,0,0,22,0,22,3.766,8,36.802,228.275,0,0.7340000000000001,1.575,0.27699999999999997,0.627,0.33299999999999996,1.845,2.34,1.087,2.036,0.38299999999999995,cpdA-fliC-,PaQa,0,3
Track_9,9,24,0,0,0,0,0,23,0,23,11.228,9,311.786,230.456,0,0.5870000000000001,1.3769999999999998,0.129,0.552,0.289,3.0460000000000003,3.3,2.5660000000000003,3.1010000000000004,0.184,cpdA-fliC-,PaQa,0,3
Track_13,13,24,0,0,0,0,0,23,0,23,4.046,13,229.861,248.365,0,0.573,1.631,0.052000000000000005,0.35600000000000004,0.45399999999999996,2.588,3.327,1.4469999999999998,2.7760000000000002,0.45299999999999996,cpdA-fliC-,PaQa,0,3
Track_16,16,21,1,1,0,0,0,21,0,21,9.611,16,299.04200000000003,263.285,0,0.784,2.043,0.083,0.71,0.591,1.875,2.965,1.262,1.58,0.595,cpdA-fliC-,PaQa,0,3
Track_23,23,27,0,0,0,0,0,26,0,26,12.835,23,181.312,275.406,0,0.8009999999999999,1.693,0.073,0.772,0.441,1.8780000000000001,2.512,1.071,1.859,0.322,cpdA-fliC-,PaQa,0,3
Track_39,39,22,0,0,0,0,0,21,0,21,1.75,39,209.00099999999998,19.82,0,0.485,1.0659999999999998,0.013999999999999999,0.442,0.321,2.227,2.605,1.662,2.265,0.261,cpdA-fliC-,PaQa,0,3
Track_41,41,63,1,1,0,0,0,63,0,63,3.111,41,264.889,28.229,0,0.898,2.4819999999999998,0.139,0.804,0.568,3.09,3.525,1.3159999999999998,3.2110000000000003,0.42,cpdA-fliC-,PaQa,0,3
Track_46,46,48,0,0,0,0,0,47,0,47,15.286,46,92.133,35.546,0,0.723,2.343,0.039,0.628,0.49,2.4659999999999997,3.21,1.02,2.6889999999999996,0.617,cpdA-fliC-,PaQa,0,3
Track_51,51,27,0,0,0,0,0,26,0,26,14.722999999999999,51,145.509,41.961999999999996,0,0.9329999999999999,3.18,0.129,0.7759999999999999,0.7509999999999999,2.4659999999999997,2.96,1.8730000000000002,2.497,0.34,cpdA-fliC-,PaQa,0,3
Track_52,52,30,1,1,0,0,0,30,0,30,10.185,52,159.834,49.696999999999996,0,0.51,1.3159999999999998,0.11800000000000001,0.462,0.302,3.2910000000000004,3.5189999999999997,2.92,3.307,0.15,cpdA-fliC-,PaQa,0,3
Track_54,54,143,1,1,0,0,0,143,0,143,3.281,54,28.678,53.598,0,0.8440000000000001,2.903,0.023,0.6859999999999999,0.5379999999999999,2.72,3.384,1.016,2.905,0.52,cpdA-fliC-,PaQa,0,3
Track_55,55,23,0,0,0,0,0,22,0,22,0.971,55,165.66299999999998,53.476000000000006,0,0.198,0.5720000000000001,7.425e-07,0.18899999999999997,0.149,1.723,2.012,1.41,1.713,0.174,cpdA-fliC-,PaQa,0,3
Track_56,56,173,0,0,0,0,0,172,0,172,34.593,56,145.139,54.833,0,0.625,4.12,4.801e-07,0.551,0.46799999999999997,2.5140000000000002,3.253,1.068,2.614,0.307,cpdA-fliC-,PaQa,0,3
Track_63,63,37,0,0,0,0,0,36,0,36,4.128,63,227.442,73.321,0,0.632,1.567,0.195,0.645,0.36,2.374,2.898,1.334,2.505,0.384,cpdA-fliC-,PaQa,0,3
Track_69,69,50,1,1,0,0,0,50,0,50,18.545,69,125.164,85.116,0,0.655,1.544,3.392e-07,0.574,0.387,1.966,2.7510000000000003,1.0979999999999999,1.9509999999999998,0.396,cpdA-fliC-,PaQa,0,3
Track_71,71,47,1,1,0,0,0,47,0,47,9.334,71,324.485,86.529,0,0.47,1.306,0.133,0.441,0.254,3.1510000000000002,3.48,2.775,3.19,0.17300000000000001,cpdA-fliC-,PaQa,0,3
Track_72,72,161,0,0,0,0,0,160,0,160,22.953000000000003,72,206.692,85.80799999999999,0,0.574,2.421,0.04,0.521,0.363,2.193,2.951,1.4140000000000001,2.095,0.423,cpdA-fliC-,PaQa,0,3
Track_76,76,31,1,1,0,0,0,31,0,31,4.752,76,321.09,96.831,0,0.518,1.78,0.083,0.41100000000000003,0.37,3.301,3.517,2.909,3.338,0.139,cpdA-fliC-,PaQa,0,3
Track_82,82,41,0,0,0,0,0,40,0,40,9.34,82,205.975,108.48,0,0.439,0.9390000000000001,0.04,0.39799999999999996,0.22399999999999998,3.175,3.465,2.886,3.188,0.11800000000000001,cpdA-fliC-,PaQa,0,3
Track_86,86,22,0,0,0,0,0,21,0,21,3.7489999999999997,86,302.494,121.104,0,0.645,2.016,0.145,0.493,0.491,3.1319999999999997,3.37,2.363,3.175,0.20199999999999999,cpdA-fliC-,PaQa,0,3
Track_88,88,50,0,0,0,0,0,49,0,49,13.025,88,189.765,125.29899999999999,0,0.754,2.1590000000000003,0.063,0.774,0.43200000000000005,1.79,2.467,1.003,1.778,0.35200000000000004,cpdA-fliC-,PaQa,0,3
Track_90,90,65,0,0,0,0,0,64,0,64,16.375999999999998,90,21.698,124.84299999999999,0,0.611,1.406,0.066,0.629,0.297,2.799,3.446,2.036,2.9219999999999997,0.312,cpdA-fliC-,PaQa,0,3
Track_92,92,30,0,0,0,0,0,29,0,29,11.963,92,165.995,132.714,0,0.617,2.164,0.121,0.525,0.46,2.336,2.821,1.102,2.467,0.428,cpdA-fliC-,PaQa,0,3
Track_95,95,26,1,1,0,0,0,26,0,26,15.875,95,175.658,140.39,0,1.128,3.4010000000000002,0.037000000000000005,0.914,0.8909999999999999,2.306,3.148,1.171,2.3569999999999998,0.55,cpdA-fliC-,PaQa,0,3
Track_102,102,31,0,0,0,0,0,30,0,30,11.225,102,191.576,149.034,0,0.5870000000000001,1.746,0.068,0.505,0.382,3.286,3.4560000000000004,3.0610000000000004,3.306,0.09699999999999999,cpdA-fliC-,PaQa,0,3
Track_103,103,31,0,0,0,0,0,30,0,30,10.091000000000001,103,176.838,149.965,0,0.502,1.5959999999999999,0.163,0.47700000000000004,0.305,3.13,3.339,2.7,3.16,0.142,cpdA-fliC-,PaQa,0,3
