Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_0,0,600,1,1,0,0,0,600,0,600,0.446,0,162.597,55.613,0,0.054000000000000006,0.221,3.5139999999999996e-08,0.044000000000000004,0.046,2.472,2.717,2.1,2.498,0.1,pilG-fliC-,PaQa,0,2
Track_2,2,600,1,1,0,0,0,600,0,600,0.252,2,318.91200000000003,55.078,0,0.087,1.052,1.212e-07,0.059000000000000004,0.121,2.4459999999999997,3.2739999999999996,1.913,2.444,0.17800000000000002,pilG-fliC-,PaQa,0,2
Track_5,5,600,1,1,0,0,0,600,0,600,0.40399999999999997,5,46.261,54.13399999999999,0,0.039,0.784,7.511e-08,0.026000000000000002,0.078,2.426,3.3169999999999997,2.1109999999999998,2.44,0.09300000000000001,pilG-fliC-,PaQa,0,2
Track_6,6,601,0,0,0,0,0,600,0,600,0.971,6,131.61,54.169,0,0.062,0.6659999999999999,0.0,0.036000000000000004,0.081,2.6289999999999996,2.927,2.016,2.6460000000000004,0.124,pilG-fliC-,PaQa,0,2
Track_7,7,601,0,0,0,0,0,600,0,600,1.192,7,46.053999999999995,60.995,0,0.04,0.431,3.864e-08,0.035,0.051,2.6430000000000002,2.9019999999999997,2.23,2.655,0.098,pilG-fliC-,PaQa,0,2
Track_11,11,601,0,0,0,0,0,600,0,600,0.624,11,253.275,58.383,0,0.109,1.161,1.401e-07,0.086,0.105,2.945,3.388,2.54,2.951,0.10400000000000001,pilG-fliC-,PaQa,0,2
Track_12,12,600,1,1,0,0,0,600,0,600,0.8079999999999999,12,84.455,56.365,0,0.071,0.721,0.0,0.05,0.078,2.7319999999999998,3.2089999999999996,2.293,2.7239999999999998,0.14300000000000002,pilG-fliC-,PaQa,0,2
Track_13,13,600,1,1,0,0,0,600,0,600,0.495,13,171.021,56.31,0,0.03,0.461,0.0,0.008,0.049,2.464,2.9160000000000004,2.146,2.467,0.07,pilG-fliC-,PaQa,0,2
Track_15,15,600,1,1,0,0,0,600,0,600,0.775,15,8.486,49.646,0,0.059000000000000004,0.96,0.0,0.03,0.09699999999999999,2.222,2.7689999999999997,1.975,2.195,0.128,pilG-fliC-,PaQa,0,2
Track_16,16,600,1,1,0,0,0,600,0,600,0.374,16,280.207,47.534,0,0.071,0.892,5.2429999999999994e-08,0.048,0.09300000000000001,2.465,3.012,2.03,2.4090000000000003,0.19399999999999998,pilG-fliC-,PaQa,0,2
