Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_29,29,43,1,1,0,0,0,43,0,43,13.714,29,261.921,278.043,0,0.695,2.108,0.11199999999999999,0.6829999999999999,0.433,2.8560000000000003,3.4960000000000004,1.415,3.0460000000000003,0.48100000000000004,pilH-fliC-,PaQa,0,2
Track_35,35,27,1,1,0,0,0,27,0,27,4.816,35,261.959,269.507,0,1.0490000000000002,2.3890000000000002,0.045,0.919,0.6729999999999999,2.354,3.115,1.179,2.495,0.58,pilH-fliC-,PaQa,0,2
Track_43,43,108,1,1,0,0,0,108,0,108,9.64,43,187.891,88.859,0,0.639,1.71,0.105,0.5770000000000001,0.348,2.316,3.78,1.495,2.2230000000000003,0.547,pilH-fliC-,PaQa,0,2
Track_44,44,21,1,1,0,0,0,21,0,21,3.412,44,229.12400000000002,167.102,0,0.408,1.148,0.026000000000000002,0.395,0.264,2.137,2.7430000000000003,1.237,2.086,0.41600000000000004,pilH-fliC-,PaQa,0,2
Track_48,48,28,0,0,0,0,0,27,0,27,10.883,48,155.196,104.134,0,0.608,1.4609999999999999,0.052000000000000005,0.584,0.345,3.115,3.6210000000000004,1.746,3.305,0.48100000000000004,pilH-fliC-,PaQa,0,2
Track_51,51,184,0,0,0,0,0,183,0,183,17.746,51,82.844,85.96,0,0.47100000000000003,1.396,3.531e-07,0.466,0.26899999999999996,2.081,2.452,1.6480000000000001,2.09,0.166,pilH-fliC-,PaQa,0,2
Track_54,54,249,0,0,0,0,0,248,0,248,19.71,54,313.63599999999997,91.679,0,0.757,2.947,0.032,0.679,0.451,2.407,3.234,1.6369999999999998,2.334,0.38299999999999995,pilH-fliC-,PaQa,0,2
Track_56,56,95,0,0,0,0,0,94,0,94,19.374000000000002,56,192.672,75.7,0,0.789,2.679,0.084,0.736,0.46799999999999997,2.356,3.174,1.436,2.2880000000000003,0.483,pilH-fliC-,PaQa,0,2
Track_65,65,38,1,1,0,0,0,38,0,38,11.370999999999999,65,144.085,159.59,0,0.728,2.483,0.036000000000000004,0.57,0.588,2.6039999999999996,3.51,1.489,2.695,0.47600000000000003,pilH-fliC-,PaQa,0,2
Track_80,80,103,1,1,0,0,0,103,0,103,10.113999999999999,80,321.19599999999997,181.782,0,0.667,2.654,0.067,0.569,0.479,3.2939999999999996,3.7439999999999998,1.896,3.333,0.282,pilH-fliC-,PaQa,0,2
Track_83,83,27,1,1,0,0,0,27,0,27,8.36,83,172.123,138.41899999999998,0,0.684,2.076,0.022000000000000002,0.626,0.499,2.9939999999999998,6.192,1.7409999999999999,3.279,0.856,pilH-fliC-,PaQa,0,2
Track_91,91,201,0,0,0,0,0,200,0,200,2.4219999999999997,91,277.711,121.12799999999999,0,0.49700000000000005,1.517,0.033,0.45799999999999996,0.28600000000000003,2.6180000000000003,3.475,1.524,2.6430000000000002,0.22,pilH-fliC-,PaQa,0,2
Track_94,94,309,0,0,0,0,0,308,0,308,10.485999999999999,94,267.561,187.83599999999998,0,0.684,2.307,0.061,0.628,0.364,2.25,3.127,1.255,2.245,0.46799999999999997,pilH-fliC-,PaQa,0,2
