Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_5,5,25,0,0,0,0,0,24,0,24,6.962999999999999,5,154.05,163.039,0,0.501,2.427,0.031,0.42700000000000005,0.488,2.792,3.089,2.42,2.8110000000000004,0.177,cpdA-fliC-,PaQa,0,2
Track_11,11,33,0,0,0,0,0,32,0,32,7.771,11,231.55900000000003,176.33599999999998,0,0.652,2.161,0.14300000000000002,0.546,0.47100000000000003,3.068,3.366,1.681,3.18,0.396,cpdA-fliC-,PaQa,0,2
Track_14,14,27,1,1,0,0,0,27,0,27,9.283999999999999,14,326.655,126.23700000000001,0,0.833,2.3890000000000002,0.0,0.65,0.65,2.969,4.359,1.814,2.886,0.63,cpdA-fliC-,PaQa,0,2
Track_21,21,29,1,1,0,0,0,29,0,29,14.923,21,308.491,239.13099999999997,0,0.872,2.511,0.08,0.648,0.71,2.843,3.197,1.835,2.969,0.348,cpdA-fliC-,PaQa,0,2
Track_27,27,141,0,0,0,0,0,140,0,140,17.224,27,21.750999999999998,198.518,0,0.485,2.3930000000000002,4.55e-07,0.41700000000000004,0.32899999999999996,3.017,3.5189999999999997,2.05,3.076,0.276,cpdA-fliC-,PaQa,0,2
Track_39,39,54,0,0,0,0,0,53,0,53,14.665,39,137.692,299.575,0,0.64,1.73,0.071,0.564,0.396,3.187,3.483,2.786,3.2110000000000003,0.139,cpdA-fliC-,PaQa,0,2
Track_43,43,47,0,0,0,0,0,46,0,46,1.3,43,148.656,3.698,0,0.506,1.604,0.0,0.433,0.292,3.14,3.6439999999999997,2.102,3.215,0.276,cpdA-fliC-,PaQa,0,2
Track_49,49,48,1,1,0,0,0,48,0,48,15.443,49,122.62200000000001,274.735,0,0.601,1.37,0.040999999999999995,0.55,0.337,2.839,3.095,1.86,2.884,0.24600000000000002,cpdA-fliC-,PaQa,0,2
Track_53,53,24,0,0,0,0,0,23,0,23,9.274,53,24.988000000000003,274.93,0,0.5529999999999999,1.266,0.10300000000000001,0.5770000000000001,0.278,2.693,3.1189999999999998,1.6840000000000002,2.823,0.35600000000000004,cpdA-fliC-,PaQa,0,2
Track_56,56,35,0,0,0,0,0,34,0,34,12.495,56,324.781,306.269,0,0.561,1.219,0.163,0.581,0.263,3.218,3.391,2.707,3.2569999999999997,0.142,cpdA-fliC-,PaQa,0,2
Track_66,66,55,1,1,0,0,0,55,0,55,17.648,66,218.4,104.682,0,0.557,1.526,0.052000000000000005,0.495,0.368,2.263,3.0010000000000003,1.5730000000000002,2.269,0.405,cpdA-fliC-,PaQa,0,2
Track_70,70,41,0,0,0,0,0,40,0,40,14.134,70,312.63599999999997,6.859,0,0.495,1.66,0.0,0.41600000000000004,0.331,3.197,4.122,2.164,3.227,0.308,cpdA-fliC-,PaQa,0,2
