Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_10,10,29,0,0,0,0,0,28,0,28,1.426,10,273.522,253.42,0,0.111,0.588,0.005,0.071,0.14,2.246,2.412,2.097,2.234,0.075,cyaB-fliC-,PaQa,0,3
Track_13,13,82,0,0,0,0,0,81,0,81,4.979,13,221.12599999999998,254.269,0,0.165,2.5989999999999998,9.481e-07,0.10400000000000001,0.32,2.7710000000000004,3.984,2.25,2.758,0.248,cyaB-fliC-,PaQa,0,3
Track_21,21,135,0,0,0,0,0,134,0,134,5.3420000000000005,21,23.926,1.558,0,0.318,2.275,0.0,0.193,0.401,3.2489999999999997,5.46,2.343,3.076,0.691,cyaB-fliC-,PaQa,0,3
Track_30,30,28,0,0,0,0,0,27,0,27,1.3619999999999999,30,285.992,13.194,0,0.7240000000000001,1.959,0.023,0.682,0.505,2.511,2.833,2.101,2.565,0.19399999999999998,cyaB-fliC-,PaQa,0,3
Track_32,32,45,0,0,0,0,0,44,0,44,1.5659999999999998,32,116.26100000000001,17.588,0,0.099,1.645,7.698e-07,0.078,0.244,2.623,3.102,2.181,2.654,0.152,cyaB-fliC-,PaQa,0,3
Track_37,37,25,0,0,0,0,0,24,0,24,7.635,37,144.02200000000002,13.294,0,0.809,1.537,0.249,0.773,0.389,2.505,2.7889999999999997,2.174,2.499,0.16699999999999998,cyaB-fliC-,PaQa,0,3
Track_47,47,25,0,0,0,0,0,24,0,24,1.162,47,212.74200000000002,222.675,0,0.159,0.8190000000000001,0.005,0.11599999999999999,0.172,3.1660000000000004,3.52,2.7,3.154,0.198,cyaB-fliC-,PaQa,0,3
Track_49,49,23,0,0,0,0,0,22,0,22,3.5660000000000003,49,172.68200000000002,217.169,0,0.23199999999999998,1.167,2.2559999999999998e-07,0.04,0.38,2.656,2.819,2.144,2.718,0.141,cyaB-fliC-,PaQa,0,3
Track_54,54,42,0,0,0,0,0,41,0,41,2.911,54,155.702,226.351,0,0.125,1.038,8.221e-08,0.035,0.212,2.6919999999999997,2.832,2.079,2.7310000000000003,0.136,cyaB-fliC-,PaQa,0,3
Track_55,55,41,0,0,0,0,0,40,0,40,1.114,55,197.703,226.94099999999997,0,0.09300000000000001,0.8420000000000001,6.151e-08,0.046,0.17600000000000002,2.7430000000000003,2.943,2.2769999999999997,2.782,0.145,cyaB-fliC-,PaQa,0,3
Track_57,57,42,0,0,0,0,0,41,0,41,8.795,57,90.818,61.305,0,0.435,2.206,1.027e-06,0.201,0.574,3.095,3.388,2.519,3.127,0.171,cyaB-fliC-,PaQa,0,3
Track_71,71,186,0,0,0,0,0,185,0,185,0.7,71,233.22099999999998,284.948,0,0.066,0.332,6.7e-08,0.052000000000000005,0.065,2.4730000000000003,2.7889999999999997,2.131,2.505,0.126,cyaB-fliC-,PaQa,0,3
Track_72,72,35,0,0,0,0,0,34,0,34,4.169,72,288.274,69.434,0,0.22699999999999998,1.619,0.02,0.135,0.35700000000000004,2.6060000000000003,2.8960000000000004,2.0909999999999997,2.659,0.19699999999999998,cyaB-fliC-,PaQa,0,3
Track_80,80,54,0,0,0,0,0,53,0,53,1.139,80,168.368,279.969,0,0.221,0.9990000000000001,0.0005838999999999999,0.12,0.225,2.766,3.377,2.215,2.7569999999999997,0.184,cyaB-fliC-,PaQa,0,3
Track_82,82,23,0,0,0,0,0,22,0,22,0.217,82,304.35900000000004,282.492,0,0.055,0.14400000000000002,0.013000000000000001,0.045,0.038,2.2569999999999997,2.353,2.15,2.258,0.062,cyaB-fliC-,PaQa,0,3
Track_84,84,66,0,0,0,0,0,65,0,65,2.201,84,23.185,77.592,0,0.121,2.089,5.419e-08,0.034,0.316,2.83,4.022,2.298,2.872,0.21,cyaB-fliC-,PaQa,0,3
Track_88,88,26,0,0,0,0,0,25,0,25,0.201,88,229.06,79.795,0,0.23800000000000002,1.3259999999999998,0.033,0.163,0.268,2.324,2.517,2.079,2.373,0.131,cyaB-fliC-,PaQa,0,3
Track_91,91,34,0,0,0,0,0,33,0,33,4.26,91,247.171,74.561,0,0.951,2.4619999999999997,0.214,0.9790000000000001,0.529,2.67,3.753,2.119,2.585,0.446,cyaB-fliC-,PaQa,0,3
Track_92,92,104,0,0,0,0,0,103,0,103,1.2409999999999999,92,219.28799999999998,74.821,0,0.223,1.9140000000000001,1.118e-05,0.115,0.289,2.734,4.435,2.16,2.61,0.45799999999999996,cyaB-fliC-,PaQa,0,3
Track_98,98,35,0,0,0,0,0,34,0,34,4.925,98,2.399,86.664,0,0.242,1.591,3.889e-07,0.045,0.455,2.84,3.1289999999999996,2.494,2.8080000000000003,0.122,cyaB-fliC-,PaQa,0,3
Track_99,99,37,0,0,0,0,0,36,0,36,2.845,99,316.988,329.32,0,0.233,2.6010000000000004,0.0009755000000000001,0.084,0.452,2.469,2.6180000000000003,2.094,2.485,0.081,cyaB-fliC-,PaQa,0,3
Track_108,108,32,0,0,0,0,0,31,0,31,3.633,108,39.954,26.47,0,0.503,2.67,0.00043550000000000007,0.16699999999999998,0.698,2.54,2.891,2.147,2.52,0.204,cyaB-fliC-,PaQa,0,3
Track_113,113,93,0,0,0,0,0,92,0,92,6.348,113,251.072,19.983,0,0.509,2.25,7.062999999999999e-08,0.35700000000000004,0.47100000000000003,3.037,4.531000000000001,2.373,3.052,0.276,cyaB-fliC-,PaQa,0,3
Track_115,115,31,0,0,0,0,0,30,0,30,8.176,115,5.485,22.646,0,0.529,2.7889999999999997,0.024,0.39399999999999996,0.58,2.471,2.813,2.095,2.475,0.168,cyaB-fliC-,PaQa,0,3
Track_117,117,76,0,0,0,0,0,75,0,75,18.362000000000002,117,116.156,24.586,0,0.409,4.9239999999999995,4.103e-07,0.076,0.971,3.1830000000000003,4.762,2.5810000000000004,3.1010000000000004,0.374,cyaB-fliC-,PaQa,0,3
Track_149,149,33,0,0,0,0,0,32,0,32,4.922,149,157.566,46.946999999999996,0,0.196,2.739,3.3810000000000004e-07,0.061,0.484,2.721,2.897,2.359,2.755,0.133,cyaB-fliC-,PaQa,0,3
Track_151,151,128,0,0,0,0,0,127,0,127,3.227,151,134.59799999999998,118.977,0,0.14800000000000002,1.979,1.0070000000000001e-07,0.054000000000000006,0.282,2.931,4.708,2.251,2.883,0.255,cyaB-fliC-,PaQa,0,3
