Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_0,101,0,0,0,0,0,300,0,300,0.31589,0,0,146.58771000000002,315.3758,0,0.013890000000000001,0.04662,1.6659999999999998e-08,0.01284,0.01196,0.19764,0.21044000000000002,0.18373,0.19627999999999998,0.00607,pilH-fliC-,PaQa,2,1
Track_1,77,0,0,0,0,0,228,0,228,27.8929,1,1,89.34098,321.15512,0,0.40643,1.51889,0.0,0.35213,0.25332,0.12874000000000002,0.17006,0.06047999999999999,0.13058,0.011890000000000001,pilH-fliC-,PaQa,2,1
Track_2,99,2,1,0,0,0,300,0,300,1.04728,2,2,53.0616,306.89447,0,0.16005999999999998,0.52194,1.8680000000000002e-06,0.15027000000000001,0.12683,0.09059,0.11220999999999999,0.05878,0.0932,0.01171,pilH-fliC-,PaQa,2,1
Track_6,101,0,0,0,0,0,300,0,300,68.22636999999999,6,6,115.15308,207.15995,0,0.41958999999999996,1.04695,0.02893,0.44004,0.20914000000000002,0.12214000000000001,0.15933,0.06022,0.12852,0.0215,pilH-fliC-,PaQa,2,1
Track_9,58,0,0,0,0,0,171,0,171,16.69789,9,9,242.96322,220.26327,0,0.30186999999999997,0.57572,0.01792,0.31409000000000004,0.14235,0.07271,0.08635,0.05064,0.07303,0.005229999999999999,pilH-fliC-,PaQa,2,1
Track_10,101,0,0,0,0,0,300,0,300,45.79187,10,10,165.81051000000002,189.35658,0,0.39071,0.79966,0.058120000000000005,0.38474,0.1553,0.11087999999999999,0.12575,0.09698999999999999,0.11092,0.00449,pilH-fliC-,PaQa,2,1
Track_11,62,1,1,0,0,0,186,0,186,7.10962,11,11,24.906029999999998,189.84401,0,0.31790999999999997,0.8415600000000001,0.06484,0.30814,0.15548,0.08738,0.10475,0.05931,0.08786000000000001,0.00614,pilH-fliC-,PaQa,2,1
Track_12,75,0,0,0,0,0,222,0,222,0.79093,12,12,133.58209,183.00349,0,0.027339999999999996,0.2516,1.1439999999999999e-07,0.021169999999999998,0.03444,0.08123,0.09132,0.06622,0.08141,0.007679999999999999,pilH-fliC-,PaQa,2,1
Track_13,101,0,0,0,0,0,300,0,300,32.73827,13,13,249.90703,164.52486000000002,0,0.27528,0.54343,0.025519999999999998,0.27910999999999997,0.11857000000000001,0.09811,0.10835999999999998,0.09074,0.0983,0.0031899999999999997,pilH-fliC-,PaQa,2,1
Track_14,108,1,1,4,0,0,300,0,300,0.31999,14,14,112.52062,159.79998,0,0.015569999999999999,0.09475,5.472e-08,0.01438,0.0161,0.08653999999999999,0.0978,0.07607,0.08693,0.00414,pilH-fliC-,PaQa,2,1
Track_15,101,0,0,0,0,0,300,0,300,10.268510000000001,15,15,200.23503,143.95949,0,0.3377,1.0534299999999999,0.05371,0.31455,0.17274,0.11934000000000002,0.18313,0.093,0.11735999999999999,0.01433,pilH-fliC-,PaQa,2,1
Track_20,101,0,0,0,0,0,300,0,300,17.57876,20,20,10.4829,135.88172,0,0.27158000000000004,0.69514,0.018080000000000002,0.27142,0.12991,0.09744,0.11025,0.07873,0.09813999999999999,0.0051,pilH-fliC-,PaQa,2,1
Track_25,55,0,0,0,0,0,162,0,162,13.314689999999999,25,25,109.74136999999999,63.15915,0,0.36351999999999995,0.8511700000000001,0.0899,0.37278,0.17859,0.10611,0.12847,0.05641,0.10795,0.01125,pilH-fliC-,PaQa,2,1
Track_28,101,0,0,0,0,0,300,0,300,22.55625,28,28,258.62885,35.52302,0,0.35155,1.1442299999999999,0.05527000000000001,0.331,0.17912999999999998,0.18417999999999998,0.29578000000000004,0.12533,0.1456,0.05681,pilH-fliC-,PaQa,2,1
