Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR,Strain,Reporter,TimePoint,TeckRep
ID314883,314883,7,3.7074800000000003,311.00411,138.99688999999998,0,0,0,2.5,1,-10921639,28.84615,0,0,255,6375,80.95259,1.0,1.0,0.35633000000000004,pilT-pilA-fliC-,PaQa,3,1
ID314784,314784,7,2.8273599999999997,310.92017000000004,139.06128999999999,0,3,1,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.26023,1.0,0.306,pilT-pilA-fliC-,PaQa,3,1
ID314676,314676,7,2.6713299999999998,310.89422,139.11064,0,6,2,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,1.0,0.2971,pilT-pilA-fliC-,PaQa,3,1
ID314575,314575,7,2.6713299999999998,310.89422,139.11064,0,9,3,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,1.0,0.2971,pilT-pilA-fliC-,PaQa,3,1
ID314992,314992,7,2.93945,310.84022000000004,139.21855,0,12,4,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.25929,1.0,0.31473,pilT-pilA-fliC-,PaQa,3,1
ID315095,315095,7,2.83419,310.81608,139.28288,0,15,5,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.0,1.0,0.306,pilT-pilA-fliC-,PaQa,3,1
ID315201,315201,7,3.4058900000000003,310.72525,139.36203,0,18,6,2.5,1,-10921639,25.38462,0,0,255,5610,76.51923000000001,1.0,1.0,0.33174000000000003,pilT-pilA-fliC-,PaQa,3,1
ID315307,315307,7,3.47289,310.73466,139.30555,0,21,7,2.5,1,-10921639,26.538459999999997,0,0,255,5865,78.04215,1.0,1.0,0.34005,pilT-pilA-fliC-,PaQa,3,1
ID315415,315415,7,3.57614,310.73236,139.36378,0,24,8,2.5,1,-10921639,27.69231,0,0,255,6120,79.5191,1.0,1.0,0.34825,pilT-pilA-fliC-,PaQa,3,1
ID315528,315528,7,3.55145,310.73495,139.24657,0,27,9,2.5,1,-10921639,27.69231,0,0,255,6120,79.5191,1.0,1.0,0.34825,pilT-pilA-fliC-,PaQa,3,1
ID315732,315732,7,3.55145,310.73495,139.24656000000002,0,30,10,2.5,1,-10921639,27.69231,0,0,255,6120,79.5191,1.0,1.0,0.34825,pilT-pilA-fliC-,PaQa,3,1
ID315635,315635,7,3.6392900000000004,310.71066,139.04625,0,33,11,2.5,1,-10921639,27.69231,0,0,255,6120,79.5191,1.0,1.0,0.34825,pilT-pilA-fliC-,PaQa,3,1
ID315830,315830,7,3.7384699999999995,310.70001,139.1,0,36,12,2.5,1,-10921639,28.84615,0,0,255,6375,80.95259,1.0,1.0,0.35633000000000004,pilT-pilA-fliC-,PaQa,3,1
ID315940,315940,7,3.7384699999999995,310.70001,139.1,0,39,13,2.5,1,-10921639,28.84615,0,0,255,6375,80.95259,1.0,1.0,0.35633000000000004,pilT-pilA-fliC-,PaQa,3,1
ID316049,316049,7,3.7384699999999995,310.70001,139.1,0,42,14,2.5,1,-10921639,28.84615,0,0,255,6375,80.95259,1.0,1.0,0.35633000000000004,pilT-pilA-fliC-,PaQa,3,1
ID316152,316152,7,3.60831,310.71153,139.14903999999999,0,45,15,2.5,1,-10921639,27.69231,0,0,255,6120,79.5191,1.0,1.0,0.34825,pilT-pilA-fliC-,PaQa,3,1
ID316265,316265,7,3.50914,310.72364,139.09411,0,48,16,2.5,1,-10921639,26.538459999999997,0,0,255,5865,78.04215,1.0,1.0,0.34005,pilT-pilA-fliC-,PaQa,3,1
ID316369,316369,7,3.4058900000000003,310.69993999999997,138.9375,0,51,17,2.5,1,-10921639,25.38462,0,0,255,5610,76.51923000000001,1.0,1.0,0.33174000000000003,pilT-pilA-fliC-,PaQa,3,1
ID316486,316486,7,3.4058900000000003,310.69993999999997,138.9375,0,54,18,2.5,1,-10921639,25.38462,0,0,255,5610,76.51923000000001,1.0,1.0,0.33174000000000003,pilT-pilA-fliC-,PaQa,3,1
ID316608,316608,7,3.7074800000000003,310.67911000000004,138.99688999999998,0,57,19,2.5,1,-10921639,28.84615,0,0,255,6375,80.95259,1.0,1.0,0.35633000000000004,pilT-pilA-fliC-,PaQa,3,1
ID316724,316724,7,3.5360400000000003,310.6886,138.8846,0,60,20,2.5,1,-10921639,26.538459999999997,0,0,255,5865,78.04215,1.0,1.0,0.34005,pilT-pilA-fliC-,PaQa,3,1
ID316840,316840,7,2.72411,310.5889,138.81047,0,63,21,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.2611700000000001,1.0,0.2971,pilT-pilA-fliC-,PaQa,3,1
ID316944,316944,7,2.89735,310.61489,138.7828,0,66,22,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.0,1.0,0.306,pilT-pilA-fliC-,PaQa,3,1
ID317062,317062,7,3.0345400000000002,310.606,138.92223,0,69,23,2.5,1,-10921639,24.23077,0,0,255,5355,74.94753,1.0,1.0,0.3233,pilT-pilA-fliC-,PaQa,3,1
ID317297,317297,7,2.6713299999999998,310.56922000000003,139.11064,0,72,24,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,1.0,0.2971,pilT-pilA-fliC-,PaQa,3,1
ID317179,317179,7,3.0345400000000002,310.606,138.92223,0,75,25,2.5,1,-10921639,24.23077,0,0,255,5355,74.94753,1.0,1.0,0.3233,pilT-pilA-fliC-,PaQa,3,1
ID317406,317406,7,2.4689,310.57366,138.95147,0,78,26,2.5,1,-10921639,18.46154,0,0,255,4080,66.23227,1.0,1.0,0.27874,pilT-pilA-fliC-,PaQa,3,1
ID317525,317525,7,2.5411799999999998,310.54432,139.18139,0,81,27,2.5,1,-10921639,19.61538,0,0,255,4335,68.10394000000001,1.0,1.0,0.28802,pilT-pilA-fliC-,PaQa,3,1
ID317644,317644,7,2.6713299999999998,310.56922000000003,139.11064,0,84,28,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,1.0,0.2971,pilT-pilA-fliC-,PaQa,3,1
ID317764,317764,7,3.0345400000000002,310.606,138.92223,0,87,29,2.5,1,-10921639,24.23077,0,0,255,5355,74.94753,1.0,1.0,0.3233,pilT-pilA-fliC-,PaQa,3,1
ID317888,317888,7,2.8273599999999997,310.59517,139.06128999999999,0,90,30,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.26023,1.0,0.306,pilT-pilA-fliC-,PaQa,3,1
ID318012,318012,7,2.8273599999999997,310.59517,139.06128999999999,0,93,31,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.26023,1.0,0.306,pilT-pilA-fliC-,PaQa,3,1
ID318129,318129,7,3.50914,310.67637,139.10589,0,96,32,2.5,1,-10921639,26.538459999999997,0,0,255,5865,78.04215,1.0,1.0,0.34005,pilT-pilA-fliC-,PaQa,3,1
ID318250,318250,7,3.50914,310.67637,139.10589,0,99,33,2.5,1,-10921639,26.538459999999997,0,0,255,5865,78.04215,1.0,1.0,0.34005,pilT-pilA-fliC-,PaQa,3,1
ID318377,318377,7,3.50914,310.67637,139.10589,0,102,34,2.5,1,-10921639,26.538459999999997,0,0,255,5865,78.04215,1.0,1.0,0.34005,pilT-pilA-fliC-,PaQa,3,1
ID318500,318500,7,3.0006,310.61986,139.03923,0,105,35,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.0,1.0,0.31473,pilT-pilA-fliC-,PaQa,3,1
ID318752,318752,7,3.17987,310.64186,139.04301,0,108,36,2.5,1,-10921639,24.23077,0,0,255,5355,74.94753,1.0,1.0,0.3233,pilT-pilA-fliC-,PaQa,3,1
ID318620,318620,7,3.0006,310.61986,139.03923,0,111,37,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.0,1.0,0.31473,pilT-pilA-fliC-,PaQa,3,1
ID318885,318885,7,3.17987,310.64186,139.04301,0,114,38,2.5,1,-10921639,24.23077,0,0,255,5355,74.94753,1.0,1.0,0.3233,pilT-pilA-fliC-,PaQa,3,1
ID319021,319021,7,3.7074800000000003,310.67911000000004,138.99688999999998,0,117,39,2.5,1,-10921639,28.84615,0,0,255,6375,80.95259,1.0,1.0,0.35633000000000004,pilT-pilA-fliC-,PaQa,3,1
ID319156,319156,7,3.50914,310.67637,139.10589,0,120,40,2.5,1,-10921639,26.538459999999997,0,0,255,5865,78.04215,1.0,1.0,0.34005,pilT-pilA-fliC-,PaQa,3,1
ID319301,319301,7,3.55145,310.66506,138.95344,0,123,41,2.5,1,-10921639,27.69231,0,0,255,6120,79.5191,1.0,1.0,0.34825,pilT-pilA-fliC-,PaQa,3,1
ID319440,319440,7,2.8273599999999997,310.59517,139.06128999999999,0,126,42,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.26023,1.0,0.306,pilT-pilA-fliC-,PaQa,3,1
ID319580,319580,7,3.0006,310.61986,139.03923,0,129,43,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.0,1.0,0.31473,pilT-pilA-fliC-,PaQa,3,1
ID319710,319710,7,3.38705,310.64845,138.92252,0,132,44,2.5,1,-10921639,26.538459999999997,0,0,255,5865,78.04215,1.0,1.0,0.34005,pilT-pilA-fliC-,PaQa,3,1
ID319844,319844,7,3.83764,310.69063,139.04708,0,135,45,2.5,1,-10921639,30.0,0,0,255,6630,82.3449,1.0,1.0,0.36432,pilT-pilA-fliC-,PaQa,3,1
ID320117,320117,7,3.7074800000000003,310.67911000000004,138.99688999999998,0,138,46,2.5,1,-10921639,28.84615,0,0,255,6375,80.95259,1.0,1.0,0.35633000000000004,pilT-pilA-fliC-,PaQa,3,1
