Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR,Strain,Reporter,TimePoint,TeckRep
ID977866,977866,4,0.0993,74.62666,74.7132,0,0,0,7.5,1,-10921639,7.50433,0,0,255,13005,43.108709999999995,5.92733,1.0,0.17407999999999998,pilH-fliC-,PaQa,0,1
ID977822,977822,4,0.09671,74.25068,74.69529,0,3,1,7.5,1,-10921639,7.210039999999999,0,0,255,12495,42.2801,5.916119999999999,1.0,0.17053,pilH-fliC-,PaQa,0,1
ID977845,977845,4,0.09437999999999999,73.92234,74.19954,0,6,2,7.5,1,-10921639,7.0629,0,0,255,12240,41.85887,5.73283,1.0,0.16873,pilH-fliC-,PaQa,0,1
ID977885,977885,4,0.10445,73.55384000000001,72.99406,0,9,3,7.5,1,-10921639,7.79862,0,0,255,13515,43.91972,5.82796,1.0,0.17757,pilH-fliC-,PaQa,0,1
ID977931,977931,4,0.10167999999999999,72.80809,72.66293,0,12,4,7.5,1,-10921639,7.65147,0,0,255,13260,43.51635,5.61207,0.9742,0.17353,pilH-fliC-,PaQa,0,1
ID977908,977908,4,0.09389,72.23765999999999,72.20747,0,15,5,7.5,1,-10921639,7.0629,0,0,255,12240,41.85887,5.8842099999999995,1.0,0.16873,pilH-fliC-,PaQa,0,1
ID977971,977971,4,0.09441000000000001,71.56992,71.99316999999999,0,18,6,7.5,1,-10921639,7.0629,0,0,255,12240,41.85887,5.37703,1.0,0.16873,pilH-fliC-,PaQa,0,1
ID977951,977951,4,0.09906000000000001,71.73283,71.79563,0,21,7,7.5,1,-10921639,7.50433,0,0,255,13005,43.108709999999995,6.92133,1.0,0.17407999999999998,pilH-fliC-,PaQa,0,1
ID978014,978014,4,0.10067000000000001,71.55956,71.58712,0,24,8,7.5,1,-10921639,7.65147,0,0,255,13260,43.51635,6.92133,1.0,0.17583,pilH-fliC-,PaQa,0,1
ID978013,978013,4,0.1007,70.62420999999999,71.47006,0,27,9,7.5,1,-10921639,7.65147,0,0,255,13260,43.51635,6.17396,1.0,0.17583,pilH-fliC-,PaQa,0,1
ID977995,977995,4,0.1025,69.91458,70.9881,0,30,10,7.5,1,-10921639,7.79862,0,0,255,13515,43.91972,5.88541,1.0,0.17757,pilH-fliC-,PaQa,0,1
ID978056,978056,4,0.09831000000000001,68.84872,69.8217,0,33,11,7.5,1,-10921639,7.50433,0,0,255,13005,43.108709999999995,6.17396,1.0,0.17407999999999998,pilH-fliC-,PaQa,0,1
ID978115,978115,4,0.09876,68.63105999999999,68.68966,0,36,12,7.5,1,-10921639,7.50433,0,0,255,13005,43.108709999999995,5.56804,1.0,0.17407999999999998,pilH-fliC-,PaQa,0,1
ID978077,978077,4,0.09881000000000001,68.2717,68.52095,0,39,13,7.5,1,-10921639,7.50433,0,0,255,13005,43.108709999999995,6.24595,1.0,0.17407999999999998,pilH-fliC-,PaQa,0,1
ID978096,978096,4,0.10375999999999999,67.58346,69.16299000000001,0,42,14,7.5,1,-10921639,7.65147,0,0,255,13260,43.51635,5.5833,1.0,0.17583,pilH-fliC-,PaQa,0,1
ID978137,978137,4,0.09806000000000001,67.44156,69.1598,0,45,15,7.5,1,-10921639,7.3571800000000005,0,0,255,12750,42.696670000000005,5.34342,1.0,0.17231,pilH-fliC-,PaQa,0,1
