Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR,Strain,Reporter,TimePoint,TeckRep
ID127976,127976,0,2.71201,291.84997999999996,173.9555,0,0,0,2.5,1,-10921639,19.61538,0,0,255,4335,68.10394000000001,1.0,0.8311700000000001,0.26147,pilT-pilA-fliC-,PaQa,1,1
ID127744,127744,0,2.3914,291.86572,173.8784,0,3,1,2.5,1,-10921639,17.30769,0,0,255,3825,64.28534,1.0,0.729,0.22703,pilT-pilA-fliC-,PaQa,1,1
ID127859,127859,0,2.1029,292.13656000000003,173.93851,0,6,2,2.5,1,-10921639,19.61538,0,0,255,4335,68.10394000000001,9.5,0.13595,0.06894,pilT-pilA-fliC-,PaQa,1,1
ID128104,128104,0,2.79143,292.158,174.02537,0,9,3,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,0.73553,0.25183,pilT-pilA-fliC-,PaQa,1,1
ID128236,128236,0,2.77019,291.85382000000004,173.99917,0,12,4,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,0.73553,0.25183,pilT-pilA-fliC-,PaQa,1,1
ID128362,128362,0,3.07206,291.83381,174.07328,0,15,5,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.0,0.96157,0.30856,pilT-pilA-fliC-,PaQa,1,1
ID128481,128481,0,3.0691599999999997,291.83149,174.07622,0,18,6,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.0,0.96157,0.30856,pilT-pilA-fliC-,PaQa,1,1
ID128602,128602,0,2.80837,292.13968,173.96782,0,21,7,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,0.8398,0.27123,pilT-pilA-fliC-,PaQa,1,1
ID128723,128723,0,2.94888,291.83484,173.82876000000002,0,24,8,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.0,0.84759,0.28075,pilT-pilA-fliC-,PaQa,1,1
ID128839,128839,0,2.97632,291.84097,173.82972,0,27,9,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.0,0.8834700000000001,0.28706,pilT-pilA-fliC-,PaQa,1,1
ID128958,128958,0,2.99951,291.84241000000003,173.81714,0,30,10,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.0,0.9595899999999999,0.29969,pilT-pilA-fliC-,PaQa,1,1
ID129201,129201,0,2.97681,291.83938,174.02078999999998,0,33,11,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.0,0.8834700000000001,0.28706,pilT-pilA-fliC-,PaQa,1,1
ID129081,129081,0,2.99911,291.83991000000003,174.00946000000002,0,36,12,2.5,1,-10921639,21.92308,0,0,255,4845,71.64488,1.0,0.9595899999999999,0.29969,pilT-pilA-fliC-,PaQa,1,1
ID129325,129325,0,2.55974,291.9991,174.06266000000002,0,39,13,2.5,1,-10921639,18.46154,0,0,255,4080,66.23227,1.0,1.0,0.27874,pilT-pilA-fliC-,PaQa,1,1
ID129449,129449,0,2.24934,292.06854,174.009,0,42,14,2.5,1,-10921639,16.15385,0,0,255,3570,62.2561,1.0,1.0,0.25947,pilT-pilA-fliC-,PaQa,1,1
ID129578,129578,0,2.87078,292.00023999999996,174.10793999999999,0,45,15,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.26308,1.0,0.2971,pilT-pilA-fliC-,PaQa,1,1
ID129708,129708,0,2.7084799999999998,292.12996,173.92567,0,48,16,2.5,1,-10921639,19.61538,0,0,255,4335,68.10394000000001,1.0,0.95494,0.28138,pilT-pilA-fliC-,PaQa,1,1
ID129838,129838,0,2.87577,292.14869,173.94636,0,51,17,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,1.0,0.2971,pilT-pilA-fliC-,PaQa,1,1
ID129956,129956,0,2.89259,292.15124,173.94095,0,54,18,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,1.0,0.2971,pilT-pilA-fliC-,PaQa,1,1
ID130083,130083,0,2.89259,292.15124,173.94095,0,57,19,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,1.0,0.2971,pilT-pilA-fliC-,PaQa,1,1
ID130202,130202,0,2.89259,292.15125,173.94095,0,60,20,2.5,1,-10921639,20.76923,0,0,255,4590,69.90641,1.0,1.0,0.2971,pilT-pilA-fliC-,PaQa,1,1
ID130335,130335,0,3.11647,292.06588,173.73133,0,63,21,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.0,1.0,0.31473,pilT-pilA-fliC-,PaQa,1,1
ID130471,130471,0,3.2881199999999997,292.09063,173.8959,0,66,22,2.5,1,-10921639,24.23077,0,0,255,5355,74.94753,1.0,1.0,0.3233,pilT-pilA-fliC-,PaQa,1,1
ID130610,130610,0,3.2709099999999998,292.03999,173.8948,0,69,23,2.5,1,-10921639,24.23077,0,0,255,5355,74.94753,1.0,1.0,0.3233,pilT-pilA-fliC-,PaQa,1,1
ID130740,130740,0,3.1253900000000003,292.06656,174.05643999999998,0,72,24,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.0,1.0,0.31473,pilT-pilA-fliC-,PaQa,1,1
ID130872,130872,0,3.13528,292.06683,174.05448,0,75,25,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.0,1.0,0.31473,pilT-pilA-fliC-,PaQa,1,1
ID131000,131000,0,3.1364400000000003,292.06716,174.05625,0,78,26,2.5,1,-10921639,23.07692,0,0,255,5100,73.32393,1.0,1.0,0.31473,pilT-pilA-fliC-,PaQa,1,1
