 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Strain,Growth
1,PilG-CpdA-FliC-_3_Microchannel_2_event2_tirf_RAW_Stack.tif,1729,255,255,255,39.01591,45.19867,1,1844,2805.93492,5174144.0,2595,3247,118.38096000000002,217.83784,260.59866,540,2811.05185,1517968.0,2699,2993,76.27502,0,0,244.4322,298.9096,540,2813.62963,1519360.0,2608,3247,157.44448,0,0,1.00553,PilG-CpdA-FliC-,Liquid
1,PilG-CpdA-FliC-_3_Microchannel_2_event3_tirf_RAW_Stack.tif,1322,255,255,255,23.76399,43.87973,1,1408,2748.72585,3870206.0,2543,3075,119.75357,361.89916,192.95448000000002,97,2680.17526,259977.0,2578,2816,47.653259999999996,1,0,361.0762,148.08091000000002,97,2781.63918,269819.0,2647,3072,99.6218,1,0,0.99249,PilG-CpdA-FliC-,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event11_tirf_RAW_Stack.tif,1061,255,255,255,33.913759999999996,36.4623,1,1150,3030.80348,3485424.0,2719,3493,150.03911000000002,111.71647,403.02716000000004,225,3145.3377800000003,707701.0,2819,3493,140.36671,0,0,114.8527,398.43321000000003,225,3174.83556,714338.0,2852,3493,130.89965,1,0,1.07205,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event12_tirf_RAW_Stack.tif,1385,255,255,255,26.339709999999997,56.380140000000004,1,1519,3067.49901,4659531.0,2660,3424,174.38721,248.11667000000003,245.83055,293,3015.16041,883442.0,2764,3424,163.86247,0,0,267.70177,309.92197999999996,293,3149.86689,922911.0,2874,3419,164.35751000000002,1,0,1.00799,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event13_tirf_RAW_Stack.tif,1412,255,255,255,43.56941,37.28966,1,1552,2723.9381399999997,4227552.0,2491,3170,117.02712,393.64128999999997,431.49200999999994,80,2701.8375,216147.0,2624,2872,61.60705,0,0,384.86232,432.63912,80,2712.675,217014.0,2612,2809,53.38012,1,0,0.99318,,Liquid
2,pilG-cpdA-fliC-_Gasket_0_event13_tirf_RAW_Stack.tif,1312,255,255,255,30.37043,60.88491,1,1431,2699.92942,3863599.0,2445,2919,115.33527,260.05076,116.93145,225,2585.74667,581793.0,2445,2826,78.79297,2,0,249.06755,121.1433,225,2665.33333,599700.0,2489,2794,66.81451,0,0,0.96031,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event15_tirf_RAW_Stack.tif,1509,255,255,255,22.0169,48.86846,1,1603,2881.52901,4619091.0,2651,3195,132.36321,320.5683,129.44727,293,2849.59386,834931.0,2702,3040,77.38019,0,0,314.59243,175.99158,293,2948.67918,863963.0,2717,3195,124.56903999999999,0,0,1.00967,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event17_tirf_RAW_Stack.tif,2002,255,255,255,34.42807,53.80769,1,2122,2865.10273,6079748.0,2627,3298,136.54453,352.62251000000003,368.94317,384,2851.6302100000003,1095026.0,2649,3298,153.26377,0,0,346.31942999999995,373.81382,384,2890.6822899999997,1110022.0,2709,3298,119.24776000000001,1,0,1.00332,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event18_tirf_RAW_Stack.tif,787,255,255,255,28.27382,43.27382,1,892,2947.3452899999997,2629032.0,2616,3280,144.67486,305.58912000000004,286.67323999999996,37,2791.5945899999997,103289.0,2739,2884,46.11607,4,0,305.92627999999996,324.17442,37,2979.10811,110227.0,2861,3130,77.61543,2,0,0.97711,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event2_tirf_RAW_Stack.tif,1854,255,255,255,21.473029999999998,63.58576,1,1966,2805.52136,5515655.0,2562,3085,134.29414,276.47601000000003,255.72061000000002,577,2787.1525100000003,1608187.0,2584,3085,110.0794,0,0,269.02128,203.0496,577,2857.61352,1648843.0,2634,3064,118.74682,1,0,1.01468,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event20_tirf_RAW_Stack.tif,1018,255,255,255,27.081529999999997,43.0943,1,1098,2905.80237,3190571.0,2642,3306,166.71354,281.12851,324.74594,97,2820.2268,273562.0,2696,3161,91.12314,0,0,274.80632,327.00825,97,2984.60825,289507.0,2770,3306,162.5861,1,0,0.99859,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event21_tirf_RAW_Stack.tif,1218,255,255,255,39.34483,41.62233,1,1326,2892.3552,3835263.0,2692,3211,124.55273999999999,181.03021999999999,350.38723999999996,80,2808.7375,224699.0,2712,3056,71.78568,1,0,166.97938,381.61708,80,2850.775,228062.0,2713,2924,56.278909999999996,2,0,0.97546,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event4_tirf_RAW_Stack.tif,1350,255,255,255,39.14519,38.43704,1,1450,2859.9013800000002,4146857.0,2690,3094,95.00041,233.67,284.61276000000004,225,2883.47111,648781.0,2739,3094,91.71068000000001,0,0,224.52632000000003,287.44852000000003,225,2911.5644399999996,655102.0,2759,3094,79.5239,0,0,1.01919,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event5_tirf_RAW_Stack.tif,1168,255,255,255,28.8536,35.8339,1,1253,2867.82283,3593382.0,2651,3178,107.69327,264.00568,251.03522,293,2850.41638,835172.0,2651,3086,118.53294,0,0,285.59058999999996,278.49662,293,2906.6075100000003,851636.0,2753,3178,107.63609,0,0,1.00702,,Liquid
2,pilG-cpdA-fliC-_Gasket_0_event5_tirf_RAW_Stack.tif,1191,255,255,255,37.90638,27.17758,1,1275,2878.35922,3669908.0,2712,3227,90.2982,230.96999,218.49062,225,2841.91111,639430.0,2712,3062,93.41202,0,0,217.87507000000002,230.09355,225,2860.87111,643696.0,2740,3035,57.57306,0,0,0.98559,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event6_tirf_RAW_Stack.tif,1992,255,255,255,43.453309999999995,47.66616,1,2119,2970.92166,6295383.0,2748,3399,132.09388,219.53895,355.78736000000004,421,2926.03563,1231861.0,2748,3163,113.07013,0,0,250.004,345.002,421,3002.05226,1263864.0,2863,3399,98.14242,0,0,0.99616,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event7_tirf_RAW_Stack.tif,1665,255,255,255,56.735440000000004,22.0982,1,1776,2857.95777,5075733.0,2736,3134,57.978680000000004,445.03262,345.66232,97,2884.01031,279749.0,2788,3076,55.392630000000004,0,0,430.06903,336.10821,97,2931.13402,284320.0,2848,2986,40.681340000000006,0,0,1.0195299999999998,,Liquid
2,pilG-cpdA-fliC-_Gasket_0_event7_tirf_RAW_Stack.tif,1664,255,255,255,50.63762,52.829330000000006,1,1794,2924.20234,5246019.0,2672,3493,125.17205,370.62451,69.12232,208,2901.5,603512.0,2791,3070,60.693580000000004,0,0,382.89353,72.53556999999999,208,2949.52885,613502.0,2846,3085,69.23355,0,0,1.00058,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event8_tirf_RAW_Stack.tif,828,255,255,255,23.907,39.5314,1,905,3118.84641,2822556.0,2858,3516,162.02127,288.74015,432.41947000000005,52,2983.26923,155130.0,2882,3113,66.37183,0,0,282.69434,444.62066,52,3039.0,158028.0,2944,3147,56.88378,0,0,0.96115,,Liquid
2,pilG-cpdA-fliC-_Gasket_0_event8_tirf_RAW_Stack.tif,2005,255,255,255,24.70898,68.30349,1,2147,3088.69306,6631424.0,2815,3594,158.54298,260.22786,134.48616,316,2998.43671,947506.0,2812,3207,107.7885,1,0,258.58766,162.98963999999998,316,3096.66772,978547.0,2884,3332,143.95127,1,0,0.9812299999999999,,Liquid
1,pilG-cpdA-fliC-_Gasket_0_event9_tirf_RAW_Stack.tif,1199,255,255,255,36.4975,20.51585,1,1306,2794.6294,3649786.0,2662,2952,62.730169999999994,191.03098,133.0445,69,2754.62319,190069.0,2717,2806,27.657090000000004,0,0,176.99421999999998,143.4443,69,2771.97101,191266.0,2722,2809,26.34163,0,0,0.9874799999999999,,Liquid
2,pilG-cpdA-fliC-_Gasket_0_event9_tirf_RAW_Stack.tif,1597,255,255,255,31.23889,47.745459999999994,1,1705,2847.67449,4855285.0,2641,3092,115.08877,266.36615,359.0134,225,2839.71556,638936.0,2645,3060,102.13126,0,0,249.86077000000003,405.63822000000005,225,2868.63556,645443.0,2718,3092,106.03499,0,0,1.0031,,Liquid
1,PilG-CpdA-FliC-_Microchannel_0_event5_tirf_RAW_Stack.tif,2295,255,255,255,50.08039,46.622,1,2435,2826.43737,6882375.0,2500,3449,204.19252,324.18881,250.26782999999998,665,2842.46466,1890239.0,2514,3449,205.93925,0,0,274.15845,287.87036,665,2846.90526,1893192.0,2547,3308,199.6587,1,0,1.01434,,Liquid
1,PilG-CpdA-FliC-_Microchannel_2_event2_tirf_RAW_Stack.tif,1842,255,255,255,35.90282,49.33605,1,1962,2837.72681,5567620.0,2518,3239,197.80256,253.87684,388.9455,349,2836.97135,990103.0,2523,3169,186.85273,0,0,273.51761,338.63476,349,2875.2607399999997,1003466.0,2518,3225,190.9456,2,0,1.01009,,Liquid
