 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Strain,Growth
1,mNG_pilU_fliC-_liq_Gasket_0_event18_tirf_RAW_Stack.tif,659,255,255,255,28.14188,30.07815,1,750,168.39333,126295.0,78,269,43.707440000000005,87.31548000000001,286.02678,112,140.00893,15681.0,71,201,36.46929,0,0,118.11018,245.53813,112,172.4375,19313.0,82,269,57.976040000000005,0,0,0.9000299999999999,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event18_tirf_RAW_Stack.tif,538,255,255,255,29.54461,15.589220000000001,1,602,234.72425,141304.0,126,356,54.70925,355.8996,145.31266000000002,137,171.10949,23442.0,62,251,56.0438,0,0,322.00465,135.00155,137,263.43066,36090.0,123,356,61.544909999999994,0,0,0.8715,mNG_pilU_fliC-,Liquid
3,mNG_pilU_fliC-_liq_Gasket_0_event18_tirf_RAW_Stack.tif,426,255,255,255,19.32394,26.79577,1,488,200.40368999999998,97797.0,89,303,45.818659999999994,345.57448999999997,450.43265999999994,112,184.30357,20642.0,71,303,65.27597,0,0,327.1989,424.72882000000004,112,191.70536,21471.0,85,261,52.6321,1,0,0.8913399999999999,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event19_tirf_RAW_Stack.tif,586,255,255,255,31.97952,19.39761,1,664,456.41265,303058.0,238,1016,120.84501999999999,258.69097999999997,249.43347999999997,137,381.69343,52292.0,171,520,92.00748,5,0,295.75236,229.38181,137,536.6496400000001,73521.0,245,1016,195.72101,0,0,1.01034,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event1_tirf_RAW_Stack.tif,569,255,255,255,37.41213,15.482429999999999,1,640,275.08281,176053.0,128,393,62.235690000000005,192.1437,244.72502000000003,69,224.7971,15511.0,109,285,54.34871,0,0,235.81365,232.12708999999998,69,274.15942,18917.0,151,378,66.12102,1,0,0.8842899999999999,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event20_tirf_RAW_Stack.tif,636,255,255,255,10.10063,42.93868,1,713,210.23001000000002,149894.0,105,376,53.36911,171.9056,161.86487,156,162.07051,25283.0,33,262,64.00545,2,0,169.37063999999998,210.07699,156,218.52563999999998,34090.0,57,376,92.29968000000001,0,0,0.843,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event20_tirf_RAW_Stack.tif,658,255,255,255,19.05775,34.08663,1,744,246.93145,183717.0,132,447,51.03562,345.88832,287.02031,137,212.71533,29142.0,119,302,54.04749,1,0,365.93023999999997,241.468,137,253.63504,34748.0,98,447,83.71449,0,0,0.91459,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event21_tirf_RAW_Stack.tif,926,255,255,255,37.92549,52.33801,1,1041,267.76177,278740.0,125,439,62.36659,204.90888999999999,276.47108,156,252.46153999999999,39384.0,114,439,82.91608000000001,3,0,253.85612000000003,233.49514,156,255.12179,39799.0,118,352,64.29653,1,0,0.92712,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event21_tirf_RAW_Stack.tif,464,255,255,255,22.78664,19.450429999999997,1,524,302.83206,158684.0,180,395,61.622040000000005,321.82156000000003,302.23386,137,255.15328,34956.0,126,349,61.167669999999994,0,0,298.28084,285.62115,137,300.37226,41151.0,154,395,73.11171999999999,2,0,0.8409200000000001,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event22_tirf_RAW_Stack.tif,827,255,255,255,39.13603,29.71765,1,932,295.91953,275797.0,165,415,61.75176999999999,268.81913,235.76111,208,254.55768999999998,52948.0,105,372,78.08726,0,0,317.02629,264.1897,208,279.75,58188.0,131,403,81.46073,0,0,0.8371799999999999,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event23_tirf_RAW_Stack.tif,839,255,255,255,46.91955,15.182960000000001,1,941,241.68757000000002,227428.0,140,356,44.88363,234.24147999999997,189.21737,156,205.48077,32055.0,112,278,46.485440000000004,0,0,295.51557,194.35092,156,241.90385,37737.0,120,356,61.33144,2,0,0.8925799999999999,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event23_tirf_RAW_Stack.tif,426,255,255,255,26.992959999999997,11.59859,1,479,289.96868,138895.0,162,385,53.54306,347.80777,334.13462999999996,97,253.8866,24627.0,112,326,62.08846,0,0,318.25047,331.37503,97,303.09278,29400.0,165,385,55.704409999999996,4,0,0.93521,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event24_tirf_RAW_Stack.tif,749,255,255,255,43.74566,16.326439999999998,1,835,317.83952,265396.0,166,861,89.76402,310.77781,321.8254,112,279.34821,31287.0,158,362,64.12315,0,0,367.25768,330.95594,112,402.41964,45071.0,132,861,190.94585,2,0,1.10179,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event25_tirf_RAW_Stack.tif,835,255,255,255,25.78503,37.68204,1,938,304.46695,285590.0,167,610,71.08375,325.35455,337.05215,156,229.22436000000002,35759.0,90,334,67.19827,0,0,294.56158,285.99845,156,320.45513,49991.0,125,610,122.22118,0,0,0.8609399999999999,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event25_tirf_RAW_Stack.tif,400,255,255,255,11.3075,30.5725,1,454,210.05286,95364.0,128,268,36.93209,385.09145,271.94302000000005,137,187.0292,25623.0,82,265,54.28884,1,0,381.58068,243.09716,137,191.94161,26296.0,120,246,34.577870000000004,0,0,0.7850699999999999,mNG_pilU_fliC-,Liquid
3,mNG_pilU_fliC-_liq_Gasket_0_event25_tirf_RAW_Stack.tif,352,255,255,255,26.306820000000002,16.89489,1,403,164.74938,66394.0,83,245,36.924209999999995,109.21741000000002,233.98036000000002,112,160.61607,17989.0,75,245,45.385290000000005,1,0,130.96584,224.44081,112,161.51786,18090.0,88,211,34.9014,0,0,0.95105,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event26_tirf_RAW_Stack.tif,527,255,255,255,21.80361,30.8112,1,599,256.52588,153659.0,137,341,53.09443,267.29226,291.93275,137,229.05839,31381.0,110,341,72.11131,0,0,245.54105,261.18511,137,254.31387,34841.0,123,339,62.88677,1,0,0.8983399999999999,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event27_tirf_RAW_Stack.tif,467,255,255,255,25.5,18.83833,1,533,236.55347000000003,126083.0,132,440,56.509159999999994,305.88588,366.00637,112,206.21428999999998,23096.0,115,266,45.14889,0,0,277.75696,347.53373999999997,112,258.95536,29003.0,120,440,88.09438,2,0,0.97141,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event27_tirf_RAW_Stack.tif,442,255,255,255,25.51357,13.443439999999999,1,501,255.25548999999998,127883.0,125,539,63.53861,359.81427,182.57934,137,215.77372000000003,29561.0,101,292,52.79511,0,0,329.18411000000003,190.41433,137,283.9781,38905.0,133,539,96.58716,0,0,0.9546399999999999,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event28_tirf_RAW_Stack.tif,576,255,255,255,34.42535,24.36458,1,650,251.29538,163342.0,126,335,55.747609999999995,279.54246,283.44062,137,217.36496,29779.0,120,307,49.65497,3,0,246.42692000000002,304.51127,137,226.91241000000002,31087.0,106,326,60.45591999999999,0,0,0.81506,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event29_tirf_RAW_Stack.tif,775,255,255,255,47.84065,12.55677,1,867,200.2549,173621.0,99,289,43.68561,185.5211,317.81811,208,162.6875,33839.0,52,253,58.3397,0,0,240.4789,309.18189,208,197.85096000000001,41153.0,89,289,60.45138000000001,3,0,0.82432,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event2_tirf_RAW_Stack.tif,338,255,255,255,16.07692,27.19527,1,390,280.32308,109326.0,126,465,71.65989,174.15596000000002,221.68103,97,210.40206,20409.0,104,328,56.790490000000005,0,0,166.98668999999998,246.06655,97,263.57732000000004,25567.0,98,465,112.14943999999998,1,0,0.73323,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event2_tirf_RAW_Stack.tif,689,255,255,255,12.91945,43.46372,1,781,314.14725,245349.0,173,559,66.59508000000001,295.62065,242.25928,137,268.20437999999996,36744.0,129,367,68.51257,1,0,298.91022999999996,296.82466,137,345.91971,47391.0,74,559,127.23543000000001,1,0,0.9656799999999999,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event30_tirf_RAW_Stack.tif,712,255,255,255,37.27528,16.80337,1,792,181.80808000000002,143992.0,72,250,39.084540000000004,76.81096,189.59084,156,158.10897,24665.0,56,237,48.58296,0,0,124.25246000000001,178.68688999999998,156,171.6859,26783.0,73,246,51.19083,2,0,0.8552799999999999,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event30_tirf_RAW_Stack.tif,819,255,255,255,23.4536,39.893159999999995,1,919,248.82155,228667.0,129,342,53.81025,222.29899,368.7298,156,205.87179,32116.0,69,287,63.132090000000005,0,0,196.30778,315.97239,156,219.67949,34270.0,69,342,74.2564,1,0,0.79587,mNG_pilU_fliC-,Liquid
3,mNG_pilU_fliC-_liq_Gasket_0_event30_tirf_RAW_Stack.tif,389,255,255,255,15.40231,23.57969,1,444,296.69595,131733.0,156,438,61.975019999999994,311.91284,291.05537000000004,97,278.30928,26996.0,171,335,45.11152,0,0,321.24697000000003,316.88701000000003,97,309.80412,30051.0,147,438,85.03708,2,0,0.98431,mNG_pilU_fliC-,Liquid
4,mNG_pilU_fliC-_liq_Gasket_0_event30_tirf_RAW_Stack.tif,371,255,255,255,17.39757,24.21429,1,427,169.38876000000002,72329.0,82,227,37.44045,410.85027,370.29705,97,157.50515,15278.0,88,212,36.652120000000004,0,0,425.01870999999994,347.621,97,159.62887,15484.0,67,218,44.22229,1,0,0.8888299999999999,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event3_tirf_RAW_Stack.tif,404,255,255,255,16.75,26.61386,1,460,203.19565,93470.0,100,292,47.20115,238.69003999999998,130.03506000000002,112,184.29464,20641.0,76,249,50.947359999999996,0,0,224.23493,108.01415,112,186.85714,20928.0,93,250,39.364509999999996,1,0,0.8438399999999999,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event3_tirf_RAW_Stack.tif,419,255,255,255,16.93914,23.94869,1,477,269.51572000000004,128559.0,140,365,61.09251999999999,338.76094,413.99504,97,230.43299,22352.0,107,318,63.00263,2,0,326.23906,386.00496,97,279.16495,27079.0,158,354,55.47028,0,0,0.91128,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event4_tirf_RAW_Stack.tif,762,255,255,255,27.750659999999996,39.128609999999995,1,864,210.21296,181624.0,89,399,54.455940000000005,161.98019,245.34937999999997,137,180.18248,24685.0,61,263,61.07399,1,0,130.5459,294.98385,137,218.42336,29924.0,63,399,88.90971,0,0,0.92579,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event4_tirf_RAW_Stack.tif,437,255,255,255,21.94622,24.13616,1,499,291.12425,145271.0,144,544,69.73139,381.77836,213.47806,112,274.07142999999996,30696.0,151,381,70.63492,0,0,401.9278,235.78737999999998,112,316.1875,35413.0,148,544,98.75454,0,0,1.02525,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event5_tirf_RAW_Stack.tif,666,255,255,255,29.487990000000003,31.2012,1,757,462.15059,349848.0,211,821,116.60072,338.25355,316.24007,137,424.23357999999996,58120.0,135,749,165.55954,0,0,369.98652999999996,278.96403,137,472.37955999999997,64716.0,189,821,159.10005,4,0,0.9538399999999999,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event5_tirf_RAW_Stack.tif,478,255,255,255,27.63598,17.9728,1,542,259.59963,140703.0,131,355,58.629169999999995,169.70403000000002,394.85639,112,244.88393,27427.0,118,326,59.052690000000005,0,0,138.29596999999998,382.14361,112,248.03571000000002,27780.0,108,355,70.02856,0,0,0.9167,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event6_tirf_RAW_Stack.tif,453,255,255,255,28.612579999999998,16.009929999999997,1,513,281.97076,144651.0,163,490,59.90687,269.67964,249.48752000000002,112,246.76786,27638.0,160,307,40.3708,0,0,300.32036,257.51248,112,305.1875,34181.0,163,490,90.66655,0,0,0.96288,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event7_tirf_RAW_Stack.tif,554,255,255,255,23.93502,29.61011,1,633,283.58136,179507.0,137,561,71.41258,340.10856,147.64811,137,241.72992999999997,33117.0,91,347,76.20855,0,0,312.86962,180.3337,137,289.9635,39725.0,135,561,117.6588,0,0,0.89475,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event7_tirf_RAW_Stack.tif,491,255,255,255,11.6833,32.16395,1,553,239.73237000000003,132572.0,113,327,51.13038,133.5077,376.78457000000003,112,208.95536,23403.0,105,283,55.23307,2,0,130.47235,413.21376000000004,112,235.0625,26327.0,91,327,69.94364,0,0,0.88169,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event8_tirf_RAW_Stack.tif,653,255,255,255,17.46784,39.24119,1,736,320.64538,235995.0,177,561,68.98509,310.94248,190.86392,137,283.56934,38849.0,148,410,76.74603,0,0,295.81341000000003,237.05606,137,320.9781,43974.0,154,561,113.1724,2,0,0.9117200000000001,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event8_tirf_RAW_Stack.tif,692,255,255,255,33.013009999999994,31.12572,1,785,260.35924,204382.0,115,511,68.02879,247.8558,361.2364,156,216.16667,33722.0,71,310,64.48054,0,0,209.07496,393.68089,156,285.87821,44597.0,111,511,103.14364,1,0,0.94186,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_liq_Gasket_0_event9_tirf_RAW_Stack.tif,668,255,255,255,38.36078,13.42216,1,751,283.66844,213035.0,167,871,96.36102,414.12476000000004,227.79869,208,217.42788,45225.0,78,319,65.28995,0,0,363.84295,219.39668999999998,208,329.91827,68623.0,131,871,169.98053000000002,2,0,0.92432,mNG_pilU_fliC-,Liquid
2,mNG_pilU_fliC-_liq_Gasket_0_event9_tirf_RAW_Stack.tif,805,255,255,255,42.33354,19.26894,1,899,170.1891,153000.0,76,241,36.97507,35.5688,262.57281,156,153.89744,24008.0,71,213,43.237109999999994,0,0,93.4312,276.42719,156,158.13461999999998,24669.0,50,241,50.221709999999995,0,0,0.8778600000000001,mNG_pilU_fliC-,Liquid
1,mNG_pilU_fliC-_sol_Gasket_1_event13_tirf_RAW_Stack.tif,937,255,255,255,28.82017,46.355920000000005,1,1051,333.30733,350306.0,132,515,84.81381999999999,301.8466,371.81789,137,239.27737000000002,32781.0,75,493,109.16243,1,0,327.82524,310.61688,137,324.33577,44434.0,102,476,106.02623999999999,6,0,0.8018,mNG_pilU_fliC-,Solid
2,mNG_pilU_fliC-_sol_Gasket_1_event13_tirf_RAW_Stack.tif,1201,255,255,255,32.81224,50.736470000000004,1,1347,132.66073,178694.0,50,226,33.42917,82.54713000000001,304.46181,137,120.20438,16468.0,29,191,39.61991,1,0,34.452870000000004,380.53819,137,121.71533000000001,16675.0,24,190,43.787240000000004,0,0,0.89171,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event14_tirf_RAW_Stack.tif,1043,255,255,255,19.77421,51.391659999999995,1,1166,283.27272999999997,330296.0,118,508,75.69423,293.77582,353.37413,137,254.9635,34930.0,108,452,91.16335,1,0,270.28511000000003,275.9115,137,295.88321,40536.0,107,498,101.63589,1,0,0.9640799999999999,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event18_tirf_RAW_Stack.tif,966,255,255,255,38.84472,40.536229999999996,1,1089,255.28191,278002.0,131,352,49.653659999999995,263.53111,243.03527999999997,137,243.72992999999997,33391.0,123,339,60.54015,2,0,316.67112000000003,194.18459,137,257.16058,35231.0,128,352,63.929680000000005,3,0,0.9748399999999999,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event1_tirf_RAW_Stack.tif,635,255,255,255,17.02441,37.35512,1,713,218.8331,156028.0,117,411,48.91036,258.98067000000003,285.68015,137,183.13138999999998,25089.0,73,262,52.468869999999995,0,0,268.34526,241.1777,137,243.09489,33304.0,107,411,77.67948,1,0,0.9582299999999999,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event20_tirf_RAW_Stack.tif,1009,255,255,255,50.32656,22.062929999999998,1,1131,247.40495,279815.0,118,534,62.214180000000006,382.40706,372.67956000000004,80,238.4375,19075.0,111,349,71.69747,2,0,300.36782999999997,355.45594,80,295.3625,23629.0,133,534,112.24479,1,0,1.09299,mNG_pilU_fliC-,Solid
2,mNG_pilU_fliC-_sol_Gasket_1_event20_tirf_RAW_Stack.tif,656,255,255,255,28.411590000000004,30.57317,1,740,253.01486,187231.0,131,462,61.810759999999995,242.80515,343.18826,137,238.49635,32674.0,111,406,74.80702,2,0,214.24098999999998,310.77112,137,267.80292000000003,36689.0,133,462,82.18244,4,0,1.00085,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event3_tirf_RAW_Stack.tif,950,255,255,255,44.41158,32.58737,1,1079,468.53105,505545.0,202,1708,212.39423,206.75206,244.97796,112,420.11607000000004,47053.0,206,634,131.02553,5,0,271.40274,287.78822,112,876.9821400000001,98222.0,215,1708,420.86164,4,0,1.53915,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event4_tirf_RAW_Stack.tif,1021,255,255,255,31.845740000000003,44.86533,1,1154,253.85442,292948.0,75,600,72.67096,261.2318,390.23897,156,195.78846000000001,30543.0,55,303,70.11723,2,0,302.49904,320.60154,156,291.63462000000004,45495.0,101,600,127.13235,1,0,0.94604,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event5_tirf_RAW_Stack.tif,1047,255,255,255,47.99093,23.765520000000002,1,1172,238.51451,279539.0,93,379,56.90144,231.30425,381.88628,156,237.44872,37042.0,112,379,73.93094,1,0,303.39985,409.87581,156,243.26923,37950.0,105,372,71.67627,1,0,1.01057,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event6_tirf_RAW_Stack.tif,977,255,255,255,10.25435,60.01996,1,1092,169.10165,184659.0,73,302,38.85824,232.86283999999998,38.747170000000004,156,144.79487,22588.0,64,230,42.19138,1,0,227.77938999999998,116.16123,156,167.98718,26206.0,76,302,58.15363000000001,0,0,0.89784,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event7_tirf_RAW_Stack.tif,1073,255,255,255,19.4795,54.642590000000006,1,1202,525.07155,631136.0,213,1610,214.26417,205.44128999999998,420.23485,112,735.08929,82330.0,204,1512,365.31987000000004,0,0,225.72317,333.80379,112,779.53571,87308.0,236,1610,372.00029,2,0,1.60489,mNG_pilU_fliC-,Solid
2,mNG_pilU_fliC-_sol_Gasket_1_event7_tirf_RAW_Stack.tif,967,255,255,255,41.29524,26.803,1,1083,243.33426,263531.0,128,456,56.855030000000006,345.50798,171.08902,156,209.62179,32701.0,110,308,60.78957,2,0,288.88982000000004,135.28146999999998,156,273.64103,42688.0,126,456,88.38632,0,0,0.9902,mNG_pilU_fliC-,Solid
1,mNG_pilU_fliC-_sol_Gasket_1_event8_tirf_RAW_Stack.tif,615,255,255,255,27.4252,26.405690000000003,1,700,346.69,242683.0,154,851,114.39866,152.27638000000002,321.20057,137,275.67152999999996,37767.0,83,480,116.73557,1,0,116.74416000000001,292.77376,137,444.89780999999994,60951.0,161,851,187.51734,11,0,1.0661,mNG_pilU_fliC-,Solid
