Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP
1,1,2.7209,3.82655374953077,1.08168780697771,1.04,2819,2016.05434782609,2138,566,1403,880.866459627329,973,171
1,2,1.711125,2.50154328932551,1.05449021401443,1.0090713552569,1522,978.760493827161,1015,304,1144,741.291358024691,766,168
1,3,2.361775,3.50155374953077,1.08239166002435,0.975,2050,1414.77638640429,1485,419,1472,915.389982110912,1002,192
1,4,1.90125,2.92265935252575,1.06544953257542,0.946414285606467,1119,729.924444444444,758,208,1308,872.313333333333,897,166
1,5,1.83365,2.89992765261748,1.06831805035258,0.946414285606467,2284,1554.51843317972,1618,420,1346,891.831797235023,929.5,153
1,6,2.3998,3.52385822331377,1.07802952550868,0.975,1251,827.720070422535,870,245,1296,827.522887323944,889,222
1,7,2.0618,3.10231493398826,1.06272177114388,0.91,2001,1388.87090163934,1446.5,407,1228,785.133196721311,815.5,277
1,8,2.927925,4.32616269709676,1.07001564267565,0.946414285606467,1954,1356.81096681097,1404,422,1380,850.10101010101,928,167
1,9,2.03645,3.11765935252575,1.06298324049419,0.946414285606467,2448,1739.38796680498,1821,533,1255,805.336099585062,860.5,185
1,10,2.1125,2.96386868351903,1.03792732805331,1.01533245786787,2564,1679.93,1770.5,446,1375,900.052,947,207
1,11,2.1801,3.30612652340551,1.07830372487466,0.946414285606467,1160,780.515503875969,806.5,263,1227,805.476744186047,854,258
1,12,2.066025,3.21420264185125,1.07778924854023,0.946414285606467,1869,1279.85889570552,1332,305,1390,922.916155419223,979,161
1,13,2.9913,4.44039105243401,1.04310935202441,0.867208164168212,3495,2548.80084745763,2668,828,1459,1004.40960451977,1057,185
1,14,2.640625,4.18771644662753,1.07317740370634,0.990050503762308,4325,3082.96,3164,1169,1735,1097.9328,1144,244
1,15,3.578575,5.40269073314154,1.04142268864562,0.937443331620637,3823,2765.47225501771,2885,796,1350,860.776859504132,944,145
1,16,4.06445,6.11732539419352,1.07188749105255,0.946414285606467,7991,5562.44178794179,5782.5,1524,1581,1009.26715176715,1080.5,171
1,17,2.184325,3.37346717087976,1.04852813742386,0.867208164168212,1518,1019.64796905222,1058,331,1381,927.112185686654,993,124
1,18,3.11805,5.1542701961583,1.03835310762714,0.937443331620637,2654,1932.71273712737,1995,738,1315,892.177506775068,935,249
1,19,2.98285,4.75423881554251,1.04907086599343,0.91,7866,5579.99433427762,5821,1557,1180,812.464589235128,844,160
1,20,1.820975,2.76616269709676,1.07573969084524,0.946414285606467,2412,1698.59164733179,1784,580,1328,859.051044083527,936,119
1,21,2.657525,4.01693434175952,1.07060404539402,0.946414285606467,2260,1585.51828298887,1662,566,1271,881.817170111288,926,256
1,22,2.708225,4.39116269709676,1.05634192750876,0.867208164168212,1897,1385.0639625585,1444,484,1366,942.928237129485,981,295
1,23,2.091375,2.95192388155425,1.0089556517268,0.946414285606467,2843,2010.61414141414,2132,609,1432,981.408080808081,1017,207
1,24,2.3998,3.66309703885628,1.08435821738502,0.937443331620637,2974,2187.29225352113,2335.5,618,1370,925.301056338028,991.5,166
1,25,3.130725,4.47925973595304,1.07621975913839,1.07594144822105,1544,1070.66261808367,1106,458,1219,822.503373819163,872,250
1,26,2.535,3.48769552621701,1.03110021546863,1.0090713552569,1682,1139.53833333333,1187,375,1456,997.125,1051,334
1,27,2.378675,3.6130142312685,1.07131895198086,0.990050503762308,2614,1858.03019538188,1988,524,1302,827.641207815275,927,143
1,28,2.108275,3.22386868351903,1.0622720143806,0.990050503762308,4715,3318.46492985972,3458,1079,1404,928.040080160321,981,235
1,29,2.936375,4.28574593117676,1.07915560288277,1.0090713552569,1605,1071.70503597122,1116,328,1461,917.78273381295,1024,154
1,30,3.20255,4.79693434175952,1.07784575575014,0.946414285606467,2991,2097.43667546174,2209.5,515,1384,918.982849604222,957,155
1,31,3.3462,5.30386868351903,1.08231174597005,0.884095583067804,5263,3684.48863636364,3842.5,1181,1361,861.943181818182,922.5,155
1,32,3.4645,5.251445228457,1.07303096573228,0.975,3672,2581.61463414634,2649.5,783,1324,794.463414634146,856,122
1,33,1.913925,2.74577164466275,1.02756122270306,0.946414285606467,1969,1357.01103752759,1402,507,1299,806.209713024283,877,214
1,34,3.10115,4.78614744381603,1.05179321673923,0.937443331620637,2559,1831.04495912807,1896,606,1414,948.197547683924,988,294
1,35,3.2279,4.81264409924502,1.04573474364411,0.990050503762308,2231,1482.1387434555,1537.5,448,1403,916.472513089005,947,273
1,36,2.0111,3.09344145739377,1.06711482472261,0.937443331620637,4589,3261.76890756303,3396,973,1521,1014.18487394958,1080,174
1,37,3.603925,4.90001046020526,1.05882089914962,1.0090713552569,1025,680.95427901524,695,205,1396,864.804220398593,965,145
1,38,2.366,3.5234309971885,1.06926623348854,0.946414285606467,9071,6463.02321428571,6816.5,1844,1316,821.0125,911,148
1,39,2.361775,3.4830142312685,1.06913383707287,0.990050503762308,4270,3016.51520572451,3143,886,1385,902.774597495528,1001,125
1,40,3.72645,5.49504184082106,1.03489689645696,0.990050503762308,3391,2452.88095238095,2575,731,1261,865.603174603175,903.5,121
1,41,2.674425,3.76346717087976,1.0442941466722,0.946414285606467,2872,2083.70142180095,2201,655,1453,938.952606635071,1005,215
1,42,2.1801,3.40771644662753,1.05232334518141,0.937443331620637,2016,1354.57558139535,1407.5,441,1357,857.164728682171,918.5,143
