 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Strain,Growth
1,fliC-_PaQa_Gasket_0_event2_tirf_RAW_Stack.tif,546,255,255,255,15.2033,35.91209,1,614,3039.02117,1865959.0,1278,3687,727.45238,243.24871000000002,284.99557999999996,137,2529.72263,346572.0,415,3687,1098.93276,7,0,232.68642999999997,248.02296,137,2908.19708,398423.0,1380,3685,755.40073,1,0,0.8246899999999999,fliC-,Liquid
2,fliC-_PaQa_Gasket_0_event2_tirf_RAW_Stack.tif,704,255,255,255,18.92756,38.39631,1,789,551.77567,435351.0,273,768,140.61529,397.299,206.09736,156,465.03205,72545.0,156,703,154.31493999999998,5,0,414.74725,252.8854,156,512.32051,79922.0,238,748,145.31976,0,0,0.82401,fliC-,Liquid
1,fliC-_PaQa_Gasket_0_event3_tirf_RAW_Stack.tif,536,255,255,255,11.253730000000001,36.57649,1,601,1503.1830300000001,903413.0,666,2161,364.83689,403.52964,146.76772,137,1210.32117,165814.0,246,2045,533.4476099999999,2,0,403.52964,106.23228,137,1228.32117,168280.0,412,1798,388.74318,4,0,0.70034,fliC-,Liquid
1,fliC-_PaQa_Gasket_0_event4_tirf_RAW_Stack.tif,606,255,255,255,34.91089,18.53795,1,683,1161.24597,793131.0,527,1761,316.1278,252.93695,346.51179,137,1032.68613,141478.0,597,1443,249.17681000000002,1,0,290.38797999999997,364.82799,137,1074.8175199999998,147250.0,342,1761,430.94403,1,0,0.85444,fliC-,Liquid
1,fliC-_PaQa_Gasket_0_event5_tirf_RAW_Stack.tif,777,255,255,255,23.96976,37.81145,1,877,679.90992,596281.0,306,1017,192.55611000000002,234.00922999999997,392.11192,156,593.23077,92544.0,213,967,214.53697999999997,2,0,205.4919,341.60542000000004,156,626.63462,97755.0,244,983,223.15167999999997,1,0,0.8488399999999999,fliC-,Liquid
1,fliC-_PaQa_Gasket_0_event6_tirf_RAW_Stack.tif,931,255,255,255,13.51719,57.06069,1,1043,1276.65772,1331554.0,591,2033,349.13542,175.38808,218.73116000000002,156,1037.42308,161838.0,304,1592,348.34001,2,0,170.3001,294.24775,156,1223.6987199999999,190897.0,263,1977,463.00083,4,0,0.8443200000000001,fliC-,Liquid
1,fliC-_PaQa_Gasket_0_event7_tirf_RAW_Stack.tif,620,255,255,255,10.803230000000001,44.608059999999995,1,702,1428.85185,1003054.0,647,2148,388.24242999999996,251.29188,370.62694,137,1209.77372,165739.0,246,1963,486.01607,5,0,251.29188,320.37306,137,1295.7956199999999,177524.0,375,1971,444.13772,1,0,0.81267,fliC-,Liquid
1,fliC-_PaQa_Gasket_0_event8_tirf_RAW_Stack.tif,476,255,255,255,27.54622,21.4979,1,543,1150.14365,624528.0,450,1668,332.69532000000004,299.03708,313.55357999999995,137,1018.0438,139472.0,367,1510,327.77648999999997,1,0,326.96292,294.44642000000005,137,1033.21898,141551.0,359,1637,350.86311,0,0,0.80318,fliC-,Liquid
1,fliC-_PaQa_Gasket_0_event9_tirf_RAW_Stack.tif,754,255,255,255,10.63793,53.00133,1,846,529.91962,448312.0,232,776,135.21374,288.45047,229.57692000000003,156,429.4359,66992.0,166,646,126.85323999999999,2,0,288.45047,289.42307999999997,156,506.28846,78981.0,147,766,174.61005,3,0,0.82635,fliC-,Liquid
2,fliC-_PaQa_Gasket_0_event9_tirf_RAW_Stack.tif,504,255,255,255,30.03373,23.72619,1,572,567.28147,324485.0,242,828,149.76818,259.21927,413.19133999999997,137,504.74453,69150.0,269,720,122.92567,0,0,285.9147,392.98577,137,530.20438,72638.0,207,782,159.87703,0,0,0.84406,fliC-,Liquid
3,fliC-_PaQa_Gasket_0_event9_tirf_RAW_Stack.tif,479,255,255,255,14.01775,30.29958,1,541,523.9907599999999,283479.0,242,740,133.41752,385.2141,325.13204,137,438.74453,60108.0,121,733,179.27575,0,0,377.09722999999997,292.03477000000004,137,479.81752,65735.0,258,663,117.2989,0,0,0.77792,fliC-,Liquid
1,fliC-_PaQa_solid_0_event10_tirf_RAW_Stack.tif,750,255,255,255,15.63067,46.29067,1,837,470.21744,393572.0,217,718,122.46956000000002,414.47777,223.49482999999998,156,368.63462000000004,57507.0,199,535,78.59435,2,0,404.87527,276.38684,156,429.21154,66957.0,119,686,162.30103,1,0,0.77825,fliC-,Liquid
1,fliC-_PaQa_solid_0_event11_tirf_RAW_Stack.tif,1361,255,255,255,56.34717,53.28325,1,1532,1708.2597899999998,2617054.0,618,2664,523.51503,224.86047000000002,180.76832,137,1412.67883,193537.0,452,2361,534.54766,5,0,145.18038,252.38942999999998,137,1510.56934,206948.0,487,2332,561.9553400000001,11,0,0.8295399999999999,fliC-,Liquid
1,fliC-_PaQa_solid_0_event14_tirf_RAW_Stack.tif,715,255,255,255,40.98392,17.54196,1,803,1398.09215,1122668.0,591,2317,412.73672,205.64863,279.54213,37,1031.94595,38182.0,802,1267,132.12198999999998,2,0,144.31523,291.2687,37,1289.0,47693.0,691,1825,334.67605,3,0,0.81596,fliC-,Liquid
1,fliC-_PaQa_solid_0_event1_tirf_RAW_Stack.tif,781,255,255,255,32.67157,35.61908,1,877,1295.23603,1135922.0,491,2051,400.57986,187.23838999999998,191.31436000000002,177,1057.45763,187170.0,456,1758,349.81442999999996,1,0,219.55673,149.527,177,1209.02825,213998.0,223,2051,546.25712,3,0,0.80665,fliC-,Liquid
1,fliC-_PaQa_solid_0_event2_tirf_RAW_Stack.tif,480,255,255,255,31.883329999999997,18.475,1,542,494.07010999999994,267786.0,232,684,125.09423999999999,344.22073,231.94515,137,407.90511000000004,55883.0,115,649,160.06905,1,0,312.80464,220.98207000000002,137,454.65693,62288.0,226,630,121.87955,2,0,0.77254,fliC-,Liquid
