Frame,CellID,Area,CellLength,CellSinuosity,CellWidth,MaxCellIntensity_PaQa,MeanCellIntensity_PaQa,MedianCellIntensity_PaQa,MinCellIntensity_PaQa,MaxCellIntensity_RFP,MeanCellIntensity_RFP,MedianCellIntensity_RFP,MinCellIntensity_RFP,Strain,Growth,Bio_Rep
1,2,2.158975,3.1088477631085003,1.01670601290957,0.946414285606467,613,372.663405088063,390.0,118,1094,712.054794520548,745.0,193,pilB-,Liquid,2
1,3,2.27305,3.59766981273101,1.08526992842564,0.946414285606467,531,328.451672862454,338.0,90,993,608.163568773234,654.0,95,pilB-,Liquid,2
1,4,2.2984,3.27039105243401,1.05532593550312,0.975,368,209.10845588235298,213.5,56,1043,689.612132352941,726.0,101,pilB-,Liquid,2
1,5,1.956175,2.95001046020526,1.0790617118338002,0.946414285606467,345,193.11663066954603,196.0,47,934,603.647948164147,637.0,74,pilB-,Liquid,2
1,6,1.8252,2.56192388155425,1.01028880179665,0.946414285606467,504,275.143518518519,280.0,92,1029,566.703703703704,609.5,107,pilB-,Liquid,2
1,7,1.69845,2.69420264185125,1.07705869662398,0.946414285606467,451,273.524875621891,280.5,94,1035,656.699004975124,689.0,205,pilB-,Liquid,2
1,8,2.1125,3.252278760297,1.07633390958664,0.946414285606467,406,235.13,241.0,68,1052,645.118,675.0,91,pilB-,Liquid,2
1,9,2.158975,3.46305040495976,1.1236920355231002,0.946414285606467,390,244.13698630137,253.0,73,981,600.346379647749,662.0,98,pilB-,Liquid,2
1,10,1.753375,2.5911265234055,1.07386739011171,1.07200746266059,381,218.093975903614,222.0,54,1135,675.6795180722889,710.0,90,pilB-,Liquid,2
1,11,2.32375,3.34654328932551,1.0429303981678,0.946414285606467,512,313.492727272727,320.0,72,1295,822.327272727273,897.5,145,pilB-,Liquid,2
1,12,2.429375,3.33539105243401,1.0544902140144201,1.0090713552569,461,280.393043478261,297.0,60,1391,916.798260869565,974.0,205,pilB-,Liquid,2
1,13,3.0082,4.64001046020526,1.0668713576839302,0.946414285606467,348,218.488764044944,220.0,51,1092,687.946629213483,720.0,86,pilB-,Liquid,2
1,14,2.44205,3.9119448019647796,1.0757396908452401,0.937443331620637,453,251.842560553633,264.0,50,1110,697.757785467128,743.5,138,pilB-,Liquid,2
1,15,2.175875,3.189557520594,1.03014849895755,0.990050503762308,423,235.415533980583,244.0,56,1276,838.419417475728,885.0,139,pilB-,Liquid,2
1,16,1.871675,2.71650711563425,1.0744297531093498,0.990050503762308,518,321.083521444695,335.0,88,1338,827.225733634311,863.0,158,pilB-,Liquid,2
1,17,1.8759,2.7838477631085,1.01857026770862,0.867208164168212,354,220.231981981982,227.0,58,1151,687.4527027027029,722.5,147,pilB-,Liquid,2
1,18,2.15475,3.0438477631085004,1.0180092853205698,0.946414285606467,402,243.60784313725497,252.5,71,1151,675.513725490196,716.5,131,pilB-,Liquid,2
1,20,3.096925,4.5758030252785495,1.0410063143093,0.990050503762308,646,419.65347885402497,430.0,111,1517,897.757162346521,981.0,121,pilB-,Liquid,2
1,21,2.894125,4.15802469147376,1.04489804402529,0.990050503762308,511,306.87299270073,321.0,71,1132,722.172262773723,769.0,138,pilB-,Liquid,2
1,23,1.694225,2.41423881554251,1.07714940074813,0.990050503762308,482,291.022443890274,297.0,86,1455,908.5162094763091,980.0,153,pilB-,Liquid,2
1,25,2.480075,3.53962986797652,1.08199910007047,1.04,492,301.272572402044,303.0,59,1276,784.308347529813,852.0,108,pilB-,Liquid,2
1,26,1.9604,3.04193434175952,1.08020042269884,0.946414285606467,667,417.963362068966,438.0,147,1492,1004.38146551724,1061.5,256,pilB-,Liquid,2
1,28,2.488525,3.4496194077712596,1.03564393225383,0.975,490,292.439728353141,301.0,90,1338,865.4057724957561,931.0,70,pilB-,Liquid,2
1,29,2.0618,3.081861994377,1.04846315786682,0.990050503762308,513,318.65368852459,324.0,114,1537,991.784836065574,1066.5,185,pilB-,Liquid,2
1,30,3.181425,4.671553749530769,1.07653133717244,0.946414285606467,756,492.224435590969,510.0,126,1589,1026.12749003984,1125.0,140,pilB-,Liquid,2
1,31,2.6871,4.13578210486802,1.11149131205856,0.946414285606467,612,385.366352201258,398.0,90,1299,751.3176100628931,830.0,101,pilB-,Liquid,2
1,33,2.1632,3.3807925650732797,1.0527403721667,0.975,445,268.6484375,275.5,82,1180,710.560546875,778.0,110,pilB-,Liquid,2
1,34,1.981525,3.0461265234055,1.07824785424096,0.990050503762308,484,290.697228144989,301.0,84,1236,782.366737739872,847.0,154,pilB-,Liquid,2
1,35,2.9575,4.6565746699413,1.03188118957568,0.937443331620637,605,389.462857142857,400.5,128,1360,911.174285714286,934.5,208,pilB-,Liquid,2
1,36,1.956175,3.11531870505149,1.07170221478027,0.9306583691129631,398,256.269978401728,259.0,78,1236,820.1663066954641,848.0,246,pilB-,Liquid,2
1,37,1.812525,2.72808657865101,1.07900964893169,0.990050503762308,489,302.680652680653,317.0,87,1420,849.895104895105,921.0,163,pilB-,Liquid,2
1,38,1.86745,3.0572787602969997,1.07735847996135,0.946414285606467,495,304.690045248869,319.0,83,1178,796.934389140271,845.0,147,pilB-,Liquid,2
1,39,2.74625,4.1488477631085,1.0126394910290601,0.867208164168212,477,315.06,323.0,64,1323,898.873846153846,921.0,160,pilB-,Liquid,2
1,41,2.13785,3.227695526217,1.03094432229408,0.946414285606467,605,382.120553359684,396.0,102,1304,808.847826086957,893.0,159,pilB-,Liquid,2
