Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_11,105,0,0,4,0,0,300,0,300,0.31872,11,11,194.84998000000002,29.4324,0,0.13647,0.8352,0.0,0.052070000000000005,0.17506,3.98846,4.66392,3.02502,4.03716,0.33673000000000003,pilG-fliC-,PaQa,2,1
Track_19,86,1,1,7,0,0,228,0,228,1.3044,18,19,197.18429,48.78935,0,0.12254000000000001,0.56604,0.0,0.08148999999999999,0.13755,2.31758,3.4342699999999997,1.24971,2.2308,0.45026000000000005,pilG-fliC-,PaQa,2,1
Track_27,101,0,0,0,0,0,300,0,300,0.51986,26,27,105.85092,37.67689,0,0.057120000000000004,0.35733000000000004,2.363e-07,0.036410000000000005,0.06765,4.34068,5.07108,3.63525,4.38478,0.32587,pilG-fliC-,PaQa,2,1
Track_29,101,0,0,0,0,0,300,0,300,0.45715,28,29,5.7857,42.46562,0,0.07,0.8852899999999999,8.916e-08,0.0443,0.12433,4.17669,4.95582,3.36646,4.18852,0.289,pilG-fliC-,PaQa,2,1
Track_36,101,0,0,0,0,0,300,0,300,0.32671,35,36,145.81781,68.27428,0,0.15104,0.41453,3.734e-08,0.13635,0.09496,4.217569999999999,4.99325,3.5881,4.205369999999999,0.22516,pilG-fliC-,PaQa,2,1
Track_44,83,0,0,10,0,0,195,0,195,1.64957,40,44,207.59028,60.08784,0,0.05532,0.3126,3.773e-08,0.05351,0.056,2.46722,3.4218800000000003,2.05757,2.39243,0.34267,pilG-fliC-,PaQa,2,1
Track_58,108,0,0,3,0,0,300,0,300,0.63753,52,58,204.88248000000002,72.75793,0,0.046560000000000004,0.41021,0.0,0.027889999999999998,0.07081,3.18898,4.50936,2.37091,3.17656,0.37434,pilG-fliC-,PaQa,2,1
Track_64,65,0,0,0,0,0,192,0,192,2.4487799999999997,58,64,317.40786,93.61362,0,0.15203,0.42523999999999995,0.00765,0.13369,0.09077,3.4351800000000003,4.544490000000001,1.73837,3.5330699999999995,0.56966,pilG-fliC-,PaQa,2,1
Track_67,101,0,0,0,0,0,300,0,300,1.12311,61,67,16.94746,91.35675,0,0.03227,0.14067000000000002,2.85e-08,0.03171,0.02729,3.6850099999999997,4.50191,3.01485,3.7190199999999995,0.28922,pilG-fliC-,PaQa,2,1
Track_72,102,0,0,1,0,0,300,0,300,0.32206,66,72,46.80831,88.83733000000001,0,0.1626,0.45623,1.274e-07,0.13799,0.11248,3.5315800000000004,4.703180000000001,2.3868400000000003,3.4988699999999997,0.28829,pilG-fliC-,PaQa,2,1
Track_87,102,1,1,1,0,0,300,0,300,0.36021,81,87,126.28626000000001,98.38468,0,0.01697,0.07639,3.132e-10,0.01652,0.017830000000000002,3.8084599999999997,4.11674,3.30188,3.82173,0.16985999999999998,pilG-fliC-,PaQa,2,1
Track_94,99,1,2,0,0,0,300,0,300,1.35243,86,94,109.14863999999999,130.18395,0,0.06817000000000001,0.41544,7e-05,0.04417,0.07391,2.60588,3.3006,1.0235,2.72511,0.49359,pilG-fliC-,PaQa,2,1
Track_96,110,0,0,2,0,0,300,0,300,1.02221,88,96,150.75824,131.61715,0,0.08597,0.87905,1.0699999999999999e-07,0.05248,0.12802,3.7332,6.9513300000000005,1.28406,3.7741800000000003,1.2159799999999998,pilG-fliC-,PaQa,2,1
Track_98,101,0,0,0,0,0,300,0,300,1.12042,90,98,115.78542,127.03027,0,0.02575,0.19602999999999998,3.571e-08,0.01708,0.02815,3.3485699999999996,4.060219999999999,2.66415,3.3648599999999997,0.31209000000000003,pilG-fliC-,PaQa,2,1
Track_103,106,0,0,3,0,0,300,0,300,4.15771,94,103,261.40962,122.35155,0,0.05117,0.29889,5.8050000000000005e-09,0.04358,0.05513,2.89811,3.8083099999999996,2.05757,2.86611,0.37606,pilG-fliC-,PaQa,2,1
Track_112,101,0,0,0,0,0,300,0,300,0.3102,102,112,123.63056999999999,133.58638,0,0.02471,0.21083000000000002,2.734e-08,0.01669,0.029560000000000003,3.1181400000000004,3.7806900000000003,2.36111,3.12244,0.29734,pilG-fliC-,PaQa,2,1
Track_118,104,0,0,2,0,0,300,0,300,0.23440999999999998,108,118,246.79432000000003,155.55633,0,0.0226,0.17712999999999998,0.0,0.016,0.02951,4.31487,5.034619999999999,3.8427800000000003,4.27102,0.20831,pilG-fliC-,PaQa,2,1
Track_128,102,0,0,1,0,0,300,0,300,0.34975,117,128,219.97175,175.68263000000002,0,0.01877,0.183,4.3680000000000005e-08,0.01114,0.02719,3.68204,4.07125,3.34007,3.68489,0.16135,pilG-fliC-,PaQa,2,1
Track_131,103,0,0,1,0,0,300,0,300,0.7141,120,131,226.98398999999998,167.82536000000002,0,0.01475,0.09169,4.981e-09,0.010440000000000001,0.01743,3.7611800000000004,4.10186,3.26138,3.7609800000000004,0.18432,pilG-fliC-,PaQa,2,1
Track_141,103,0,0,2,0,0,300,0,300,0.16025999999999999,130,141,203.65323,182.85775,0,0.038110000000000005,0.49991,3.059e-08,0.01859,0.07537,4.0833900000000005,6.674410000000001,3.3731699999999996,3.95888,0.56513,pilG-fliC-,PaQa,2,1
Track_145,101,0,0,0,0,0,300,0,300,0.56421,134,145,299.66992,180.41387,0,0.13149,0.43876000000000004,2.908e-07,0.11513,0.08834,3.17267,5.35567,2.2308,3.11485,0.4448,pilG-fliC-,PaQa,2,1
Track_151,103,0,0,2,0,0,300,0,300,0.28962,139,151,272.31262999999996,204.56802,0,0.03481,0.19704000000000002,5.11e-09,0.02926,0.0341,2.88687,3.40595,2.2136,2.93489,0.27235,pilG-fliC-,PaQa,2,1
Track_153,103,0,0,2,0,0,300,0,300,1.8372099999999998,141,153,317.28472999999997,200.36526,0,0.03555,0.20064,7.976e-09,0.03047,0.03386,3.4870699999999997,4.29402,2.5047,3.59542,0.38361,pilG-fliC-,PaQa,2,1
Track_156,106,0,0,2,0,0,300,0,300,0.30616,143,156,34.49243,193.66621,0,0.02106,0.10668,8.466e-09,0.013430000000000001,0.02338,3.7858400000000003,4.0926599999999995,3.20349,3.8307,0.18185,pilG-fliC-,PaQa,2,1
Track_159,104,0,0,2,0,0,300,0,300,1.126,146,159,216.86917999999997,234.45844,0,0.11947999999999999,0.4905,1.51e-08,0.09957,0.09794,3.4065800000000004,3.7551400000000004,2.91015,3.4338,0.18131,pilG-fliC-,PaQa,2,1
Track_160,111,1,1,3,0,0,300,0,300,0.43104,147,160,282.36888,235.51183999999998,0,0.01739,0.11974000000000001,1.6880000000000003e-08,0.0087,0.02441,3.22715,3.8182,1.14181,3.17656,0.31128,pilG-fliC-,PaQa,2,1
Track_161,111,1,1,4,0,0,300,0,300,0.60452,148,161,47.89065,220.11078999999998,0,0.04202,0.40058,4.825e-09,0.0225,0.06986,2.77161,5.89331,1.87315,2.64984,0.42533999999999994,pilG-fliC-,PaQa,2,1
Track_180,101,0,0,0,0,0,300,0,300,0.45325,161,180,68.74563,237.47442999999998,0,0.02522,0.06944,0.0,0.02137,0.01803,3.7283800000000005,4.27686,3.35,3.74586,0.18682,pilG-fliC-,PaQa,2,1
Track_189,107,0,0,5,0,0,300,0,300,4.388319999999999,170,189,49.23174,267.5362,0,0.03732,0.10482999999999999,1.7549999999999998e-08,0.03576,0.02361,3.0758900000000002,3.7097,1.90153,3.14249,0.43626000000000004,pilG-fliC-,PaQa,2,1
Track_192,103,0,0,2,0,0,300,0,300,2.4234400000000003,173,192,191.83836000000002,298.67772,0,0.052020000000000004,0.35295,1.256e-08,0.032139999999999995,0.059379999999999995,3.27466,5.0493,2.2456,3.3462300000000003,0.41541000000000006,pilG-fliC-,PaQa,2,1
Track_195,105,0,0,4,0,0,300,0,300,3.70557,175,195,28.155079999999998,296.55137,0,0.03573,0.12646,1.7130000000000002e-08,0.03083,0.030780000000000002,3.3757,3.74674,2.36096,3.42046,0.23565,pilG-fliC-,PaQa,2,1
Track_196,101,0,0,0,0,0,300,0,300,0.45803,176,196,144.16135,285.80915,0,0.03572,0.8480700000000001,5.417999999999999e-09,0.01339,0.10711,2.11828,2.8971400000000003,1.46902,2.03605,0.30215,pilG-fliC-,PaQa,2,1
Track_205,104,0,0,2,0,0,300,0,300,0.5102899999999999,183,205,116.33073,323.40049,0,0.015130000000000001,0.0803,0.0,0.00476,0.02093,3.36067,3.7618099999999997,2.61805,3.3748400000000003,0.19165,pilG-fliC-,PaQa,2,1
Track_206,101,0,0,0,0,0,300,0,300,0.80637,184,206,309.24683999999996,321.584,0,0.03067,0.50836,5.4409999999999996e-08,0.019819999999999997,0.05644,3.6365300000000005,4.06901,2.8702900000000002,3.6398900000000003,0.21641,pilG-fliC-,PaQa,2,1
