Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_10,56,2,2,2,0,0,168,0,168,4.50784,10,10,16.28813,12.4841,0,0.3077,1.07845,0.02432,0.19729,0.2345,3.12207,4.10499,1.24902,3.17818,0.60831,fliC-,PaQa,3,1
Track_25,78,0,0,1,0,0,225,0,225,10.15194,25,25,242.69859,23.68661,0,0.18539,1.08229,0.00632,0.12078,0.21208,4.17001,6.5811,2.81957,4.12023,0.6685399999999999,fliC-,PaQa,3,1
Track_27,99,2,2,1,0,0,300,0,300,1.3,27,27,0.0,15.275,0,0.13529000000000002,0.71883,0.0,0.08988,0.16416,3.68719,6.47745,1.3403200000000002,3.68673,0.65952,fliC-,PaQa,3,1
Track_31,105,0,0,1,0,0,300,0,300,1.33065,31,31,42.08501,18.77209,0,0.05916,0.75469,2.036e-07,0.03151,0.09277,3.50138,5.03752,2.49413,3.2443,0.63349,fliC-,PaQa,3,1
Track_50,113,2,1,2,0,0,300,0,300,0.55896,50,50,186.6021,45.175,0,0.12014,1.4416,4.147e-08,0.03728,0.22429,3.94055,6.583660000000001,2.01005,3.84529,0.68204,fliC-,PaQa,3,1
Track_68,136,0,0,3,0,0,300,0,300,6.60335,68,68,129.53095,47.43831,0,0.37067,1.22852,0.00557,0.33873000000000003,0.29281,3.2146,6.572030000000002,1.06975,3.10324,1.02939,fliC-,PaQa,3,1
Track_77,139,2,1,2,0,0,300,0,300,4.02537,77,77,33.83853,62.2212,0,0.2542,1.6276,0.01217,0.15813,0.27414,3.57396,5.31684,1.15484,3.74843,0.7303,fliC-,PaQa,3,1
Track_87,122,0,0,4,0,0,300,0,300,1.39467,87,87,146.55795,68.8699,0,0.14801,1.45634,0.00235,0.05787000000000001,0.24538,3.1619900000000003,6.1321,1.83551,3.12406,0.6097600000000001,fliC-,PaQa,3,1
Track_93,119,2,1,4,0,0,300,0,300,5.50203,93,93,260.11123,71.84179,0,0.29575,1.31405,3.999e-07,0.18994,0.28595,3.21516,6.4427,1.43645,2.87771,0.96172,fliC-,PaQa,3,1
Track_98,174,1,1,4,0,0,300,0,300,2.75842,98,98,164.5377,68.35086,0,0.14755,1.62244,0.00065,0.06151,0.23981,3.4177699999999995,6.03233,1.91729,3.41371,0.57352,fliC-,PaQa,3,1
Track_105,63,2,1,1,0,0,189,0,189,9.0262,105,105,292.0496100000001,89.24955,0,0.5069100000000001,1.35752,0.08489,0.4608600000000001,0.2551,2.42014,4.65381,1.06975,2.39243,0.63173,fliC-,PaQa,3,1
