Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_0,101,0,0,0,0,0,300,0,300,0.23452,0,0,40.4638,58.81469,0,0.03169,0.09345,1.91e-08,0.03217,0.0224,4.01135,4.389480000000002,3.5168800000000005,4.0154,0.13929,pilG-fliC-,PaQa,0,1
Track_1,101,0,0,0,0,0,300,0,300,0.54256,1,1,149.7133,56.26787,0,0.01564,0.07841000000000001,0.0,0.008320000000000001,0.01957,2.49583,2.8524700000000003,2.15345,2.4331,0.19856,pilG-fliC-,PaQa,0,1
Track_2,106,0,0,4,0,0,300,0,300,0.5371199999999999,2,2,94.04051,55.32066,0,0.13985999999999998,0.40433,5.2960000000000006e-08,0.12159,0.08259,2.08177,2.75412,1.41064,2.07477,0.26237,pilG-fliC-,PaQa,0,1
Track_3,101,0,0,0,0,0,300,0,300,0.25025,3,3,146.32315,54.49061,0,0.00904,0.04963,0.0,0.00262,0.01325,2.57657,3.08988,2.23769,2.5654,0.21502,pilG-fliC-,PaQa,0,1
Track_7,103,0,0,1,0,0,300,0,300,0.49281,7,7,186.51813,60.56389,0,0.01457,0.06924,1.236e-08,0.00049,0.01948,3.33454,3.74036,2.71325,3.4700300000000004,0.32011,pilG-fliC-,PaQa,0,1
Track_8,101,0,0,0,0,0,300,0,300,0.35701,8,8,35.59418,46.93548,0,0.01067,0.06812,5.965e-09,0.00831,0.01334,3.1488,3.47735,1.93423,3.18794,0.21474,pilG-fliC-,PaQa,0,1
Track_9,108,0,0,5,0,0,300,0,300,0.36336,9,9,150.8,47.45,0,0.17499,0.4289600000000001,0.01458,0.15449000000000002,0.09956,2.30843,2.91015,1.07579,2.34812,0.27353,pilG-fliC-,PaQa,0,1
Track_12,105,0,0,2,0,0,300,0,300,0.87689,12,12,137.96264,52.83031999999999,0,0.07121,0.23354,2.154e-06,0.05546,0.048310000000000006,3.42608,4.00701,2.4567900000000003,3.46461,0.25675,pilG-fliC-,PaQa,0,1
Track_14,104,0,0,3,0,0,300,0,300,2.4081,14,14,287.98109,50.18477,0,0.08347,0.31854,1.061e-08,0.07556,0.06451,3.51833,4.1442,3.06373,3.51662,0.21302,pilG-fliC-,PaQa,0,1
Track_15,107,0,0,5,0,0,300,0,300,1.02489,15,15,205.09888,49.32249,0,0.12234,0.41665,5.684e-14,0.10509,0.08307,2.1794,2.75412,1.24902,2.2136,0.2891,pilG-fliC-,PaQa,0,1
Track_18,102,0,0,1,0,0,300,0,300,0.5141600000000001,18,18,244.56424,82.51857,0,0.12347,0.34371,1.299e-08,0.10622,0.08672,2.54881,3.02988,1.6391099999999998,2.49569,0.21762,pilG-fliC-,PaQa,0,1
Track_19,103,0,0,2,0,0,300,0,300,0.58049,19,19,230.42914,82.35302,0,0.02818,0.14239000000000002,0.0,0.0273,0.02553,3.35158,3.67702,2.95054,3.38059,0.16255,pilG-fliC-,PaQa,0,1
Track_21,101,0,0,0,0,0,300,0,300,0.38343,21,21,228.58729,97.48268,0,0.04216,0.22893,0.0,0.02216,0.05002,3.03982,3.65123,1.7050599999999998,3.05266,0.35888000000000003,pilG-fliC-,PaQa,0,1
Track_24,101,0,0,0,0,0,300,0,300,0.83455,23,24,138.18788,70.50356,0,0.01718,0.12181,0.0,0.00923,0.02329,3.11085,3.45974,2.65206,3.08339,0.14873,pilG-fliC-,PaQa,0,1
Track_25,102,0,0,1,0,0,300,0,300,0.56679,24,25,9.20952,69.31765,0,0.14708,0.58324,1.55e-07,0.12672,0.10629,3.36418,3.89812,2.56131,3.42029,0.22704,pilG-fliC-,PaQa,0,1
Track_27,101,0,0,0,0,0,300,0,300,0.39485,26,27,163.47546,67.11254,0,0.02178,0.07881,0.0,0.0172,0.02115,2.59798,3.01234,2.05757,2.61401,0.21215,pilG-fliC-,PaQa,0,1
Track_28,101,0,0,0,0,0,300,0,300,0.37593,27,28,320.38436,81.14633,0,0.0452,0.20334,1.178e-07,0.03959,0.033339999999999995,3.24041,3.82477,2.34893,3.24764,0.23787,pilG-fliC-,PaQa,0,1
Track_30,106,0,0,4,0,0,300,0,300,0.86495,29,30,265.95818,81.70557,0,0.14708,0.36916,0.01642,0.13058,0.09177,2.2158900000000004,2.7871200000000003,1.06975,2.2136,0.28423000000000004,pilG-fliC-,PaQa,0,1
Track_33,106,0,0,3,0,0,300,0,300,0.8864,32,33,213.33304,115.91708,0,0.18445,0.9003,2.8960000000000006e-08,0.1452,0.17547,3.96745,6.2236,2.65261,3.54975,0.97868,pilG-fliC-,PaQa,0,1
Track_35,101,0,0,0,0,0,300,0,300,0.4200100000000001,34,35,241.03295,115.12261,0,0.0474,0.54194,0.00075,0.02779,0.07602,2.18001,2.97987,1.05165,2.19824,0.29556,pilG-fliC-,PaQa,0,1
Track_36,101,0,0,0,0,0,300,0,300,0.4154600000000001,35,36,186.22317,132.70158,0,0.02556,0.10429,0.0,0.03001,0.02199,3.09282,3.38975,2.62618,3.05445,0.15902,pilG-fliC-,PaQa,0,1
Track_37,101,0,0,0,0,0,300,0,300,0.38899,36,37,85.09914,132.82585,0,0.01173,0.06723,9.771e-09,0.01156,0.01369,3.08242,3.4109300000000005,2.5187,3.07177,0.17377,pilG-fliC-,PaQa,0,1
Track_41,102,0,0,1,0,0,300,0,300,1.6956,39,41,24.25497,108.28087,0,0.16391,0.70792,0.01331,0.13864,0.12285,3.5101,5.79047,2.7671900000000003,3.4700300000000004,0.35069,pilG-fliC-,PaQa,0,1
Track_42,102,0,0,1,0,0,300,0,300,0.32515,40,42,267.47628,106.7622,0,0.01431,0.08435,0.0,3.038e-07,0.0192,3.5639199999999995,4.11515,2.99843,3.3565400000000003,0.34312,pilG-fliC-,PaQa,0,1
Track_43,103,0,0,2,0,0,300,0,300,2.37631,41,43,74.89976999999998,98.89998,0,0.13472,0.37502,0.01827,0.11545,0.08167,3.3667,6.00066,2.36587,3.42046,0.4199,pilG-fliC-,PaQa,0,1
Track_44,104,0,0,1,0,0,300,0,300,0.6391600000000001,42,44,202.87487,115.42351,0,0.02155,0.11343,0.0,0.01822,0.0258,3.99221,4.4318,3.2776400000000003,4.10491,0.33572,pilG-fliC-,PaQa,0,1
Track_47,101,0,0,0,0,0,300,0,300,0.2796,44,47,317.1452,108.79833,0,0.02068,0.10342,0.0,0.01332,0.02481,3.33535,3.64713,2.93057,3.37755,0.12903,pilG-fliC-,PaQa,0,1
Track_48,106,0,0,5,0,0,300,0,300,1.2357200000000002,45,48,152.95297,150.38754,0,0.11317,0.38124,1.322e-08,0.09679,0.08547,2.9021,3.30411,2.3227900000000004,2.91015,0.1917,pilG-fliC-,PaQa,0,1
Track_50,103,0,0,2,0,0,300,0,300,0.10923,47,50,186.79159,146.02338999999995,0,0.15491,0.45606,4.374e-08,0.1198,0.1103,2.4435,3.07331,1.7399099999999998,2.3868400000000003,0.23363,pilG-fliC-,PaQa,0,1
Track_53,105,0,0,4,0,0,300,0,300,0.39722,50,53,310.8627,154.18647,0,0.06748,0.18693,5.872999999999999e-08,0.06622,0.039560000000000005,3.3530800000000003,3.84278,2.77754,3.33735,0.19531,pilG-fliC-,PaQa,0,1
Track_54,101,0,0,0,0,0,300,0,300,1.48716,51,54,246.69521,151.88246999999996,0,0.11893,0.47082,1.14e-08,0.10356,0.10455,2.65476,3.33362,1.97028,2.69089,0.32338,pilG-fliC-,PaQa,0,1
Track_55,101,0,0,0,0,0,300,0,300,1.03983,52,55,52.48771,151.77417,0,0.016569999999999998,0.11049,0.0,0.01336,0.0197,3.94691,4.32165,3.48684,4.0004,0.17916,pilG-fliC-,PaQa,0,1
Track_56,101,0,0,0,0,0,300,0,300,0.44159,53,56,324.44901,135.1863,0,0.02554,0.13981,5.033e-08,0.02505,0.02526,3.51537,3.80409,3.08703,3.562,0.15527,pilG-fliC-,PaQa,0,1
Track_58,66,0,0,1,0,0,189,0,189,0.52593,55,58,140.86467,133.9929,0,0.10612,0.33219,2.451e-08,0.07275,0.08245,3.15155,3.73847,2.2456,3.17656,0.32684,pilG-fliC-,PaQa,0,1
Track_60,101,0,0,0,0,0,300,0,300,0.43437,56,60,218.5885,144.06646999999995,0,0.0048200000000000005,0.04033,0.0,2.027e-07,0.01109,2.4754,2.85308,2.18525,2.47634,0.14575,pilG-fliC-,PaQa,0,1
Track_62,102,0,0,1,0,0,300,0,300,1.0658299999999998,58,62,161.4117,142.46621000000005,0,0.06051,0.20524,2.0790000000000003e-08,0.06017,0.0424,3.3936,3.80866,2.81631,3.4088300000000005,0.17442,pilG-fliC-,PaQa,0,1
Track_63,101,0,0,0,0,0,300,0,300,0.37796,59,63,215.66621,140.85971999999995,0,0.00727,0.05897,1.033e-08,3.294e-07,0.01217,2.2214,2.4380900000000003,1.89658,2.28767,0.13387000000000002,pilG-fliC-,PaQa,0,1
Track_64,101,0,0,0,0,0,300,0,300,0.30775,60,64,135.85263,189.11394,0,0.00877,0.053070000000000006,0.0,1.838e-07,0.01426,2.75553,3.23856,2.2456,2.75412,0.17669,pilG-fliC-,PaQa,0,1
Track_65,102,0,0,1,0,0,300,0,300,1.01339,61,65,81.41366,188.98821,0,0.10685,0.44235,0.00348,0.08038,0.07695,3.96312,6.08135,3.40634,3.86371,0.4204,pilG-fliC-,PaQa,0,1
Track_66,101,0,0,0,0,0,300,0,300,0.5298,62,66,271.56736,187.83713,0,0.04163,0.20551,0.0,0.02864,0.04524,3.65983,4.08222,3.17606,3.67641,0.19677,pilG-fliC-,PaQa,0,1
Track_67,101,0,0,0,0,0,300,0,300,0.22997,63,67,14.13886,184.76365,0,0.01039,0.055970000000000006,0.0,0.0059,0.01281,3.37108,3.661680000000001,2.94118,3.35469,0.12457,pilG-fliC-,PaQa,0,1
Track_69,101,0,0,0,0,0,300,0,300,0.3128,65,69,2.69334,197.4311,0,0.01846,0.1974,0.0,0.01508,0.02683,3.5449900000000003,4.1294900000000005,2.2414,3.5822800000000004,0.37882,pilG-fliC-,PaQa,0,1
Track_71,101,0,0,0,0,0,300,0,300,0.67071,67,71,216.61165,189.96175,0,0.04522,0.35446,0.0,0.03405,0.05,3.3648,3.86338,2.19767,3.35952,0.24035,pilG-fliC-,PaQa,0,1
Track_75,101,0,0,0,0,0,300,0,300,1.55486,71,75,264.71362,162.98862,0,0.06241,0.4901,0.0,0.03055,0.07547000000000001,3.5732699999999995,4.4614400000000005,1.7050599999999998,3.708380000000001,0.49925,pilG-fliC-,PaQa,0,1
Track_76,101,0,0,0,0,0,300,0,300,1.09983,72,76,254.13367,182.97462,0,0.0689,0.35072,2.49e-08,0.05487,0.06615,3.62306,4.16717,2.66836,3.60886,0.30266,pilG-fliC-,PaQa,0,1
Track_78,101,0,0,0,0,0,300,0,300,0.33473,74,78,180.71937,177.67235,0,0.02386,0.07681,0.0,0.02015,0.01844,3.5934699999999995,3.92862,3.23958,3.59332,0.12655999999999998,pilG-fliC-,PaQa,0,1
Track_82,101,0,0,0,0,0,300,0,300,0.38417,78,82,114.16369,226.76132,0,0.01354,0.08155,0.0,2.296e-07,0.02027,2.83496,3.23856,2.19208,2.78,0.18548,pilG-fliC-,PaQa,0,1
Track_83,108,0,0,4,0,0,300,0,300,0.54801,79,83,80.27618000000002,234.81269,0,0.1164,0.37197,0.0,0.1009,0.09331,3.90774,4.3521,3.43364,3.88371,0.21631,pilG-fliC-,PaQa,0,1
Track_84,103,0,0,2,0,0,300,0,300,0.31057,80,84,55.806230000000006,232.70304,0,0.01084,0.05684,0.0,9e-05,0.015119999999999996,4.57161,4.60085,4.36056,4.5869300000000015,0.04156,pilG-fliC-,PaQa,0,1
Track_86,101,0,0,0,0,0,300,0,300,0.56512,82,86,205.36232,202.99998,0,0.0728,0.38447,2.402e-07,0.06616,0.05529,3.83403,4.29102,3.17606,3.86399,0.17647000000000002,pilG-fliC-,PaQa,0,1
Track_88,101,0,0,0,0,0,300,0,300,1.38785,84,88,36.44977,202.82948,0,0.11405,0.40939,3.403e-08,0.10472,0.07522000000000001,4.04239,4.43842,3.30981,4.04771,0.20928,pilG-fliC-,PaQa,0,1
Track_89,101,0,0,0,0,0,300,0,300,0.42727,85,89,322.76742,200.88482,0,0.00935,0.0563,0.0,0.00492,0.01101,2.62534,2.97332,2.12353,2.6794,0.15818,pilG-fliC-,PaQa,0,1
Track_90,101,0,0,0,0,0,300,0,300,0.50444,86,90,157.8812,224.49269,0,0.07612000000000001,0.24064,0.00881,0.06607,0.04867,3.791630000000001,4.33665,2.66995,3.80858,0.25705,pilG-fliC-,PaQa,0,1
Track_91,101,0,0,0,0,0,300,0,300,2.3613,87,91,163.40866,224.90835,0,0.13743,0.44552,0.00837,0.12644,0.08732000000000001,2.8463700000000003,3.59457,1.82862,2.87751,0.30105,pilG-fliC-,PaQa,0,1
Track_94,101,0,0,0,0,0,300,0,300,0.36435,90,94,29.11034,268.86831,0,0.0171,0.13289,0.0,6.184000000000001e-07,0.02441,3.86942,4.22577,3.63708,3.87981,0.15852,pilG-fliC-,PaQa,0,1
Track_95,101,0,0,0,0,0,300,0,300,0.44677,91,95,82.30989,266.66806,0,0.02288,0.07536,2.286e-13,0.01953,0.01852,2.77589,3.26585,2.34866,2.813,0.16066,pilG-fliC-,PaQa,0,1
Track_96,107,0,0,6,0,0,300,0,300,1.96446,92,96,11.55287,265.57227,0,0.13069,0.3314,6.327000000000001e-08,0.11093,0.08867,3.49338,3.86779,2.7671900000000003,3.50506,0.20599,pilG-fliC-,PaQa,0,1
Track_97,111,0,0,2,0,0,300,0,300,0.15891,93,97,205.34763,263.74133,0,0.01081,0.0986,0.0,1.686e-07,0.01843,2.8492,3.12536,1.90153,2.77496,0.18109,pilG-fliC-,PaQa,0,1
Track_98,105,0,0,3,0,0,300,0,300,0.22245,94,98,191.16104,280.32128,0,0.01153,0.13191,0.0,1.941e-07,0.02518,3.02446,3.63521,2.2355,3.05037,0.37612,pilG-fliC-,PaQa,0,1
Track_99,104,0,0,3,0,0,300,0,300,1.40967,95,99,221.56312000000003,276.01241,0,0.0791,0.3585,8.001e-08,0.04927,0.07707,3.42631,3.93628,2.89735,3.43155,0.17469,pilG-fliC-,PaQa,0,1
Track_100,101,0,0,0,0,0,300,0,300,1.50893,96,100,161.88286000000005,273.65689,0,0.12086,0.4149100000000001,0.006959999999999999,0.09735,0.09115,3.57527,5.07286,2.56421,3.45559,0.49323,pilG-fliC-,PaQa,0,1
