Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR,Strain,Reporter,TimePoint,TeckRep
ID860906,860906,11,4.284619999999999,195.22073999999998,29.884870000000003,0,0,0,2.5,1,-10921639,33.46154,0,0,255,7395,86.29434,1.26294,1.0,0.38776,pilG-fliC-,PaQa,2,1
ID861720,861720,11,4.16655,195.3302,29.79113,0,3,1,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.26082,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID861184,861184,11,4.16655,195.3302,29.79113,0,6,2,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.26082,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID861441,861441,11,3.6259099999999997,195.24705,29.66883,0,9,3,2.5,1,-10921639,27.69231,0,0,255,6120,79.5191,1.2623,1.0,0.34825,pilG-fliC-,PaQa,2,1
ID862814,862814,11,4.22755,195.39412,29.712770000000003,0,12,4,2.5,1,-10921639,33.46154,0,0,255,7395,86.29434,1.36058,1.0,0.38776,pilG-fliC-,PaQa,2,1
ID861985,861985,11,4.22755,195.39412,29.712770000000003,0,15,5,2.5,1,-10921639,33.46154,0,0,255,7395,86.29434,1.36058,1.0,0.38776,pilG-fliC-,PaQa,2,1
ID862257,862257,11,4.22755,195.39412,29.712770000000003,0,18,6,2.5,1,-10921639,33.46154,0,0,255,7395,86.29434,1.36058,1.0,0.38776,pilG-fliC-,PaQa,2,1
ID862530,862530,11,4.22755,195.39412,29.712770000000003,0,21,7,2.5,1,-10921639,33.46154,0,0,255,7395,86.29434,1.36058,1.0,0.38776,pilG-fliC-,PaQa,2,1
ID863076,863076,11,4.18942,195.34132,29.63283,0,24,8,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.2636399999999999,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID863354,863354,11,4.284619999999999,195.37724,29.66258,0,27,9,2.5,1,-10921639,33.46154,0,0,255,7395,86.29434,1.26294,1.0,0.38776,pilG-fliC-,PaQa,2,1
ID863634,863634,11,4.18942,195.34132,29.63283,0,30,10,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.2636399999999999,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID863908,863908,11,4.18942,195.34132,29.63283,0,33,11,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.2636399999999999,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID864481,864481,11,4.12095,195.32822,29.60215,0,36,12,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.0,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID864201,864201,11,4.18942,195.34132,29.63283,0,39,13,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.2636399999999999,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID864743,864743,11,3.7842,195.325,29.575,0,42,14,2.5,1,-10921639,28.84615,0,0,255,6375,80.95259,1.0,1.0,0.35633000000000004,pilG-fliC-,PaQa,2,1
ID865905,865905,11,4.18942,195.34132,29.63283,0,45,15,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.2636399999999999,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID865318,865318,11,4.18942,195.34132,29.63283,0,48,16,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.2636399999999999,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID865029,865029,11,4.18942,195.34132,29.63283,0,51,17,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.2636399999999999,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID865601,865601,11,4.18942,195.34132,29.63283,0,54,18,2.5,1,-10921639,32.30769,0,0,255,7140,85.01398,1.2636399999999999,1.0,0.38003000000000003,pilG-fliC-,PaQa,2,1
ID866186,866186,11,4.284619999999999,195.37724,29.66258,0,57,19,2.5,1,-10921639,33.46154,0,0,255,7395,86.29434,1.26294,1.0,0.38776,pilG-fliC-,PaQa,2,1
ID866771,866771,11,4.40079,195.40416000000002,29.69473,0,60,20,2.5,1,-10921639,34.61538,0,0,255,7650,87.5407,1.26224,1.0,0.39542,pilG-fliC-,PaQa,2,1
ID866480,866480,11,4.284619999999999,195.37724,29.66258,0,63,21,2.5,1,-10921639,33.46154,0,0,255,7395,86.29434,1.26294,1.0,0.38776,pilG-fliC-,PaQa,2,1
