Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_0,0,68,0,0,0,0,0,201,0,201,1.07467,0,300.99068,272.41291,0,0.01829,0.0793,0.0,0.015569999999999999,0.02045,3.64954,4.4743,3.2034599999999998,3.5401199999999995,0.26618,pilT-pilA-fliC-,PaQa,2,1
Track_1,1,101,0,0,0,0,0,300,0,300,0.09807,1,269.77351,267.93497,0,0.01486,0.13613,0.0,0.01121,0.0209,3.40414,3.9798199999999997,2.91574,3.3660900000000002,0.162,pilT-pilA-fliC-,PaQa,2,1
Track_7,7,101,0,0,0,0,0,300,0,300,0.9181600000000001,7,147.26792,297.5266,0,0.02876,0.14337,5.762999999999999e-14,0.02613,0.028939999999999997,3.28091,3.81055,1.58388,3.3611800000000005,0.398,pilT-pilA-fliC-,PaQa,2,1
Track_8,8,101,0,0,0,0,0,300,0,300,0.59848,8,242.48021,317.45005,0,0.01955,0.2873,3.934000000000001e-09,0.01381,0.037110000000000004,3.85981,4.49715,2.05757,3.88075,0.29978,pilT-pilA-fliC-,PaQa,2,1
Track_9,9,101,0,0,0,0,0,300,0,300,0.37822,9,59.46506,312.18905,0,0.0681,0.15486,0.00873,0.06423,0.03812,3.7736300000000003,4.38417,2.94101,3.77259,0.27978000000000003,pilT-pilA-fliC-,PaQa,2,1
Track_11,11,101,0,0,0,0,0,300,0,300,0.90705,11,214.92442000000003,306.48316,0,0.01132,0.07972,0.0,0.00869,0.013040000000000001,7.844189999999999,8.6534,6.8654399999999995,7.8706,0.42162,pilT-pilA-fliC-,PaQa,2,1
Track_13,13,95,0,0,0,0,0,282,0,282,0.63444,13,233.71585,325.37789,0,0.032389999999999995,0.10384000000000002,1.31e-08,0.027860000000000003,0.02661,3.8922800000000004,5.04864,2.96933,3.83626,0.31982,pilT-pilA-fliC-,PaQa,2,1
Track_18,18,101,0,0,0,0,0,300,0,300,0.42333999999999994,18,118.92114,12.232610000000001,0,0.02332,0.10948,1.061e-09,0.01841,0.024909999999999998,4.64441,5.46282,3.54753,4.57855,0.51395,pilT-pilA-fliC-,PaQa,2,1
Track_34,34,101,0,0,0,0,0,300,0,300,0.95001,34,155.82173999999998,84.40743,0,0.01629,0.08238,0.0,0.01125,0.020040000000000002,2.14465,3.13565,1.1118,2.18514,0.5321100000000001,pilT-pilA-fliC-,PaQa,2,1
Track_36,36,101,0,0,0,0,0,300,0,300,0.18037999999999998,36,139.25678,116.1107,0,0.01525,0.09698999999999999,0.0,0.00678,0.01938,3.9461199999999996,4.5147900000000005,3.43169,3.9624900000000003,0.26449,pilT-pilA-fliC-,PaQa,2,1
Track_43,43,101,0,0,0,0,0,300,0,300,0.68716,42,68.74504,164.44808999999998,0,0.014519999999999998,0.09823,1.256e-08,0.0125,0.01662,3.6865900000000003,4.1882,3.1652,3.65576,0.25889,pilT-pilA-fliC-,PaQa,2,1
Track_45,45,101,0,0,0,0,0,300,0,300,0.7611899999999999,44,66.72066,159.45009,0,0.01859,0.09206,5.358000000000001e-09,0.014,0.02119,3.6421699999999997,4.1193599999999995,3.19125,3.65014,0.22180999999999998,pilT-pilA-fliC-,PaQa,2,1
Track_48,48,101,0,0,0,0,0,300,0,300,0.83821,47,108.15973999999999,170.75091,0,0.03005,0.13327999999999998,0.0,0.024640000000000002,0.02472,4.15342,4.8471,3.3565400000000003,4.2074,0.25806,pilT-pilA-fliC-,PaQa,2,1
Track_67,67,101,0,0,0,0,0,300,0,300,0.77817,66,37.513709999999996,258.40022,0,0.02275,0.1161,7.034e-09,0.01952,0.02238,4.32602,4.76539,3.84615,4.3325,0.23840999999999998,pilT-pilA-fliC-,PaQa,2,1
