Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_12,101,0,0,0,0,0,300,0,300,0.26922,12,12,72.09725999999998,37.48449,0,0.007409999999999998,0.04132,0.0,1.703e-07,0.01159,3.63801,3.98858,3.20248,3.63732,0.13662,fliC-,PaQa,0,1
Track_13,102,0,0,1,0,0,300,0,300,0.33233,13,13,140.1824,26.28933,0,0.0059700000000000005,0.04437,0.0,1.388e-07,0.01213,1.5149,1.89595,1.23182,1.58388,0.16255999999999998,fliC-,PaQa,0,1
Track_14,105,0,0,2,0,0,300,0,300,0.36664,14,14,177.37755,27.39945,0,0.01553,0.07459,1.256e-08,0.01152,0.01715,3.23129,3.5576,2.71325,3.22274,0.17281,fliC-,PaQa,0,1
Track_15,102,0,0,1,0,0,300,0,300,1.05506,15,15,18.88001,59.58823,0,0.0162,0.07293999999999999,0.0,0.00777,0.02064,3.80296,4.2209400000000015,3.2902,3.81313,0.15780999999999998,fliC-,PaQa,0,1
Track_16,101,0,0,0,0,0,300,0,300,0.38311,16,16,172.23316,60.79004000000001,0,0.01375,0.12025,0.0,0.00225,0.01987,3.46471,3.87462,3.08095,3.42965,0.18891,fliC-,PaQa,0,1
Track_17,101,0,0,0,0,0,300,0,300,0.76253,17,17,165.85537,58.98311,0,0.0189,0.08764,1.286e-08,0.01546,0.02132,3.70453,4.0993,3.20001,3.66128,0.214,fliC-,PaQa,0,1
Track_18,104,0,0,2,0,0,300,0,300,1.83294,18,18,244.58556,58.98301,0,0.0175,0.09073,0.0,0.0153,0.01842,2.98742,3.56299,2.03605,3.07835,0.35507,fliC-,PaQa,0,1
Track_19,101,0,0,0,0,0,300,0,300,0.30679,19,19,45.41605,57.3823,0,0.01279,0.06452000000000001,0.0,0.00204,0.01825,2.2776,2.61511,2.0322400000000003,2.21813,0.13295,fliC-,PaQa,0,1
Track_20,104,0,0,2,0,0,300,0,300,1.50433,20,20,294.14098,58.81912,0,0.023780000000000003,0.07947,1.061e-08,0.01958,0.02232,2.96175,3.525,2.16939,2.9515,0.34066,fliC-,PaQa,0,1
Track_21,102,0,0,1,0,0,300,0,300,1.14645,21,21,166.81555,50.16432,0,0.016069999999999997,0.08596000000000001,0.0,2.695e-07,0.02082,3.32357,3.661680000000001,3.04746,3.2989,0.1632,fliC-,PaQa,0,1
Track_22,101,0,0,0,0,0,300,0,300,0.40467,22,22,48.79302,56.85782,0,0.01661,0.12178,6.433e-09,0.00456,0.02518,2.18486,2.485,1.39905,2.20285,0.16259,fliC-,PaQa,0,1
Track_23,106,0,0,4,0,0,300,0,300,1.17218,23,23,78.22825,77.5731,0,0.02598,0.24225,0.0,0.01733,0.0425,1.71176,3.0434,0.18546,1.7455,0.76365,fliC-,PaQa,0,1
Track_24,129,2,1,7,0,0,300,0,300,0.16833,24,24,227.6625,78.32508,0,0.01028,0.057220000000000014,0.0,2.913e-07,0.01511,1.98874,2.37522,1.23137,2.05757,0.22794,fliC-,PaQa,0,1
Track_25,101,0,0,0,0,0,300,0,300,0.47471,25,25,31.48783,68.82833000000001,0,0.01005,0.07652,1.032e-08,0.00136,0.01576,3.01753,3.40151,2.6959,3.05041,0.16951,fliC-,PaQa,0,1
Track_26,101,0,0,0,0,0,300,0,300,1.48318,26,26,124.89567,74.45628,0,0.02092,0.10684,0.0,0.01838,0.02163,3.41243,3.74036,2.80844,3.45456,0.16469,fliC-,PaQa,0,1
Track_27,101,0,0,0,0,0,300,0,300,0.38203,27,27,27.56789,65.13413,0,0.00551,0.03812,0.0,0.0008699999999999999,0.00837,2.94517,3.24291,2.63432,2.97185,0.13532,fliC-,PaQa,0,1
Track_28,101,0,0,0,0,0,300,0,300,0.46979,28,28,102.48626,65.74175,0,0.01415,0.08232,0.0,3.616e-07,0.01933,3.10957,3.38975,2.86041,3.0994900000000003,0.12549000000000002,fliC-,PaQa,0,1
Track_29,102,0,0,1,0,0,300,0,300,1.3035,29,29,89.79401,60.95278,0,0.01976,0.10782,0.0,5.819e-07,0.02639,3.39561,4.00701,2.64035,3.29644,0.35635,fliC-,PaQa,0,1
Track_30,101,0,0,0,0,0,300,0,300,0.6957800000000001,30,30,181.37223,62.9252,0,0.01005,0.06056,1.246e-08,3.365e-07,0.01296,3.2868800000000005,3.5576,2.94592,3.26819,0.15108,fliC-,PaQa,0,1
Track_31,101,0,0,0,0,0,300,0,300,0.45777,31,31,31.57233,98.27819,0,0.01078,0.06713,0.0,2e-05,0.015330000000000003,3.64631,3.81055,3.18778,3.65252,0.11978,fliC-,PaQa,0,1
Track_32,101,0,0,0,0,0,300,0,300,0.35654,32,32,16.173779999999994,99.16038,0,0.015030000000000003,0.10165,0.0,0.01064,0.01887,3.64264,3.94191,3.3259800000000004,3.63989,0.19625,fliC-,PaQa,0,1
Track_33,113,0,0,4,0,0,300,0,300,0.51341,33,33,277.87501000000003,91.4875,0,0.02713,0.27135,0.0,0.01954,0.04252,2.39251,3.0434,0.36473,2.36587,0.38503,fliC-,PaQa,0,1
Track_34,101,0,0,0,0,0,300,0,300,0.27067,34,34,183.70359,96.42225,0,0.03604,0.13563,2.113e-08,0.0256,0.03319,3.4764800000000005,3.982580000000001,3.08738,3.48254,0.1975,fliC-,PaQa,0,1
Track_35,105,1,1,2,0,0,300,0,300,0.57586,35,35,50.79725,80.12732,0,0.01587,0.06948,0.0,0.01293,0.015880000000000002,3.41126,3.83764,3.08408,3.40346,0.1672,fliC-,PaQa,0,1
Track_36,101,0,0,0,0,0,300,0,300,0.31959,36,36,226.01514,88.141,0,0.03137,0.13147,0.0,0.02338,0.03111,3.35966,3.868230000000001,2.95823,3.3244300000000004,0.21534,fliC-,PaQa,0,1
Track_38,112,1,1,1,0,0,300,0,300,0.31183,38,38,148.84993,135.3625,0,0.007640000000000002,0.05828,0.0,6.888999999999999e-08,0.014980000000000004,2.65927,3.0434,2.47882,2.65206,0.16213,fliC-,PaQa,0,1
Track_39,116,1,1,5,0,0,300,0,300,0.37972,39,39,250.25001,120.35421,0,0.01278,0.13138,0.0,1.712e-07,0.0222,2.89786,3.17656,2.43461,3.07331,0.25787,fliC-,PaQa,0,1
Track_40,102,0,0,1,0,0,300,0,300,0.39484,40,40,43.0805,133.03458999999998,0,0.01385,0.068,0.0,3.4850000000000003e-07,0.017480000000000002,3.63316,3.90431,3.2974900000000003,3.63732,0.09563,fliC-,PaQa,0,1
Track_41,102,0,0,1,0,0,300,0,300,0.46633,41,41,39.0,104.65,0,0.01225,0.06592,0.0,2.948e-07,0.01686,3.30514,3.62419,2.90982,3.28539,0.15058,fliC-,PaQa,0,1
Track_42,107,1,1,2,0,0,300,0,300,0.37981,42,42,313.19358,113.15551,0,0.01956,0.16301,0.0,0.01286,0.02551,2.98395,4.000780000000002,2.59809,2.98646,0.19936,fliC-,PaQa,0,1
Track_43,101,0,0,0,0,0,300,0,300,0.48649,43,43,246.54095,99.62453,0,0.01278,0.05635,3.276e-09,0.00997,0.01446,3.10706,3.52371,2.7612400000000004,3.0994900000000003,0.16743,fliC-,PaQa,0,1
Track_44,101,0,0,0,0,0,300,0,300,0.13475,44,44,184.32752,101.82741,0,0.01383,0.06951,3.895e-08,0.00842,0.0134,1.76613,2.41401,1.11996,1.7563,0.21784,fliC-,PaQa,0,1
Track_45,102,0,0,1,0,0,300,0,300,1.16122,45,45,98.30462,148.17304,0,0.04677,0.29461,9.927e-08,0.02221,0.0658,2.70653,5.61184,2.03896,2.55059,0.66079,fliC-,PaQa,0,1
Track_46,102,0,0,1,0,0,300,0,300,0.5383399999999999,46,46,138.53718999999998,148.26587,0,0.01169,0.05913,2.114e-08,3.136e-07,0.0154,3.5795800000000004,3.8375,3.31572,3.5692,0.11540999999999997,fliC-,PaQa,0,1
Track_47,102,0,0,1,0,0,300,0,300,0.5039600000000001,47,47,166.0283,146.68733999999995,0,0.02197,0.09649,0.0,0.01977,0.02045,3.551,3.95621,3.18838,3.57554,0.19386,fliC-,PaQa,0,1
Track_48,102,0,0,1,0,0,300,0,300,0.54813,48,48,46.77006,147.65801000000005,0,0.0075400000000000016,0.04344,0.0,1.573e-07,0.01318,3.3382300000000003,3.61097,3.04746,3.30429,0.13619,fliC-,PaQa,0,1
Track_50,101,0,0,0,0,0,300,0,300,4.49519,50,50,273.71319,145.3814,0,0.03306,0.19956,0.0,0.01772,0.0416,2.55136,4.00694,1.62133,2.35901,0.52989,fliC-,PaQa,0,1
Track_51,102,0,0,1,0,0,300,0,300,0.41383,51,51,61.08608,135.96608,0,0.02323,0.14707,1.296e-08,0.02,0.0255,3.34214,3.71367,3.02128,3.38275,0.1466,fliC-,PaQa,0,1
Track_52,101,0,0,0,0,0,300,0,300,0.09686,52,52,103.7161,135.86706999999998,0,0.030160000000000006,0.12869,6.979e-09,0.03185,0.02779,3.09081,3.73847,2.2355,3.13793,0.27386,fliC-,PaQa,0,1
Track_53,107,1,1,2,0,0,300,0,300,0.37654,53,53,45.31908,160.6567,0,0.01251,0.05799,4.148e-10,0.00934,0.01564,3.3284,3.66296,3.13019,3.3430800000000005,0.10835,fliC-,PaQa,0,1
Track_55,101,0,0,0,0,0,300,0,300,0.13745,55,55,299.8265,155.72093999999996,0,0.01191,0.15185,0.0,2.066e-07,0.02111,2.6937900000000004,3.07177,2.12943,2.77999,0.17795999999999998,fliC-,PaQa,0,1
Track_56,112,1,1,4,0,0,300,0,300,0.41778,56,56,67.70730999999999,158.8177,0,0.02976,0.38736,1.078e-08,0.0206,0.04524,2.1248400000000003,3.12851,0.18546,2.2136,0.69526,fliC-,PaQa,0,1
Track_57,53,0,0,0,0,0,156,0,156,1.12394,57,57,99.36637,152.42351000000005,0,0.04839,0.3686,2.744e-07,0.0385,0.05774,3.0040400000000003,3.32833,2.19967,3.07754,0.2397,fliC-,PaQa,0,1
Track_59,115,0,0,5,0,0,300,0,300,0.61277,59,59,153.86,148.5201,0,0.01236,0.057999999999999996,3.474e-11,0.00924,0.0155,3.4348400000000003,3.67566,3.04746,3.51404,0.11928,fliC-,PaQa,0,1
Track_60,101,0,0,0,0,0,300,0,300,0.24041,60,60,17.225,152.04618,0,0.007240000000000002,0.07253,0.0,1.769e-07,0.01548,3.91901,4.2112,3.3361400000000003,3.90783,0.13647,fliC-,PaQa,0,1
Track_61,103,0,0,1,0,0,300,0,300,1.47906,61,61,4.06272,174.14928,0,0.01208,0.0608,1.106e-08,0.00798,0.01518,3.59242,3.96571,3.21323,3.5425,0.16327,fliC-,PaQa,0,1
Track_62,101,0,0,0,0,0,300,0,300,0.6944899999999999,62,62,111.43894,175.84237,0,0.02018,0.18903,0.0,0.01509,0.02847,2.5411,3.06369,1.21475,2.65245,0.38883,fliC-,PaQa,0,1
Track_63,101,0,0,0,0,0,300,0,300,0.12107,63,63,110.80398,170.43735,0,0.00655,0.05828,0.0,0.00124,0.01402,3.08563,3.43339,1.86522,3.3393900000000003,0.5,fliC-,PaQa,0,1
Track_66,101,0,0,0,0,0,300,0,300,0.4303300000000001,66,66,91.46407,162.26686999999995,0,0.00972,0.10164,0.0,1.794e-07,0.01624,2.93465,3.4391800000000003,2.48386,2.91015,0.15619,fliC-,PaQa,0,1
Track_67,101,0,0,0,0,0,300,0,300,0.3359,67,67,195.10734,164.99267,0,0.00757,0.05391,0.0,2.617e-07,0.01229,2.73013,3.25867,2.3857,2.75412,0.2551,fliC-,PaQa,0,1
Track_68,102,0,0,1,0,0,300,0,300,1.24721,68,68,86.91946999999998,202.24645,0,0.05827,0.4017,4.777e-08,0.05014,0.05428,3.68388,4.54974,2.35117,3.78129,0.39053,fliC-,PaQa,0,1
Track_69,102,0,0,1,0,0,300,0,300,0.46651,69,69,291.88798,202.68499,0,0.01102,0.060979999999999986,0.0,0.00129,0.01387,2.78051,3.14249,2.48386,2.77999,0.15163,fliC-,PaQa,0,1
Track_70,101,0,0,0,0,0,300,0,300,0.9693,70,70,198.09421,194.40069,0,0.02869,0.18617,7.082e-09,0.02153,0.0315,3.56256,3.84244,2.62299,3.60797,0.23089,fliC-,PaQa,0,1
Track_71,114,1,1,5,0,0,300,0,300,0.77098,71,71,266.50028,188.01252,0,0.00937,0.05501,0.0,2.093e-07,0.01341,2.63893,3.02632,2.01326,2.6398900000000003,0.15323,fliC-,PaQa,0,1
Track_72,95,0,0,6,0,0,243,0,243,0.8262200000000001,72,72,64.51248000000001,189.15036,0,0.0291,0.17252,0.0,0.01829,0.03737,2.94096,3.37297,2.7258400000000003,2.94345,0.14962,fliC-,PaQa,0,1
Track_73,101,0,0,0,0,0,300,0,300,0.33989,73,73,138.33789,182.49063,0,0.01421,0.11915,0.0,3.429e-07,0.02037,3.43522,3.86312,3.0602,3.38947,0.16198,fliC-,PaQa,0,1
Track_74,105,0,0,2,0,0,300,0,300,0.31276,74,74,248.7564,182.89903,0,0.01118,0.06813999999999999,0.0,1.728e-07,0.016640000000000002,2.87899,3.30672,2.2355,2.96933,0.30753,fliC-,PaQa,0,1
Track_75,101,0,0,0,0,0,300,0,300,0.4815,75,75,240.93406,248.09113,0,0.0264,0.13715,0.0,0.01695,0.031,3.69613,4.09743,3.36945,3.72322,0.14274,fliC-,PaQa,0,1
Track_76,101,0,0,0,0,0,300,0,300,0.13957999999999998,76,76,52.31231,236.70728,0,0.01244,0.05587,0.0,0.00778,0.0141,2.33143,2.80985,2.04991,2.3146400000000003,0.18639,fliC-,PaQa,0,1
Track_77,103,0,0,1,0,0,300,0,300,0.61369,77,77,173.27893,236.65393,0,0.0205,0.30649,0.0,2.387e-07,0.03782,2.8035400000000004,3.0434,1.07579,2.813,0.23248,fliC-,PaQa,0,1
Track_78,101,0,0,0,0,0,300,0,300,0.40669,78,78,111.71922,216.58021,0,0.01423,0.07293999999999999,0.0,0.01089,0.01591,3.3263800000000003,3.79355,2.99598,3.30191,0.14939000000000002,fliC-,PaQa,0,1
Track_79,106,0,0,1,0,0,300,0,300,0.52355,79,79,203.7452,231.90673,0,0.0075200000000000015,0.04475,2.883e-09,1.992e-07,0.01225,2.86111,3.07177,2.48386,2.88218,0.17982,fliC-,PaQa,0,1
Track_80,109,1,1,4,0,0,300,0,300,0.53056,80,80,33.28153,203.06558,0,0.01088,0.05835,1.228e-11,2.981e-07,0.01565,3.70448,4.16174,3.3666400000000003,3.679980000000001,0.19244,fliC-,PaQa,0,1
Track_81,109,0,0,6,0,0,300,0,300,0.31725,81,81,139.43892,206.90893,0,0.01233,0.05954,0.0,0.00243,0.014980000000000004,3.39086,4.00701,2.94646,3.35218,0.18996,fliC-,PaQa,0,1
Track_82,109,0,0,2,0,0,219,0,219,2.16761,82,82,243.03598,263.73199,0,0.07937999999999999,0.7871199999999999,7.11e-09,0.03339,0.1525,3.40098,3.7932,3.0272,3.36781,0.20755,fliC-,PaQa,0,1
Track_83,103,0,0,2,0,0,300,0,300,0.36398,83,83,104.62624,256.53589,0,0.01518,0.07022,3.93e-08,0.01209,0.01838,3.26451,3.661680000000001,2.89735,3.30965,0.15386,fliC-,PaQa,0,1
Track_84,101,0,0,0,0,0,300,0,300,0.30657,84,84,29.90113,257.63182,0,0.00955,0.08626,0.0,2.649e-07,0.0147,3.61719,3.851480000000001,3.2663,3.60719,0.15795,fliC-,PaQa,0,1
Track_86,183,2,1,1,0,0,300,0,300,0.43545,86,86,60.42638,255.40642000000003,0,0.02293,0.7569600000000001,0.0,9.156e-07,0.06329,2.07145,2.5137400000000003,1.7533,2.08006,0.20283,fliC-,PaQa,0,1
Track_87,105,0,0,2,0,0,300,0,300,0.43773,87,87,102.375,248.35584,0,0.015969999999999998,0.06221,0.0,0.008790000000000001,0.01895,3.08611,3.5401199999999995,2.43461,3.14257,0.25758000000000003,fliC-,PaQa,0,1
Track_89,101,0,0,0,0,0,300,0,300,0.07137,89,89,176.67271000000005,286.06002,0,0.03718,0.15275,0.0,0.02515,0.03695,3.12474,3.93681,2.54118,3.1197,0.25287,fliC-,PaQa,0,1
Track_90,102,0,0,1,0,0,300,0,300,0.26303000000000004,90,90,212.29356,288.44193,0,0.01118,0.09123,0.0,2.312e-07,0.01744,3.0155,3.35801,2.56131,2.98646,0.15517,fliC-,PaQa,0,1
Track_91,101,0,0,0,0,0,300,0,300,0.06749,91,91,79.67288,280.39857,0,0.00962,0.07712000000000001,0.0,2.193e-07,0.016130000000000002,3.00736,3.38567,2.60897,2.97707,0.15882000000000002,fliC-,PaQa,0,1
Track_92,103,0,0,1,0,0,300,0,300,0.4234100000000001,92,92,40.04641,282.03042,0,0.00953,0.06875,0.0,1.3789999999999998e-07,0.01651,3.44553,3.80866,2.6370400000000003,3.50914,0.23172,fliC-,PaQa,0,1
Track_93,109,0,0,7,0,0,300,0,300,0.8908799999999999,93,93,302.53693,276.52916,0,0.03484,0.33283,0.0,0.01961,0.04845,3.44662,4.02114,1.7011900000000002,3.57161,0.52617,fliC-,PaQa,0,1
Track_94,112,0,0,2,0,0,300,0,300,0.35952,94,94,281.57471,276.94014,0,0.00933,0.07284,0.0,1.536e-07,0.01629,3.1768400000000003,3.63521,2.7258400000000003,3.07662,0.26876,fliC-,PaQa,0,1
Track_95,102,0,0,1,0,0,300,0,300,0.5596300000000001,95,95,39.18212,268.1831,0,0.025,0.09896,0.0,0.02105,0.02278,3.45851,3.90357,3.04443,3.43419,0.17682,fliC-,PaQa,0,1
Track_97,101,0,0,0,0,0,300,0,300,0.34542,97,97,293.33396,317.63641,0,0.01586,0.066,0.0,0.00966,0.01857,3.19433,3.59199,2.84747,3.22398,0.14406,fliC-,PaQa,0,1
Track_99,103,0,0,1,0,0,300,0,300,1.13734,99,99,326.24576,313.9374,0,0.015580000000000004,0.14443,0.0,0.00912,0.02248,2.74826,3.20097,2.2949,2.69996,0.1817,fliC-,PaQa,0,1
Track_100,104,0,0,2,0,0,300,0,300,0.45227,100,100,76.53029000000002,305.76594,0,0.01229,0.06006,0.0,3.968e-07,0.01625,3.70106,3.9195,3.3662300000000003,3.74753,0.12277,fliC-,PaQa,0,1
Track_101,109,1,1,6,0,0,300,0,300,0.48527,101,101,127.66623,306.12558,0,0.00914,0.07297999999999999,0.0,1.625e-07,0.01581,3.36601,3.62779,2.90982,3.35386,0.12123,fliC-,PaQa,0,1
Track_102,110,1,1,3,0,0,300,0,300,0.06965,102,102,42.89344000000001,291.26188,0,0.01581,0.0706,0.0,0.01593,0.01782,3.36148,3.63929,3.01346,3.4058900000000003,0.1203,fliC-,PaQa,0,1
Track_104,123,3,1,1,0,0,300,0,300,0.65,104,104,189.475,331.82501,0,0.00444,0.10833,0.0,0.0,0.02157,2.2090400000000003,3.3500300000000003,1.47985,2.4630400000000003,0.41608,fliC-,PaQa,0,1
Track_105,101,0,0,0,0,0,300,0,300,0.46153,105,105,316.79777,331.4356200000001,0,0.02774,0.33446,0.0,1.445e-07,0.05573,2.91038,3.3789,2.50481,2.91834,0.25642,fliC-,PaQa,0,1
Track_106,101,0,0,0,0,0,300,0,300,0.0,106,106,91.975,331.82501,0,0.00867,0.10833,0.0,0.0,0.02954,4.0484,4.56144,3.34459,4.16108,0.30259,fliC-,PaQa,0,1
Track_107,101,0,0,0,0,0,300,0,300,0.42567,107,107,289.04904,322.23003,0,0.01008,0.0617,0.0,0.00376,0.01296,2.81953,3.27168,2.52398,2.8748,0.14507,fliC-,PaQa,0,1
Track_108,104,1,1,1,0,0,300,0,300,1.30084,108,108,103.70165,330.55884,0,0.04279,0.43857,0.0,2.202e-07,0.0939,2.60455,3.41329,1.53485,2.64335,0.48103,fliC-,PaQa,0,1
