Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_7,7,88,0,0,0,0,0,261,0,261,0.68288,7,311.00411,138.99688999999998,0,0.032639999999999995,0.11462,0.0,0.02687,0.02768,3.5199800000000003,4.17857,2.4689,3.63929,0.47049,pilT-pilA-fliC-,PaQa,3,1
Track_16,16,71,0,0,0,0,0,210,0,210,0.57586,16,119.96425,189.2911,0,0.02051,0.15836,9.851e-08,0.01116,0.02908,1.51948,1.93021,1.15845,1.51142,0.15007,pilT-pilA-fliC-,PaQa,3,1
Track_21,21,101,0,0,0,0,0,300,0,300,0.45078,21,60.28914,215.90951,0,0.02819,0.20559,0.0,0.02423,0.03323,4.56499,4.99856,3.83889,4.5546,0.18933,pilT-pilA-fliC-,PaQa,3,1
Track_24,24,101,0,0,0,0,0,300,0,300,0.7730600000000001,24,114.89568,190.75397,0,0.02806,0.10511,0.0,0.01836,0.02766,4.26805,4.6488,3.78521,4.28206,0.20775,pilT-pilA-fliC-,PaQa,3,1
Track_35,35,69,0,0,0,0,0,204,0,204,0.23484,35,110.13513,285.38873,0,0.02222,0.09606,0.0,0.01841,0.019430000000000003,4.22575,4.58757,3.81544,4.25826,0.1644,pilT-pilA-fliC-,PaQa,3,1
Track_40,40,101,0,0,0,0,0,300,0,300,0.6933,40,170.00803,259.00883,0,0.024880000000000003,0.08582999999999999,0.0,0.01914,0.02448,4.08579,4.60232,2.88295,4.12258,0.26862,pilT-pilA-fliC-,PaQa,3,1
Track_51,51,101,0,0,0,0,0,300,0,300,0.93785,50,73.69913000000003,14.027079999999998,0,0.02557,0.11944,3.75e-08,0.02043,0.02125,4.5686300000000015,5.40351,3.71853,4.54347,0.36339,pilT-pilA-fliC-,PaQa,3,1
Track_52,52,101,0,0,0,0,0,300,0,300,0.83878,51,34.7866,3.83158,0,0.04238,0.34297,0.0,0.03055,0.04919,4.54897,5.2227,3.9413,4.53155,0.23597,pilT-pilA-fliC-,PaQa,3,1
Track_57,57,80,0,0,0,0,0,237,0,237,0.8774299999999999,56,147.62344,22.45575,0,0.02891,0.11304000000000003,1.665e-08,0.0271,0.02432,3.93585,4.5444900000000015,3.30672,3.9307,0.33212,pilT-pilA-fliC-,PaQa,3,1
Track_78,78,101,0,0,0,0,0,300,0,300,0.52428,77,285.98935,85.09625,0,0.01619,0.08504,1.954e-09,0.01022,0.01831,3.73132,4.18852,3.17987,3.76901,0.27979,pilT-pilA-fliC-,PaQa,3,1
Track_80,80,101,0,0,0,0,0,300,0,300,0.66383,79,215.06444,66.78466999999999,0,0.02522,0.20518000000000006,0.0,0.01909,0.02969,4.18999,4.69377,3.74698,4.21381,0.2551,pilT-pilA-fliC-,PaQa,3,1
Track_81,81,101,0,0,0,0,0,300,0,300,0.55547,80,325.20968,69.35566,0,0.017669999999999998,0.08884,1.453e-08,0.01272,0.02029,2.99478,3.71138,2.05198,2.94887,0.3857,pilT-pilA-fliC-,PaQa,3,1
